Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-PT-en_2015-04-10-meta.tsv,2015-04-10,1,19,22,7,0
ParlaMint-PT-en_2015-04-15-meta.tsv,2015-04-15,0,11,16,5,0
ParlaMint-PT-en_2015-04-16-meta.tsv,2015-04-16,2,15,18,4,0
ParlaMint-PT-en_2015-04-17-meta.tsv,2015-04-17,0,13,13,3,0
ParlaMint-PT-en_2015-04-22-meta.tsv,2015-04-22,0,13,13,5,0
ParlaMint-PT-en_2015-04-23-meta.tsv,2015-04-23,1,11,13,7,0
ParlaMint-PT-en_2015-04-24-meta.tsv,2015-04-24,0,12,17,3,0
ParlaMint-PT-en_2015-04-25-meta.tsv,2015-04-25,1,4,3,1,0
ParlaMint-PT-en_2015-04-29-meta.tsv,2015-04-29,1,15,9,6,0
ParlaMint-PT-en_2015-04-30-meta.tsv,2015-04-30,0,15,27,6,0
ParlaMint-PT-en_2015-05-06-meta.tsv,2015-05-06,2,9,13,2,0
ParlaMint-PT-en_2015-05-07-meta.tsv,2015-05-07,1,11,22,2,0
ParlaMint-PT-en_2015-05-08-meta.tsv,2015-05-08,1,14,17,7,0
ParlaMint-PT-en_2015-05-13-meta.tsv,2015-05-13,1,15,20,4,0
ParlaMint-PT-en_2015-05-14-meta.tsv,2015-05-14,1,7,10,1,0
ParlaMint-PT-en_2015-05-15-meta.tsv,2015-05-15,1,24,22,4,0
ParlaMint-PT-en_2015-05-20-meta.tsv,2015-05-20,0,9,16,1,0
ParlaMint-PT-en_2015-05-21-meta.tsv,2015-05-21,0,15,21,5,0
ParlaMint-PT-en_2015-05-22-meta.tsv,2015-05-22,1,15,22,4,0
ParlaMint-PT-en_2015-05-27-meta.tsv,2015-05-27,0,18,17,2,0
ParlaMint-PT-en_2015-05-28-meta.tsv,2015-05-28,0,11,16,5,0
ParlaMint-PT-en_2015-05-29-meta.tsv,2015-05-29,0,12,17,5,0
ParlaMint-PT-en_2015-06-03-meta.tsv,2015-06-03,0,6,8,4,0
ParlaMint-PT-en_2015-06-04-meta.tsv,2015-06-04,0,6,12,2,0
ParlaMint-PT-en_2015-06-05-meta.tsv,2015-06-05,0,13,14,4,0
ParlaMint-PT-en_2015-06-11-meta.tsv,2015-06-11,1,10,13,2,0
ParlaMint-PT-en_2015-06-12-meta.tsv,2015-06-12,0,15,28,4,0
ParlaMint-PT-en_2015-06-17-meta.tsv,2015-06-17,1,6,17,3,0
ParlaMint-PT-en_2015-06-18-meta.tsv,2015-06-18,2,10,6,4,0
ParlaMint-PT-en_2015-06-19-meta.tsv,2015-06-19,1,18,17,4,0
ParlaMint-PT-en_2015-06-24-meta.tsv,2015-06-24,1,17,21,3,0
ParlaMint-PT-en_2015-06-25-meta.tsv,2015-06-25,1,10,22,4,0
ParlaMint-PT-en_2015-06-26-meta.tsv,2015-06-26,0,17,31,2,0
ParlaMint-PT-en_2015-07-01-meta.tsv,2015-07-01,1,22,22,6,0
ParlaMint-PT-en_2015-07-02-meta.tsv,2015-07-02,1,21,13,5,0
ParlaMint-PT-en_2015-07-03-meta.tsv,2015-07-03,1,28,27,4,0
ParlaMint-PT-en_2015-07-08-meta.tsv,2015-07-08,0,26,23,4,0
ParlaMint-PT-en_2015-07-22-meta.tsv,2015-07-22,1,16,33,3,0
ParlaMint-PT-en_2015-09-09-meta.tsv,2015-09-09,0,2,10,0,0
ParlaMint-PT-en_2015-10-21-meta.tsv,2015-10-21,0,4,6,0,0
ParlaMint-PT-en_2015-10-23-meta.tsv,2015-10-23,1,5,6,0,0
ParlaMint-PT-en_2015-10-28-meta.tsv,2015-10-28,0,1,1,0,0
ParlaMint-PT-en_2015-11-09-meta.tsv,2015-11-09,0,20,21,5,0
ParlaMint-PT-en_2015-11-10-meta.tsv,2015-11-10,0,19,23,4,0
ParlaMint-PT-en_2015-11-11-meta.tsv,2015-11-11,0,5,2,1,0
ParlaMint-PT-en_2015-11-18-meta.tsv,2015-11-18,0,13,24,5,0
ParlaMint-PT-en_2015-11-19-meta.tsv,2015-11-19,0,12,16,5,0
ParlaMint-PT-en_2015-11-20-meta.tsv,2015-11-20,1,13,24,9,0
ParlaMint-PT-en_2015-11-25-meta.tsv,2015-11-25,0,9,24,6,0
ParlaMint-PT-en_2015-11-26-meta.tsv,2015-11-26,0,9,20,5,0
ParlaMint-PT-en_2015-11-27-meta.tsv,2015-11-27,0,12,20,8,0
ParlaMint-PT-en_2015-12-02-meta.tsv,2015-12-02,0,15,34,7,0
ParlaMint-PT-en_2015-12-03-meta.tsv,2015-12-03,0,14,17,10,0
ParlaMint-PT-en_2015-12-09-meta.tsv,2015-12-09,0,11,21,8,0
ParlaMint-PT-en_2015-12-10-meta.tsv,2015-12-10,0,12,15,2,0
ParlaMint-PT-en_2015-12-11-meta.tsv,2015-12-11,1,19,19,3,0
ParlaMint-PT-en_2015-12-16-meta.tsv,2015-12-16,0,10,13,2,0
ParlaMint-PT-en_2015-12-17-meta.tsv,2015-12-17,0,12,25,7,0
ParlaMint-PT-en_2015-12-18-meta.tsv,2015-12-18,0,23,24,6,0
ParlaMint-PT-en_2015-12-23-meta.tsv,2015-12-23,0,6,19,2,0
ParlaMint-PT-en_2016-01-06-meta.tsv,2016-01-06,0,10,26,4,0
ParlaMint-PT-en_2016-01-07-meta.tsv,2016-01-07,0,13,26,2,0
ParlaMint-PT-en_2016-01-08-meta.tsv,2016-01-08,1,18,27,8,0
ParlaMint-PT-en_2016-01-13-meta.tsv,2016-01-13,0,14,15,3,0
ParlaMint-PT-en_2016-01-14-meta.tsv,2016-01-14,0,10,18,3,0
ParlaMint-PT-en_2016-01-15-meta.tsv,2016-01-15,0,10,14,1,0
ParlaMint-PT-en_2016-01-20-meta.tsv,2016-01-20,0,15,20,9,0
ParlaMint-PT-en_2016-01-21-meta.tsv,2016-01-21,0,12,19,4,0
ParlaMint-PT-en_2016-01-22-meta.tsv,2016-01-22,0,13,24,3,0
ParlaMint-PT-en_2016-01-27-meta.tsv,2016-01-27,0,16,10,1,0
ParlaMint-PT-en_2016-01-28-meta.tsv,2016-01-28,0,9,18,7,0
ParlaMint-PT-en_2016-01-29-meta.tsv,2016-01-29,0,16,12,2,0
ParlaMint-PT-en_2016-02-03-meta.tsv,2016-02-03,0,15,24,4,0
ParlaMint-PT-en_2016-02-04-meta.tsv,2016-02-04,0,18,16,2,0
ParlaMint-PT-en_2016-02-05-meta.tsv,2016-02-05,0,8,18,8,0
ParlaMint-PT-en_2016-02-10-meta.tsv,2016-02-10,1,11,18,6,0
ParlaMint-PT-en_2016-02-11-meta.tsv,2016-02-11,0,13,27,7,0
ParlaMint-PT-en_2016-02-12-meta.tsv,2016-02-12,0,11,20,4,0
ParlaMint-PT-en_2016-02-22-meta.tsv,2016-02-22,0,12,29,5,0
ParlaMint-PT-en_2016-02-23-meta.tsv,2016-02-23,0,22,32,8,0
ParlaMint-PT-en_2016-03-09-meta.tsv,2016-03-09,0,3,1,0,0
ParlaMint-PT-en_2016-03-10-meta.tsv,2016-03-10,0,13,31,9,0
ParlaMint-PT-en_2016-03-14-meta.tsv,2016-03-14,0,18,30,10,0
ParlaMint-PT-en_2016-03-15-meta.tsv,2016-03-15,0,15,32,4,0
ParlaMint-PT-en_2016-03-16-meta.tsv,2016-03-16,0,9,23,6,0
ParlaMint-PT-en_2016-03-22-meta.tsv,2016-03-22,0,17,29,7,0
ParlaMint-PT-en_2016-03-23-meta.tsv,2016-03-23,1,11,16,8,0
ParlaMint-PT-en_2016-03-30-meta.tsv,2016-03-30,0,6,13,1,0
ParlaMint-PT-en_2016-03-31-meta.tsv,2016-03-31,1,16,19,6,0
ParlaMint-PT-en_2016-04-06-meta.tsv,2016-04-06,0,12,28,3,0
ParlaMint-PT-en_2016-04-07-meta.tsv,2016-04-07,0,11,26,7,0
ParlaMint-PT-en_2016-04-08-meta.tsv,2016-04-08,0,13,30,7,0
ParlaMint-PT-en_2016-04-13-meta.tsv,2016-04-13,0,12,25,2,0
ParlaMint-PT-en_2016-04-14-meta.tsv,2016-04-14,0,9,17,1,0
ParlaMint-PT-en_2016-04-15-meta.tsv,2016-04-15,0,7,13,0,0
ParlaMint-PT-en_2016-04-20-meta.tsv,2016-04-20,0,8,21,7,0
ParlaMint-PT-en_2016-04-21-meta.tsv,2016-04-21,0,10,17,5,0
ParlaMint-PT-en_2016-04-22-meta.tsv,2016-04-22,0,8,21,6,0
ParlaMint-PT-en_2016-04-24-meta.tsv,2016-04-24,0,6,4,2,0
ParlaMint-PT-en_2016-04-27-meta.tsv,2016-04-27,0,7,18,3,0
ParlaMint-PT-en_2016-04-28-meta.tsv,2016-04-28,0,7,10,1,0
ParlaMint-PT-en_2016-04-29-meta.tsv,2016-04-29,0,9,22,3,0
ParlaMint-PT-en_2016-05-04-meta.tsv,2016-05-04,0,8,13,6,0
ParlaMint-PT-en_2016-05-05-meta.tsv,2016-05-05,0,7,19,5,0
ParlaMint-PT-en_2016-05-06-meta.tsv,2016-05-06,0,21,36,7,0
ParlaMint-PT-en_2016-05-11-meta.tsv,2016-05-11,0,15,18,2,0
ParlaMint-PT-en_2016-05-12-meta.tsv,2016-05-12,0,11,17,8,0
ParlaMint-PT-en_2016-05-13-meta.tsv,2016-05-13,0,13,24,5,0
ParlaMint-PT-en_2016-05-18-meta.tsv,2016-05-18,1,13,15,1,0
ParlaMint-PT-en_2016-05-19-meta.tsv,2016-05-19,0,8,19,5,0
ParlaMint-PT-en_2016-05-20-meta.tsv,2016-05-20,0,13,21,3,0
ParlaMint-PT-en_2016-05-25-meta.tsv,2016-05-25,0,11,13,2,0
ParlaMint-PT-en_2016-05-27-meta.tsv,2016-05-27,0,7,11,1,0
ParlaMint-PT-en_2016-06-01-meta.tsv,2016-06-01,0,15,27,2,0
ParlaMint-PT-en_2016-06-02-meta.tsv,2016-06-02,0,19,26,9,0
ParlaMint-PT-en_2016-06-08-meta.tsv,2016-06-08,0,10,9,5,0
ParlaMint-PT-en_2016-06-09-meta.tsv,2016-06-09,0,13,20,4,0
ParlaMint-PT-en_2016-06-15-meta.tsv,2016-06-15,0,7,15,3,0
ParlaMint-PT-en_2016-06-16-meta.tsv,2016-06-16,0,12,34,4,0
ParlaMint-PT-en_2016-06-17-meta.tsv,2016-06-17,0,8,22,1,0
ParlaMint-PT-en_2016-06-22-meta.tsv,2016-06-22,0,7,12,0,0
ParlaMint-PT-en_2016-06-23-meta.tsv,2016-06-23,0,17,27,5,0
ParlaMint-PT-en_2016-06-24-meta.tsv,2016-06-24,0,4,20,6,0
ParlaMint-PT-en_2016-06-29-meta.tsv,2016-06-29,0,6,17,7,0
ParlaMint-PT-en_2016-06-30-meta.tsv,2016-06-30,0,17,16,4,0
ParlaMint-PT-en_2016-07-01-meta.tsv,2016-07-01,0,5,22,3,0
ParlaMint-PT-en_2016-07-06-meta.tsv,2016-07-06,0,11,12,7,0
ParlaMint-PT-en_2016-07-07-meta.tsv,2016-07-07,0,17,26,3,0
ParlaMint-PT-en_2016-07-20-meta.tsv,2016-07-20,0,27,41,16,0
ParlaMint-PT-en_2016-09-08-meta.tsv,2016-09-08,0,11,19,5,0
ParlaMint-PT-en_2016-09-15-meta.tsv,2016-09-15,1,10,26,7,0
ParlaMint-PT-en_2016-09-16-meta.tsv,2016-09-16,0,13,17,5,0
ParlaMint-PT-en_2016-09-21-meta.tsv,2016-09-21,0,9,21,3,0
ParlaMint-PT-en_2016-09-22-meta.tsv,2016-09-22,0,9,9,3,0
ParlaMint-PT-en_2016-09-23-meta.tsv,2016-09-23,0,10,23,7,0
ParlaMint-PT-en_2016-09-28-meta.tsv,2016-09-28,0,14,22,2,0
ParlaMint-PT-en_2016-09-29-meta.tsv,2016-09-29,0,15,24,9,0
ParlaMint-PT-en_2016-09-30-meta.tsv,2016-09-30,0,13,28,4,0
ParlaMint-PT-en_2016-10-06-meta.tsv,2016-10-06,0,6,15,4,0
ParlaMint-PT-en_2016-10-07-meta.tsv,2016-10-07,0,8,16,4,0
ParlaMint-PT-en_2016-10-12-meta.tsv,2016-10-12,0,18,29,4,0
ParlaMint-PT-en_2016-10-13-meta.tsv,2016-10-13,0,9,11,0,0
ParlaMint-PT-en_2016-10-14-meta.tsv,2016-10-14,0,10,16,2,0
ParlaMint-PT-en_2016-10-19-meta.tsv,2016-10-19,0,7,21,3,0
ParlaMint-PT-en_2016-10-20-meta.tsv,2016-10-20,0,7,13,3,0
ParlaMint-PT-en_2016-10-21-meta.tsv,2016-10-21,0,14,29,2,0
ParlaMint-PT-en_2016-10-26-meta.tsv,2016-10-26,0,16,33,5,0
ParlaMint-PT-en_2016-10-27-meta.tsv,2016-10-27,1,11,32,7,0
ParlaMint-PT-en_2016-11-03-meta.tsv,2016-11-03,0,11,36,6,0
ParlaMint-PT-en_2016-11-05-meta.tsv,2016-11-05,0,23,33,8,0
ParlaMint-PT-en_2016-11-24-meta.tsv,2016-11-24,1,16,39,14,0
ParlaMint-PT-en_2016-11-25-meta.tsv,2016-11-25,0,13,32,14,0
ParlaMint-PT-en_2016-11-28-meta.tsv,2016-11-28,0,13,29,6,0
ParlaMint-PT-en_2016-11-29-meta.tsv,2016-11-29,0,14,25,6,0
ParlaMint-PT-en_2016-11-30-meta.tsv,2016-11-30,0,1,1,0,0
ParlaMint-PT-en_2016-12-06-meta.tsv,2016-12-06,0,18,21,4,0
ParlaMint-PT-en_2016-12-07-meta.tsv,2016-12-07,0,10,18,2,0
ParlaMint-PT-en_2016-12-14-meta.tsv,2016-12-14,0,12,23,7,0
ParlaMint-PT-en_2016-12-15-meta.tsv,2016-12-15,1,7,18,4,0
ParlaMint-PT-en_2016-12-16-meta.tsv,2016-12-16,0,9,23,3,0
ParlaMint-PT-en_2016-12-21-meta.tsv,2016-12-21,0,12,18,5,0
ParlaMint-PT-en_2016-12-22-meta.tsv,2016-12-22,0,11,23,0,0
ParlaMint-PT-en_2016-12-23-meta.tsv,2016-12-23,0,14,19,5,0
ParlaMint-PT-en_2017-01-05-meta.tsv,2017-01-05,0,16,23,6,0
ParlaMint-PT-en_2017-01-06-meta.tsv,2017-01-06,0,14,20,3,0
ParlaMint-PT-en_2017-01-11-meta.tsv,2017-01-11,0,4,6,0,0
ParlaMint-PT-en_2017-01-12-meta.tsv,2017-01-12,0,14,28,4,0
ParlaMint-PT-en_2017-01-13-meta.tsv,2017-01-13,1,9,18,3,0
ParlaMint-PT-en_2017-01-17-meta.tsv,2017-01-17,0,9,17,2,0
ParlaMint-PT-en_2017-01-18-meta.tsv,2017-01-18,0,13,21,7,0
ParlaMint-PT-en_2017-01-19-meta.tsv,2017-01-19,1,16,17,3,0
ParlaMint-PT-en_2017-01-25-meta.tsv,2017-01-25,0,10,19,6,0
ParlaMint-PT-en_2017-01-26-meta.tsv,2017-01-26,0,7,15,8,0
ParlaMint-PT-en_2017-01-27-meta.tsv,2017-01-27,0,13,16,2,0
ParlaMint-PT-en_2017-02-01-meta.tsv,2017-02-01,0,19,23,3,0
ParlaMint-PT-en_2017-02-02-meta.tsv,2017-02-02,0,13,18,4,0
ParlaMint-PT-en_2017-02-03-meta.tsv,2017-02-03,1,22,30,7,0
ParlaMint-PT-en_2017-02-08-meta.tsv,2017-02-08,0,5,16,2,0
ParlaMint-PT-en_2017-02-09-meta.tsv,2017-02-09,0,9,17,4,0
ParlaMint-PT-en_2017-02-10-meta.tsv,2017-02-10,1,12,17,8,0
ParlaMint-PT-en_2017-02-15-meta.tsv,2017-02-15,0,12,23,6,0
ParlaMint-PT-en_2017-02-16-meta.tsv,2017-02-16,0,13,24,8,0
ParlaMint-PT-en_2017-02-17-meta.tsv,2017-02-17,1,11,34,5,0
ParlaMint-PT-en_2017-02-22-meta.tsv,2017-02-22,0,4,18,1,0
ParlaMint-PT-en_2017-02-23-meta.tsv,2017-02-23,0,15,14,5,0
ParlaMint-PT-en_2017-02-25-meta.tsv,2017-02-25,0,9,30,6,0
ParlaMint-PT-en_2017-03-01-meta.tsv,2017-03-01,0,14,25,7,0
ParlaMint-PT-en_2017-03-02-meta.tsv,2017-03-02,0,18,17,8,0
ParlaMint-PT-en_2017-03-03-meta.tsv,2017-03-03,0,21,26,7,0
ParlaMint-PT-en_2017-03-08-meta.tsv,2017-03-08,1,9,24,5,0
ParlaMint-PT-en_2017-03-09-meta.tsv,2017-03-09,0,7,17,1,0
ParlaMint-PT-en_2017-03-10-meta.tsv,2017-03-10,0,19,30,11,0
ParlaMint-PT-en_2017-03-15-meta.tsv,2017-03-15,0,16,32,7,0
ParlaMint-PT-en_2017-03-16-meta.tsv,2017-03-16,0,11,10,2,0
ParlaMint-PT-en_2017-03-17-meta.tsv,2017-03-17,0,14,29,4,0
ParlaMint-PT-en_2017-03-22-meta.tsv,2017-03-22,0,5,14,2,0
ParlaMint-PT-en_2017-03-23-meta.tsv,2017-03-23,0,8,27,5,0
ParlaMint-PT-en_2017-03-24-meta.tsv,2017-03-24,0,13,24,6,0
ParlaMint-PT-en_2017-03-29-meta.tsv,2017-03-29,0,17,25,7,0
ParlaMint-PT-en_2017-03-30-meta.tsv,2017-03-30,1,10,19,6,0
ParlaMint-PT-en_2017-03-31-meta.tsv,2017-03-31,0,9,18,3,0
ParlaMint-PT-en_2017-04-05-meta.tsv,2017-04-05,0,17,33,5,0
ParlaMint-PT-en_2017-04-06-meta.tsv,2017-04-06,0,10,16,6,0
ParlaMint-PT-en_2017-04-07-meta.tsv,2017-04-07,1,18,28,5,0
ParlaMint-PT-en_2017-04-12-meta.tsv,2017-04-12,0,5,12,4,0
ParlaMint-PT-en_2017-04-13-meta.tsv,2017-04-13,0,13,12,0,0
ParlaMint-PT-en_2017-04-19-meta.tsv,2017-04-19,0,7,25,3,0
ParlaMint-PT-en_2017-04-20-meta.tsv,2017-04-20,0,16,19,5,0
ParlaMint-PT-en_2017-04-21-meta.tsv,2017-04-21,1,17,34,6,0
ParlaMint-PT-en_2017-04-25-meta.tsv,2017-04-25,1,4,3,1,0
ParlaMint-PT-en_2017-04-26-meta.tsv,2017-04-26,0,8,18,3,0
ParlaMint-PT-en_2017-04-27-meta.tsv,2017-04-27,1,8,10,5,0
ParlaMint-PT-en_2017-05-04-meta.tsv,2017-05-04,1,8,12,3,0
ParlaMint-PT-en_2017-05-05-meta.tsv,2017-05-05,0,10,15,2,0
ParlaMint-PT-en_2017-05-09-meta.tsv,2017-05-09,0,12,22,3,0
ParlaMint-PT-en_2017-05-10-meta.tsv,2017-05-10,0,8,12,2,0
ParlaMint-PT-en_2017-05-11-meta.tsv,2017-05-11,0,18,24,8,0
ParlaMint-PT-en_2017-05-17-meta.tsv,2017-05-17,0,15,28,3,0
ParlaMint-PT-en_2017-05-18-meta.tsv,2017-05-18,1,17,28,10,0
ParlaMint-PT-en_2017-05-19-meta.tsv,2017-05-19,0,9,23,3,0
ParlaMint-PT-en_2017-05-23-meta.tsv,2017-05-23,0,5,12,1,0
ParlaMint-PT-en_2017-05-24-meta.tsv,2017-05-24,0,13,21,1,0
ParlaMint-PT-en_2017-06-01-meta.tsv,2017-06-01,1,14,18,1,0
ParlaMint-PT-en_2017-06-07-meta.tsv,2017-06-07,0,8,13,5,0
ParlaMint-PT-en_2017-06-08-meta.tsv,2017-06-08,0,5,14,2,0
ParlaMint-PT-en_2017-06-09-meta.tsv,2017-06-09,1,11,23,8,0
ParlaMint-PT-en_2017-06-12-meta.tsv,2017-06-12,0,16,32,8,0
ParlaMint-PT-en_2017-06-14-meta.tsv,2017-06-14,0,9,19,4,0
ParlaMint-PT-en_2017-06-21-meta.tsv,2017-06-21,0,4,4,0,0
ParlaMint-PT-en_2017-06-22-meta.tsv,2017-06-22,0,10,10,2,0
ParlaMint-PT-en_2017-06-23-meta.tsv,2017-06-23,0,17,30,7,0
ParlaMint-PT-en_2017-06-28-meta.tsv,2017-06-28,0,7,11,0,0
ParlaMint-PT-en_2017-06-29-meta.tsv,2017-06-29,0,13,14,2,0
ParlaMint-PT-en_2017-06-30-meta.tsv,2017-06-30,0,16,21,2,0
ParlaMint-PT-en_2017-07-05-meta.tsv,2017-07-05,0,9,13,1,0
ParlaMint-PT-en_2017-07-06-meta.tsv,2017-07-06,0,14,14,3,0
ParlaMint-PT-en_2017-07-07-meta.tsv,2017-07-07,0,17,29,7,0
ParlaMint-PT-en_2017-07-12-meta.tsv,2017-07-12,0,15,29,5,0
ParlaMint-PT-en_2017-07-19-meta.tsv,2017-07-19,2,31,45,10,0
ParlaMint-PT-en_2017-09-07-meta.tsv,2017-09-07,0,10,9,3,0
ParlaMint-PT-en_2017-09-18-meta.tsv,2017-09-18,1,20,25,5,0
ParlaMint-PT-en_2017-09-19-meta.tsv,2017-09-19,0,7,20,3,0
ParlaMint-PT-en_2017-09-20-meta.tsv,2017-09-20,0,15,24,6,0
ParlaMint-PT-en_2017-10-03-meta.tsv,2017-10-03,0,12,22,4,0
ParlaMint-PT-en_2017-10-04-meta.tsv,2017-10-04,0,10,21,1,0
ParlaMint-PT-en_2017-10-11-meta.tsv,2017-10-11,0,15,32,5,0
ParlaMint-PT-en_2017-10-12-meta.tsv,2017-10-12,0,7,9,3,0
ParlaMint-PT-en_2017-10-13-meta.tsv,2017-10-13,1,15,29,11,0
ParlaMint-PT-en_2017-10-18-meta.tsv,2017-10-18,0,11,16,3,0
ParlaMint-PT-en_2017-10-19-meta.tsv,2017-10-19,0,11,19,2,0
ParlaMint-PT-en_2017-10-20-meta.tsv,2017-10-20,1,16,29,6,0
ParlaMint-PT-en_2017-10-24-meta.tsv,2017-10-24,0,13,24,3,0
ParlaMint-PT-en_2017-10-26-meta.tsv,2017-10-26,1,10,18,5,0
ParlaMint-PT-en_2017-10-27-meta.tsv,2017-10-27,0,19,25,5,0
ParlaMint-PT-en_2017-11-02-meta.tsv,2017-11-02,0,13,26,5,0
ParlaMint-PT-en_2017-11-03-meta.tsv,2017-11-03,0,21,36,13,0
ParlaMint-PT-en_2017-11-22-meta.tsv,2017-11-22,1,19,33,11,0
ParlaMint-PT-en_2017-11-23-meta.tsv,2017-11-23,0,17,36,14,0
ParlaMint-PT-en_2017-11-24-meta.tsv,2017-11-24,0,14,25,10,0
ParlaMint-PT-en_2017-11-27-meta.tsv,2017-11-27,0,10,25,4,0
ParlaMint-PT-en_2017-11-28-meta.tsv,2017-11-28,0,11,23,1,0
ParlaMint-PT-en_2017-11-29-meta.tsv,2017-11-29,0,16,15,3,0
ParlaMint-PT-en_2017-12-06-meta.tsv,2017-12-06,0,9,23,3,0
ParlaMint-PT-en_2017-12-07-meta.tsv,2017-12-07,0,17,28,6,0
ParlaMint-PT-en_2017-12-13-meta.tsv,2017-12-13,0,15,18,10,0
ParlaMint-PT-en_2017-12-14-meta.tsv,2017-12-14,0,10,18,3,0
ParlaMint-PT-en_2017-12-16-meta.tsv,2017-12-16,1,18,20,7,0
ParlaMint-PT-en_2017-12-19-meta.tsv,2017-12-19,0,13,17,3,0
ParlaMint-PT-en_2017-12-20-meta.tsv,2017-12-20,0,10,19,4,0
ParlaMint-PT-en_2017-12-22-meta.tsv,2017-12-22,0,10,23,5,0
ParlaMint-PT-en_2018-01-04-meta.tsv,2018-01-04,0,14,25,5,0
ParlaMint-PT-en_2018-01-05-meta.tsv,2018-01-05,0,17,16,2,0
ParlaMint-PT-en_2018-01-09-meta.tsv,2018-01-09,0,8,15,2,0
ParlaMint-PT-en_2018-01-10-meta.tsv,2018-01-10,0,13,14,3,0
ParlaMint-PT-en_2018-01-11-meta.tsv,2018-01-11,0,6,21,10,0
ParlaMint-PT-en_2018-01-17-meta.tsv,2018-01-17,0,6,17,5,0
ParlaMint-PT-en_2018-01-18-meta.tsv,2018-01-18,1,10,15,9,0
ParlaMint-PT-en_2018-01-19-meta.tsv,2018-01-19,0,21,20,7,0
ParlaMint-PT-en_2018-01-24-meta.tsv,2018-01-24,0,15,26,9,0
ParlaMint-PT-en_2018-01-25-meta.tsv,2018-01-25,0,10,21,2,0
ParlaMint-PT-en_2018-01-26-meta.tsv,2018-01-26,0,10,26,5,0
ParlaMint-PT-en_2018-01-31-meta.tsv,2018-01-31,0,10,20,2,0
ParlaMint-PT-en_2018-02-01-meta.tsv,2018-02-01,0,8,11,2,0
ParlaMint-PT-en_2018-02-02-meta.tsv,2018-02-02,1,11,26,11,0
ParlaMint-PT-en_2018-02-07-meta.tsv,2018-02-07,0,16,22,4,0
