Session,Date,Coalition,Opposition
ParlaMint-DK-en_2015-05-12-20141-M90-meta.tsv,2015-05-12,2,4
ParlaMint-DK-en_2015-05-12-20141-M91-meta.tsv,2015-05-12,14,19
ParlaMint-DK-en_2015-05-13-20141-M92-meta.tsv,2015-05-13,12,22
ParlaMint-DK-en_2015-05-19-20141-M93-meta.tsv,2015-05-19,16,22
ParlaMint-DK-en_2015-05-20-20141-M94-meta.tsv,2015-05-20,6,3
ParlaMint-DK-en_2015-05-21-20141-M95-meta.tsv,2015-05-21,10,26
ParlaMint-DK-en_2015-05-22-20141-M96-meta.tsv,2015-05-22,10,12
ParlaMint-DK-en_2015-05-26-20141-M97-meta.tsv,2015-05-26,13,20
ParlaMint-DK-en_2015-05-27-20141-M98-meta.tsv,2015-05-27,1,0
ParlaMint-DK-en_2015-07-02-20142-M1-meta.tsv,2015-07-02,1,0
ParlaMint-DK-en_2015-07-03-20142-M2-meta.tsv,2015-07-03,2,0
ParlaMint-DK-en_2015-07-03-20142-M3-meta.tsv,2015-07-03,9,17
ParlaMint-DK-en_2015-07-09-20142-M4-meta.tsv,2015-07-09,0,0
ParlaMint-DK-en_2015-08-21-20142-M5-meta.tsv,2015-08-21,1,5
ParlaMint-DK-en_2015-08-26-20142-M6-meta.tsv,2015-08-26,6,18
ParlaMint-DK-en_2015-10-06-20151-M1-meta.tsv,2015-10-06,2,0
ParlaMint-DK-en_2015-10-07-20151-M2-meta.tsv,2015-10-07,0,0
ParlaMint-DK-en_2015-10-08-20151-M3-meta.tsv,2015-10-08,12,43
ParlaMint-DK-en_2015-10-20-20151-M4-meta.tsv,2015-10-20,7,16
ParlaMint-DK-en_2015-10-21-20151-M5-meta.tsv,2015-10-21,12,23
ParlaMint-DK-en_2015-10-22-20151-M6-meta.tsv,2015-10-22,5,24
ParlaMint-DK-en_2015-10-23-20151-M7-meta.tsv,2015-10-23,7,18
ParlaMint-DK-en_2015-10-29-20151-M8-meta.tsv,2015-10-29,8,18
ParlaMint-DK-en_2015-10-30-20151-M9-meta.tsv,2015-10-30,5,20
ParlaMint-DK-en_2015-11-03-20151-M10-meta.tsv,2015-11-03,11,23
ParlaMint-DK-en_2015-11-04-20151-M11-meta.tsv,2015-11-04,8,19
ParlaMint-DK-en_2015-11-05-20151-M12-meta.tsv,2015-11-05,8,20
ParlaMint-DK-en_2015-11-06-20151-M13-meta.tsv,2015-11-06,2,5
ParlaMint-DK-en_2015-11-10-20151-M14-meta.tsv,2015-11-10,3,17
ParlaMint-DK-en_2015-11-11-20151-M15-meta.tsv,2015-11-11,9,13
ParlaMint-DK-en_2015-11-12-20151-M16-meta.tsv,2015-11-12,12,23
ParlaMint-DK-en_2015-11-13-20151-M17-meta.tsv,2015-11-13,6,17
ParlaMint-DK-en_2015-11-16-20151-M18-meta.tsv,2015-11-16,5,21
ParlaMint-DK-en_2015-11-17-20151-M19-meta.tsv,2015-11-17,9,27
ParlaMint-DK-en_2015-11-18-20151-M20-meta.tsv,2015-11-18,9,16
ParlaMint-DK-en_2015-11-18-20151-M21-meta.tsv,2015-11-18,4,16
ParlaMint-DK-en_2015-11-19-20151-M22-meta.tsv,2015-11-19,6,16
ParlaMint-DK-en_2015-11-20-20151-M23-meta.tsv,2015-11-20,1,18
ParlaMint-DK-en_2015-11-20-20151-M24-meta.tsv,2015-11-20,4,14
ParlaMint-DK-en_2015-11-20-20151-M25-meta.tsv,2015-11-20,2,16
ParlaMint-DK-en_2015-12-04-20151-M26-meta.tsv,2015-12-04,5,25
ParlaMint-DK-en_2015-12-08-20151-M27-meta.tsv,2015-12-08,9,27
ParlaMint-DK-en_2015-12-09-20151-M28-meta.tsv,2015-12-09,9,17
ParlaMint-DK-en_2015-12-10-20151-M29-meta.tsv,2015-12-10,5,17
ParlaMint-DK-en_2015-12-11-20151-M30-meta.tsv,2015-12-11,4,12
ParlaMint-DK-en_2015-12-15-20151-M31-meta.tsv,2015-12-15,5,18
ParlaMint-DK-en_2015-12-16-20151-M32-meta.tsv,2015-12-16,8,35
ParlaMint-DK-en_2015-12-17-20151-M33-meta.tsv,2015-12-17,6,22
ParlaMint-DK-en_2015-12-18-20151-M34-meta.tsv,2015-12-18,4,12
ParlaMint-DK-en_2015-12-21-20151-M35-meta.tsv,2015-12-21,3,13
ParlaMint-DK-en_2016-01-12-20151-M36-meta.tsv,2016-01-12,8,17
ParlaMint-DK-en_2016-01-13-20151-M37-meta.tsv,2016-01-13,11,16
ParlaMint-DK-en_2016-01-14-20151-M38-meta.tsv,2016-01-14,7,14
ParlaMint-DK-en_2016-01-15-20151-M39-meta.tsv,2016-01-15,5,14
ParlaMint-DK-en_2016-01-19-20151-M40-meta.tsv,2016-01-19,8,27
ParlaMint-DK-en_2016-01-20-20151-M41-meta.tsv,2016-01-20,7,15
ParlaMint-DK-en_2016-01-21-20151-M42-meta.tsv,2016-01-21,5,11
ParlaMint-DK-en_2016-01-22-20151-M43-meta.tsv,2016-01-22,8,20
ParlaMint-DK-en_2016-01-26-20151-M44-meta.tsv,2016-01-26,7,23
ParlaMint-DK-en_2016-01-27-20151-M45-meta.tsv,2016-01-27,7,9
ParlaMint-DK-en_2016-01-28-20151-M46-meta.tsv,2016-01-28,6,12
ParlaMint-DK-en_2016-02-02-20151-M47-meta.tsv,2016-02-02,9,21
ParlaMint-DK-en_2016-02-03-20151-M48-meta.tsv,2016-02-03,10,17
ParlaMint-DK-en_2016-02-04-20151-M49-meta.tsv,2016-02-04,3,13
ParlaMint-DK-en_2016-02-05-20151-M50-meta.tsv,2016-02-05,2,8
ParlaMint-DK-en_2016-02-09-20151-M51-meta.tsv,2016-02-09,5,31
ParlaMint-DK-en_2016-02-10-20151-M52-meta.tsv,2016-02-10,8,14
ParlaMint-DK-en_2016-02-11-20151-M53-meta.tsv,2016-02-11,8,20
ParlaMint-DK-en_2016-02-12-20151-M54-meta.tsv,2016-02-12,3,13
ParlaMint-DK-en_2016-02-23-20151-M55-meta.tsv,2016-02-23,4,8
ParlaMint-DK-en_2016-02-24-20151-M56-meta.tsv,2016-02-24,6,12
ParlaMint-DK-en_2016-02-25-20151-M57-meta.tsv,2016-02-25,11,29
ParlaMint-DK-en_2016-02-26-20151-M58-meta.tsv,2016-02-26,5,12
ParlaMint-DK-en_2016-03-01-20151-M59-meta.tsv,2016-03-01,5,19
ParlaMint-DK-en_2016-03-02-20151-M60-meta.tsv,2016-03-02,10,17
ParlaMint-DK-en_2016-03-03-20151-M61-meta.tsv,2016-03-03,6,22
ParlaMint-DK-en_2016-03-04-20151-M62-meta.tsv,2016-03-04,4,13
ParlaMint-DK-en_2016-03-15-20151-M63-meta.tsv,2016-03-15,9,30
ParlaMint-DK-en_2016-03-16-20151-M64-meta.tsv,2016-03-16,8,13
ParlaMint-DK-en_2016-03-17-20151-M65-meta.tsv,2016-03-17,10,32
ParlaMint-DK-en_2016-03-18-20151-M66-meta.tsv,2016-03-18,4,11
ParlaMint-DK-en_2016-03-29-20151-M67-meta.tsv,2016-03-29,7,24
ParlaMint-DK-en_2016-03-30-20151-M68-meta.tsv,2016-03-30,11,20
ParlaMint-DK-en_2016-03-31-20151-M69-meta.tsv,2016-03-31,4,10
ParlaMint-DK-en_2016-04-01-20151-M70-meta.tsv,2016-04-01,4,11
ParlaMint-DK-en_2016-04-05-20151-M71-meta.tsv,2016-04-05,6,16
ParlaMint-DK-en_2016-04-06-20151-M72-meta.tsv,2016-04-06,4,4
ParlaMint-DK-en_2016-04-08-20151-M73-meta.tsv,2016-04-08,6,15
ParlaMint-DK-en_2016-04-12-20151-M74-meta.tsv,2016-04-12,7,19
ParlaMint-DK-en_2016-04-13-20151-M75-meta.tsv,2016-04-13,6,7
ParlaMint-DK-en_2016-04-14-20151-M76-meta.tsv,2016-04-14,7,13
ParlaMint-DK-en_2016-04-15-20151-M77-meta.tsv,2016-04-15,6,13
ParlaMint-DK-en_2016-04-19-20151-M78-meta.tsv,2016-04-19,8,23
ParlaMint-DK-en_2016-04-20-20151-M79-meta.tsv,2016-04-20,8,12
ParlaMint-DK-en_2016-04-21-20151-M80-meta.tsv,2016-04-21,7,19
ParlaMint-DK-en_2016-04-26-20151-M81-meta.tsv,2016-04-26,10,24
ParlaMint-DK-en_2016-04-27-20151-M82-meta.tsv,2016-04-27,9,13
ParlaMint-DK-en_2016-04-28-20151-M83-meta.tsv,2016-04-28,10,21
ParlaMint-DK-en_2016-04-29-20151-M84-meta.tsv,2016-04-29,7,19
ParlaMint-DK-en_2016-05-03-20151-M85-meta.tsv,2016-05-03,0,0
ParlaMint-DK-en_2016-05-03-20151-M86-meta.tsv,2016-05-03,13,30
ParlaMint-DK-en_2016-05-03-20151-M87-meta.tsv,2016-05-03,0,3
ParlaMint-DK-en_2016-05-03-20151-M88-meta.tsv,2016-05-03,2,7
ParlaMint-DK-en_2016-05-04-20151-M89-meta.tsv,2016-05-04,10,16
ParlaMint-DK-en_2016-05-09-20151-M90-meta.tsv,2016-05-09,4,15
ParlaMint-DK-en_2016-05-10-20151-M91-meta.tsv,2016-05-10,8,16
ParlaMint-DK-en_2016-05-11-20151-M92-meta.tsv,2016-05-11,14,28
ParlaMint-DK-en_2016-05-12-20151-M93-meta.tsv,2016-05-12,9,20
ParlaMint-DK-en_2016-05-13-20151-M94-meta.tsv,2016-05-13,7,20
ParlaMint-DK-en_2016-05-17-20151-M95-meta.tsv,2016-05-17,8,16
ParlaMint-DK-en_2016-05-18-20151-M96-meta.tsv,2016-05-18,8,18
ParlaMint-DK-en_2016-05-19-20151-M97-meta.tsv,2016-05-19,8,23
ParlaMint-DK-en_2016-05-20-20151-M98-meta.tsv,2016-05-20,4,12
ParlaMint-DK-en_2016-05-23-20151-M99-meta.tsv,2016-05-23,2,11
ParlaMint-DK-en_2016-05-24-20151-M100-meta.tsv,2016-05-24,9,22
ParlaMint-DK-en_2016-05-25-20151-M101-meta.tsv,2016-05-25,8,15
ParlaMint-DK-en_2016-05-26-20151-M102-meta.tsv,2016-05-26,6,18
ParlaMint-DK-en_2016-05-27-20151-M103-meta.tsv,2016-05-27,3,12
ParlaMint-DK-en_2016-05-31-20151-M104-meta.tsv,2016-05-31,7,18
ParlaMint-DK-en_2016-05-31-20151-M105-meta.tsv,2016-05-31,2,6
ParlaMint-DK-en_2016-06-01-20151-M106-meta.tsv,2016-06-01,11,38
ParlaMint-DK-en_2016-06-02-20151-M107-meta.tsv,2016-06-02,6,21
ParlaMint-DK-en_2016-06-03-20151-M108-meta.tsv,2016-06-03,4,8
ParlaMint-DK-en_2016-08-15-20151-M109-meta.tsv,2016-08-15,0,0
ParlaMint-DK-en_2016-08-17-20151-M110-meta.tsv,2016-08-17,2,5
ParlaMint-DK-en_2016-08-19-20151-M111-meta.tsv,2016-08-19,0,6
ParlaMint-DK-en_2016-09-06-20151-M112-meta.tsv,2016-09-06,6,34
ParlaMint-DK-en_2016-10-04-20161-M1-meta.tsv,2016-10-04,2,0
ParlaMint-DK-en_2016-10-05-20161-M2-meta.tsv,2016-10-05,0,0
ParlaMint-DK-en_2016-10-06-20161-M3-meta.tsv,2016-10-06,11,41
ParlaMint-DK-en_2016-10-11-20161-M4-meta.tsv,2016-10-11,11,25
ParlaMint-DK-en_2016-10-12-20161-M5-meta.tsv,2016-10-12,10,17
ParlaMint-DK-en_2016-10-13-20161-M6-meta.tsv,2016-10-13,14,31
ParlaMint-DK-en_2016-10-14-20161-M7-meta.tsv,2016-10-14,2,6
ParlaMint-DK-en_2016-10-25-20161-M8-meta.tsv,2016-10-25,4,10
ParlaMint-DK-en_2016-10-26-20161-M9-meta.tsv,2016-10-26,13,14
ParlaMint-DK-en_2016-10-27-20161-M10-meta.tsv,2016-10-27,8,18
ParlaMint-DK-en_2016-10-28-20161-M11-meta.tsv,2016-10-28,4,9
ParlaMint-DK-en_2016-11-08-20161-M12-meta.tsv,2016-11-08,8,31
ParlaMint-DK-en_2016-11-09-20161-M13-meta.tsv,2016-11-09,9,8
ParlaMint-DK-en_2016-11-10-20161-M14-meta.tsv,2016-11-10,4,9
ParlaMint-DK-en_2016-11-11-20161-M15-meta.tsv,2016-11-11,6,18
ParlaMint-DK-en_2016-11-15-20161-M16-meta.tsv,2016-11-15,4,11
ParlaMint-DK-en_2016-11-16-20161-M17-meta.tsv,2016-11-16,12,16
ParlaMint-DK-en_2016-11-17-20161-M18-meta.tsv,2016-11-17,11,26
ParlaMint-DK-en_2016-11-18-20161-M19-meta.tsv,2016-11-18,4,11
ParlaMint-DK-en_2016-11-22-20161-M20-meta.tsv,2016-11-22,9,23
ParlaMint-DK-en_2016-11-23-20161-M21-meta.tsv,2016-11-23,13,19
ParlaMint-DK-en_2016-11-24-20161-M22-meta.tsv,2016-11-24,6,14
ParlaMint-DK-en_2016-11-25-20161-M23-meta.tsv,2016-11-25,2,5
ParlaMint-DK-en_2016-11-29-20161-M24-meta.tsv,2016-11-29,9,14
ParlaMint-DK-en_2016-11-30-20161-M25-meta.tsv,2016-11-30,11,16
ParlaMint-DK-en_2016-12-01-20161-M26-meta.tsv,2016-12-01,11,21
ParlaMint-DK-en_2016-12-02-20161-M27-meta.tsv,2016-12-02,7,11
ParlaMint-DK-en_2016-12-05-20161-M28-meta.tsv,2016-12-05,21,44
ParlaMint-DK-en_2016-12-06-20161-M29-meta.tsv,2016-12-06,6,16
ParlaMint-DK-en_2016-12-06-20161-M30-meta.tsv,2016-12-06,8,8
ParlaMint-DK-en_2016-12-07-20161-M31-meta.tsv,2016-12-07,15,31
ParlaMint-DK-en_2016-12-08-20161-M32-meta.tsv,2016-12-08,0,0
ParlaMint-DK-en_2016-12-08-20161-M33-meta.tsv,2016-12-08,9,10
ParlaMint-DK-en_2016-12-09-20161-M34-meta.tsv,2016-12-09,7,9
ParlaMint-DK-en_2016-12-13-20161-M35-meta.tsv,2016-12-13,11,19
ParlaMint-DK-en_2016-12-14-20161-M36-meta.tsv,2016-12-14,10,37
ParlaMint-DK-en_2016-12-15-20161-M37-meta.tsv,2016-12-15,9,19
ParlaMint-DK-en_2016-12-16-20161-M38-meta.tsv,2016-12-16,8,18
ParlaMint-DK-en_2016-12-19-20161-M39-meta.tsv,2016-12-19,7,22
ParlaMint-DK-en_2017-01-10-20161-M40-meta.tsv,2017-01-10,11,16
ParlaMint-DK-en_2017-01-11-20161-M41-meta.tsv,2017-01-11,12,14
ParlaMint-DK-en_2017-01-12-20161-M42-meta.tsv,2017-01-12,10,14
ParlaMint-DK-en_2017-01-13-20161-M43-meta.tsv,2017-01-13,13,13
ParlaMint-DK-en_2017-01-17-20161-M44-meta.tsv,2017-01-17,9,19
ParlaMint-DK-en_2017-01-18-20161-M45-meta.tsv,2017-01-18,13,17
ParlaMint-DK-en_2017-01-19-20161-M46-meta.tsv,2017-01-19,12,19
ParlaMint-DK-en_2017-01-20-20161-M47-meta.tsv,2017-01-20,3,7
ParlaMint-DK-en_2017-01-24-20161-M48-meta.tsv,2017-01-24,6,5
ParlaMint-DK-en_2017-01-25-20161-M49-meta.tsv,2017-01-25,12,19
ParlaMint-DK-en_2017-01-26-20161-M50-meta.tsv,2017-01-26,12,16
ParlaMint-DK-en_2017-01-27-20161-M51-meta.tsv,2017-01-27,8,11
ParlaMint-DK-en_2017-01-31-20161-M52-meta.tsv,2017-01-31,10,12
ParlaMint-DK-en_2017-02-01-20161-M53-meta.tsv,2017-02-01,18,19
ParlaMint-DK-en_2017-02-02-20161-M54-meta.tsv,2017-02-02,14,20
ParlaMint-DK-en_2017-02-03-20161-M55-meta.tsv,2017-02-03,4,10
ParlaMint-DK-en_2017-02-07-20161-M56-meta.tsv,2017-02-07,5,8
ParlaMint-DK-en_2017-02-08-20161-M57-meta.tsv,2017-02-08,11,12
ParlaMint-DK-en_2017-02-09-20161-M58-meta.tsv,2017-02-09,11,17
ParlaMint-DK-en_2017-02-10-20161-M59-meta.tsv,2017-02-10,8,10
ParlaMint-DK-en_2017-02-21-20161-M60-meta.tsv,2017-02-21,14,25
ParlaMint-DK-en_2017-02-22-20161-M61-meta.tsv,2017-02-22,11,14
ParlaMint-DK-en_2017-02-23-20161-M62-meta.tsv,2017-02-23,13,16
ParlaMint-DK-en_2017-02-24-20161-M63-meta.tsv,2017-02-24,14,15
ParlaMint-DK-en_2017-02-28-20161-M64-meta.tsv,2017-02-28,11,16
ParlaMint-DK-en_2017-03-01-20161-M65-meta.tsv,2017-03-01,10,14
ParlaMint-DK-en_2017-03-02-20161-M66-meta.tsv,2017-03-02,20,27
ParlaMint-DK-en_2017-03-03-20161-M67-meta.tsv,2017-03-03,5,10
ParlaMint-DK-en_2017-03-14-20161-M68-meta.tsv,2017-03-14,15,25
ParlaMint-DK-en_2017-03-15-20161-M69-meta.tsv,2017-03-15,13,16
ParlaMint-DK-en_2017-03-21-20161-M70-meta.tsv,2017-03-21,17,27
ParlaMint-DK-en_2017-03-22-20161-M71-meta.tsv,2017-03-22,17,14
ParlaMint-DK-en_2017-03-23-20161-M72-meta.tsv,2017-03-23,15,20
ParlaMint-DK-en_2017-03-24-20161-M73-meta.tsv,2017-03-24,11,17
ParlaMint-DK-en_2017-03-28-20161-M74-meta.tsv,2017-03-28,9,12
ParlaMint-DK-en_2017-03-29-20161-M75-meta.tsv,2017-03-29,15,26
ParlaMint-DK-en_2017-03-30-20161-M76-meta.tsv,2017-03-30,11,14
ParlaMint-DK-en_2017-03-31-20161-M77-meta.tsv,2017-03-31,11,17
ParlaMint-DK-en_2017-04-04-20161-M78-meta.tsv,2017-04-04,21,26
ParlaMint-DK-en_2017-04-05-20161-M79-meta.tsv,2017-04-05,15,14
ParlaMint-DK-en_2017-04-07-20161-M80-meta.tsv,2017-04-07,11,18
ParlaMint-DK-en_2017-04-18-20161-M81-meta.tsv,2017-04-18,19,25
ParlaMint-DK-en_2017-04-19-20161-M82-meta.tsv,2017-04-19,5,9
ParlaMint-DK-en_2017-04-20-20161-M83-meta.tsv,2017-04-20,16,21
ParlaMint-DK-en_2017-04-21-20161-M84-meta.tsv,2017-04-21,7,11
ParlaMint-DK-en_2017-04-25-20161-M85-meta.tsv,2017-04-25,13,12
ParlaMint-DK-en_2017-04-26-20161-M86-meta.tsv,2017-04-26,14,19
ParlaMint-DK-en_2017-04-27-20161-M87-meta.tsv,2017-04-27,0,0
ParlaMint-DK-en_2017-04-27-20161-M88-meta.tsv,2017-04-27,11,20
ParlaMint-DK-en_2017-04-28-20161-M89-meta.tsv,2017-04-28,6,7
ParlaMint-DK-en_2017-05-02-20161-M90-meta.tsv,2017-05-02,17,21
ParlaMint-DK-en_2017-05-03-20161-M91-meta.tsv,2017-05-03,10,7
ParlaMint-DK-en_2017-05-04-20161-M92-meta.tsv,2017-05-04,18,27
ParlaMint-DK-en_2017-05-05-20161-M93-meta.tsv,2017-05-05,9,19
ParlaMint-DK-en_2017-05-09-20161-M94-meta.tsv,2017-05-09,16,21
ParlaMint-DK-en_2017-05-10-20161-M95-meta.tsv,2017-05-10,23,31
ParlaMint-DK-en_2017-05-11-20161-M96-meta.tsv,2017-05-11,16,18
ParlaMint-DK-en_2017-05-16-20161-M97-meta.tsv,2017-05-16,18,25
ParlaMint-DK-en_2017-05-17-20161-M98-meta.tsv,2017-05-17,14,19
ParlaMint-DK-en_2017-05-18-20161-M99-meta.tsv,2017-05-18,16,23
ParlaMint-DK-en_2017-05-19-20161-M100-meta.tsv,2017-05-19,12,12
ParlaMint-DK-en_2017-05-23-20161-M101-meta.tsv,2017-05-23,16,20
ParlaMint-DK-en_2017-05-24-20161-M102-meta.tsv,2017-05-24,19,23
ParlaMint-DK-en_2017-05-29-20161-M103-meta.tsv,2017-05-29,13,12
ParlaMint-DK-en_2017-05-30-20161-M104-meta.tsv,2017-05-30,8,14
ParlaMint-DK-en_2017-05-31-20161-M105-meta.tsv,2017-05-31,21,44
ParlaMint-DK-en_2017-06-01-20161-M106-meta.tsv,2017-06-01,11,16
ParlaMint-DK-en_2017-06-02-20161-M107-meta.tsv,2017-06-02,13,20
ParlaMint-DK-en_2017-06-02-20161-M108-meta.tsv,2017-06-02,5,5
