Session,Date,Male,Female
ParlaMint-DK-en_2015-05-12-20141-M90-meta.tsv,2015-05-12,6,5
ParlaMint-DK-en_2015-05-12-20141-M91-meta.tsv,2015-05-12,34,10
ParlaMint-DK-en_2015-05-13-20141-M92-meta.tsv,2015-05-13,29,12
ParlaMint-DK-en_2015-05-19-20141-M93-meta.tsv,2015-05-19,24,25
ParlaMint-DK-en_2015-05-20-20141-M94-meta.tsv,2015-05-20,8,2
ParlaMint-DK-en_2015-05-21-20141-M95-meta.tsv,2015-05-21,29,18
ParlaMint-DK-en_2015-05-22-20141-M96-meta.tsv,2015-05-22,15,12
ParlaMint-DK-en_2015-05-26-20141-M97-meta.tsv,2015-05-26,31,12
ParlaMint-DK-en_2015-05-27-20141-M98-meta.tsv,2015-05-27,1,0
ParlaMint-DK-en_2015-07-02-20142-M1-meta.tsv,2015-07-02,1,0
ParlaMint-DK-en_2015-07-03-20142-M2-meta.tsv,2015-07-03,2,1
ParlaMint-DK-en_2015-07-03-20142-M3-meta.tsv,2015-07-03,22,13
ParlaMint-DK-en_2015-07-09-20142-M4-meta.tsv,2015-07-09,0,1
ParlaMint-DK-en_2015-08-21-20142-M5-meta.tsv,2015-08-21,4,4
ParlaMint-DK-en_2015-08-26-20142-M6-meta.tsv,2015-08-26,21,12
ParlaMint-DK-en_2015-10-06-20151-M1-meta.tsv,2015-10-06,2,1
ParlaMint-DK-en_2015-10-07-20151-M2-meta.tsv,2015-10-07,0,1
ParlaMint-DK-en_2015-10-08-20151-M3-meta.tsv,2015-10-08,47,30
ParlaMint-DK-en_2015-10-20-20151-M4-meta.tsv,2015-10-20,31,12
ParlaMint-DK-en_2015-10-21-20151-M5-meta.tsv,2015-10-21,31,11
ParlaMint-DK-en_2015-10-22-20151-M6-meta.tsv,2015-10-22,28,11
ParlaMint-DK-en_2015-10-23-20151-M7-meta.tsv,2015-10-23,20,17
ParlaMint-DK-en_2015-10-29-20151-M8-meta.tsv,2015-10-29,27,12
ParlaMint-DK-en_2015-10-30-20151-M9-meta.tsv,2015-10-30,23,15
ParlaMint-DK-en_2015-11-03-20151-M10-meta.tsv,2015-11-03,38,10
ParlaMint-DK-en_2015-11-04-20151-M11-meta.tsv,2015-11-04,19,10
ParlaMint-DK-en_2015-11-05-20151-M12-meta.tsv,2015-11-05,28,13
ParlaMint-DK-en_2015-11-06-20151-M13-meta.tsv,2015-11-06,6,5
ParlaMint-DK-en_2015-11-10-20151-M14-meta.tsv,2015-11-10,22,9
ParlaMint-DK-en_2015-11-11-20151-M15-meta.tsv,2015-11-11,15,11
ParlaMint-DK-en_2015-11-12-20151-M16-meta.tsv,2015-11-12,37,18
ParlaMint-DK-en_2015-11-13-20151-M17-meta.tsv,2015-11-13,17,14
ParlaMint-DK-en_2015-11-16-20151-M18-meta.tsv,2015-11-16,18,20
ParlaMint-DK-en_2015-11-17-20151-M19-meta.tsv,2015-11-17,32,19
ParlaMint-DK-en_2015-11-18-20151-M20-meta.tsv,2015-11-18,19,11
ParlaMint-DK-en_2015-11-18-20151-M21-meta.tsv,2015-11-18,15,10
ParlaMint-DK-en_2015-11-19-20151-M22-meta.tsv,2015-11-19,16,16
ParlaMint-DK-en_2015-11-20-20151-M23-meta.tsv,2015-11-20,13,10
ParlaMint-DK-en_2015-11-20-20151-M24-meta.tsv,2015-11-20,19,7
ParlaMint-DK-en_2015-11-20-20151-M25-meta.tsv,2015-11-20,9,10
ParlaMint-DK-en_2015-12-04-20151-M26-meta.tsv,2015-12-04,25,11
ParlaMint-DK-en_2015-12-08-20151-M27-meta.tsv,2015-12-08,32,19
ParlaMint-DK-en_2015-12-09-20151-M28-meta.tsv,2015-12-09,19,10
ParlaMint-DK-en_2015-12-10-20151-M29-meta.tsv,2015-12-10,11,15
ParlaMint-DK-en_2015-12-11-20151-M30-meta.tsv,2015-12-11,11,12
ParlaMint-DK-en_2015-12-15-20151-M31-meta.tsv,2015-12-15,20,17
ParlaMint-DK-en_2015-12-16-20151-M32-meta.tsv,2015-12-16,36,19
ParlaMint-DK-en_2015-12-17-20151-M33-meta.tsv,2015-12-17,29,8
ParlaMint-DK-en_2015-12-18-20151-M34-meta.tsv,2015-12-18,12,15
ParlaMint-DK-en_2015-12-21-20151-M35-meta.tsv,2015-12-21,14,8
ParlaMint-DK-en_2016-01-12-20151-M36-meta.tsv,2016-01-12,21,15
ParlaMint-DK-en_2016-01-13-20151-M37-meta.tsv,2016-01-13,24,12
ParlaMint-DK-en_2016-01-14-20151-M38-meta.tsv,2016-01-14,15,14
ParlaMint-DK-en_2016-01-15-20151-M39-meta.tsv,2016-01-15,18,6
ParlaMint-DK-en_2016-01-19-20151-M40-meta.tsv,2016-01-19,29,20
ParlaMint-DK-en_2016-01-20-20151-M41-meta.tsv,2016-01-20,25,10
ParlaMint-DK-en_2016-01-21-20151-M42-meta.tsv,2016-01-21,12,13
ParlaMint-DK-en_2016-01-22-20151-M43-meta.tsv,2016-01-22,19,26
ParlaMint-DK-en_2016-01-26-20151-M44-meta.tsv,2016-01-26,30,17
ParlaMint-DK-en_2016-01-27-20151-M45-meta.tsv,2016-01-27,12,6
ParlaMint-DK-en_2016-01-28-20151-M46-meta.tsv,2016-01-28,19,12
ParlaMint-DK-en_2016-02-02-20151-M47-meta.tsv,2016-02-02,31,12
ParlaMint-DK-en_2016-02-03-20151-M48-meta.tsv,2016-02-03,21,8
ParlaMint-DK-en_2016-02-04-20151-M49-meta.tsv,2016-02-04,14,8
ParlaMint-DK-en_2016-02-05-20151-M50-meta.tsv,2016-02-05,7,9
ParlaMint-DK-en_2016-02-09-20151-M51-meta.tsv,2016-02-09,32,14
ParlaMint-DK-en_2016-02-10-20151-M52-meta.tsv,2016-02-10,20,9
ParlaMint-DK-en_2016-02-11-20151-M53-meta.tsv,2016-02-11,22,18
ParlaMint-DK-en_2016-02-12-20151-M54-meta.tsv,2016-02-12,9,13
ParlaMint-DK-en_2016-02-23-20151-M55-meta.tsv,2016-02-23,12,7
ParlaMint-DK-en_2016-02-24-20151-M56-meta.tsv,2016-02-24,13,7
ParlaMint-DK-en_2016-02-25-20151-M57-meta.tsv,2016-02-25,28,21
ParlaMint-DK-en_2016-02-26-20151-M58-meta.tsv,2016-02-26,14,7
ParlaMint-DK-en_2016-03-01-20151-M59-meta.tsv,2016-03-01,22,15
ParlaMint-DK-en_2016-03-02-20151-M60-meta.tsv,2016-03-02,25,7
ParlaMint-DK-en_2016-03-03-20151-M61-meta.tsv,2016-03-03,28,11
ParlaMint-DK-en_2016-03-04-20151-M62-meta.tsv,2016-03-04,26,6
ParlaMint-DK-en_2016-03-15-20151-M63-meta.tsv,2016-03-15,43,19
ParlaMint-DK-en_2016-03-16-20151-M64-meta.tsv,2016-03-16,24,6
ParlaMint-DK-en_2016-03-17-20151-M65-meta.tsv,2016-03-17,35,21
ParlaMint-DK-en_2016-03-18-20151-M66-meta.tsv,2016-03-18,14,9
ParlaMint-DK-en_2016-03-29-20151-M67-meta.tsv,2016-03-29,29,14
ParlaMint-DK-en_2016-03-30-20151-M68-meta.tsv,2016-03-30,31,13
ParlaMint-DK-en_2016-03-31-20151-M69-meta.tsv,2016-03-31,17,4
ParlaMint-DK-en_2016-04-01-20151-M70-meta.tsv,2016-04-01,14,10
ParlaMint-DK-en_2016-04-05-20151-M71-meta.tsv,2016-04-05,27,7
ParlaMint-DK-en_2016-04-06-20151-M72-meta.tsv,2016-04-06,7,5
ParlaMint-DK-en_2016-04-08-20151-M73-meta.tsv,2016-04-08,13,17
ParlaMint-DK-en_2016-04-12-20151-M74-meta.tsv,2016-04-12,25,9
ParlaMint-DK-en_2016-04-13-20151-M75-meta.tsv,2016-04-13,10,9
ParlaMint-DK-en_2016-04-14-20151-M76-meta.tsv,2016-04-14,22,9
ParlaMint-DK-en_2016-04-15-20151-M77-meta.tsv,2016-04-15,14,15
ParlaMint-DK-en_2016-04-19-20151-M78-meta.tsv,2016-04-19,28,17
ParlaMint-DK-en_2016-04-20-20151-M79-meta.tsv,2016-04-20,17,7
ParlaMint-DK-en_2016-04-21-20151-M80-meta.tsv,2016-04-21,30,5
ParlaMint-DK-en_2016-04-26-20151-M81-meta.tsv,2016-04-26,30,17
ParlaMint-DK-en_2016-04-27-20151-M82-meta.tsv,2016-04-27,24,5
ParlaMint-DK-en_2016-04-28-20151-M83-meta.tsv,2016-04-28,38,9
ParlaMint-DK-en_2016-04-29-20151-M84-meta.tsv,2016-04-29,20,19
ParlaMint-DK-en_2016-05-03-20151-M85-meta.tsv,2016-05-03,0,1
ParlaMint-DK-en_2016-05-03-20151-M86-meta.tsv,2016-05-03,44,25
ParlaMint-DK-en_2016-05-03-20151-M87-meta.tsv,2016-05-03,2,1
ParlaMint-DK-en_2016-05-03-20151-M88-meta.tsv,2016-05-03,9,2
ParlaMint-DK-en_2016-05-04-20151-M89-meta.tsv,2016-05-04,25,8
ParlaMint-DK-en_2016-05-09-20151-M90-meta.tsv,2016-05-09,16,11
ParlaMint-DK-en_2016-05-10-20151-M91-meta.tsv,2016-05-10,29,13
ParlaMint-DK-en_2016-05-11-20151-M92-meta.tsv,2016-05-11,39,17
ParlaMint-DK-en_2016-05-12-20151-M93-meta.tsv,2016-05-12,27,17
ParlaMint-DK-en_2016-05-13-20151-M94-meta.tsv,2016-05-13,24,13
ParlaMint-DK-en_2016-05-17-20151-M95-meta.tsv,2016-05-17,25,13
ParlaMint-DK-en_2016-05-18-20151-M96-meta.tsv,2016-05-18,23,11
ParlaMint-DK-en_2016-05-19-20151-M97-meta.tsv,2016-05-19,32,16
ParlaMint-DK-en_2016-05-20-20151-M98-meta.tsv,2016-05-20,20,9
ParlaMint-DK-en_2016-05-23-20151-M99-meta.tsv,2016-05-23,10,7
ParlaMint-DK-en_2016-05-24-20151-M100-meta.tsv,2016-05-24,27,17
ParlaMint-DK-en_2016-05-25-20151-M101-meta.tsv,2016-05-25,24,6
ParlaMint-DK-en_2016-05-26-20151-M102-meta.tsv,2016-05-26,26,9
ParlaMint-DK-en_2016-05-27-20151-M103-meta.tsv,2016-05-27,14,6
ParlaMint-DK-en_2016-05-31-20151-M104-meta.tsv,2016-05-31,26,13
ParlaMint-DK-en_2016-05-31-20151-M105-meta.tsv,2016-05-31,6,4
ParlaMint-DK-en_2016-06-01-20151-M106-meta.tsv,2016-06-01,46,31
ParlaMint-DK-en_2016-06-02-20151-M107-meta.tsv,2016-06-02,28,9
ParlaMint-DK-en_2016-06-03-20151-M108-meta.tsv,2016-06-03,15,7
ParlaMint-DK-en_2016-08-15-20151-M109-meta.tsv,2016-08-15,0,1
ParlaMint-DK-en_2016-08-17-20151-M110-meta.tsv,2016-08-17,8,3
ParlaMint-DK-en_2016-08-19-20151-M111-meta.tsv,2016-08-19,6,1
ParlaMint-DK-en_2016-09-06-20151-M112-meta.tsv,2016-09-06,36,16
ParlaMint-DK-en_2016-10-04-20161-M1-meta.tsv,2016-10-04,2,1
ParlaMint-DK-en_2016-10-05-20161-M2-meta.tsv,2016-10-05,0,1
ParlaMint-DK-en_2016-10-06-20161-M3-meta.tsv,2016-10-06,58,22
ParlaMint-DK-en_2016-10-11-20161-M4-meta.tsv,2016-10-11,32,14
ParlaMint-DK-en_2016-10-12-20161-M5-meta.tsv,2016-10-12,21,13
ParlaMint-DK-en_2016-10-13-20161-M6-meta.tsv,2016-10-13,48,16
ParlaMint-DK-en_2016-10-14-20161-M7-meta.tsv,2016-10-14,5,10
ParlaMint-DK-en_2016-10-25-20161-M8-meta.tsv,2016-10-25,19,6
ParlaMint-DK-en_2016-10-26-20161-M9-meta.tsv,2016-10-26,32,12
ParlaMint-DK-en_2016-10-27-20161-M10-meta.tsv,2016-10-27,28,12
ParlaMint-DK-en_2016-10-28-20161-M11-meta.tsv,2016-10-28,12,7
ParlaMint-DK-en_2016-11-08-20161-M12-meta.tsv,2016-11-08,38,18
ParlaMint-DK-en_2016-11-09-20161-M13-meta.tsv,2016-11-09,13,10
ParlaMint-DK-en_2016-11-10-20161-M14-meta.tsv,2016-11-10,15,4
ParlaMint-DK-en_2016-11-11-20161-M15-meta.tsv,2016-11-11,20,14
ParlaMint-DK-en_2016-11-15-20161-M16-meta.tsv,2016-11-15,11,12
ParlaMint-DK-en_2016-11-16-20161-M17-meta.tsv,2016-11-16,29,8
ParlaMint-DK-en_2016-11-17-20161-M18-meta.tsv,2016-11-17,30,22
ParlaMint-DK-en_2016-11-18-20161-M19-meta.tsv,2016-11-18,10,11
ParlaMint-DK-en_2016-11-22-20161-M20-meta.tsv,2016-11-22,28,18
ParlaMint-DK-en_2016-11-23-20161-M21-meta.tsv,2016-11-23,26,14
ParlaMint-DK-en_2016-11-24-20161-M22-meta.tsv,2016-11-24,22,8
ParlaMint-DK-en_2016-11-25-20161-M23-meta.tsv,2016-11-25,2,10
ParlaMint-DK-en_2016-11-29-20161-M24-meta.tsv,2016-11-29,20,8
ParlaMint-DK-en_2016-11-30-20161-M25-meta.tsv,2016-11-30,21,16
ParlaMint-DK-en_2016-12-01-20161-M26-meta.tsv,2016-12-01,28,15
ParlaMint-DK-en_2016-12-02-20161-M27-meta.tsv,2016-12-02,12,9
ParlaMint-DK-en_2016-12-05-20161-M28-meta.tsv,2016-12-05,47,30
ParlaMint-DK-en_2016-12-06-20161-M29-meta.tsv,2016-12-06,19,10
ParlaMint-DK-en_2016-12-06-20161-M30-meta.tsv,2016-12-06,14,5
ParlaMint-DK-en_2016-12-07-20161-M31-meta.tsv,2016-12-07,37,15
ParlaMint-DK-en_2016-12-08-20161-M32-meta.tsv,2016-12-08,0,1
ParlaMint-DK-en_2016-12-08-20161-M33-meta.tsv,2016-12-08,18,5
ParlaMint-DK-en_2016-12-09-20161-M34-meta.tsv,2016-12-09,12,7
ParlaMint-DK-en_2016-12-13-20161-M35-meta.tsv,2016-12-13,20,14
ParlaMint-DK-en_2016-12-14-20161-M36-meta.tsv,2016-12-14,36,19
ParlaMint-DK-en_2016-12-15-20161-M37-meta.tsv,2016-12-15,24,7
ParlaMint-DK-en_2016-12-16-20161-M38-meta.tsv,2016-12-16,18,13
ParlaMint-DK-en_2016-12-19-20161-M39-meta.tsv,2016-12-19,20,12
ParlaMint-DK-en_2017-01-10-20161-M40-meta.tsv,2017-01-10,17,14
ParlaMint-DK-en_2017-01-11-20161-M41-meta.tsv,2017-01-11,22,10
ParlaMint-DK-en_2017-01-12-20161-M42-meta.tsv,2017-01-12,17,11
ParlaMint-DK-en_2017-01-13-20161-M43-meta.tsv,2017-01-13,22,12
ParlaMint-DK-en_2017-01-17-20161-M44-meta.tsv,2017-01-17,19,15
ParlaMint-DK-en_2017-01-18-20161-M45-meta.tsv,2017-01-18,28,9
ParlaMint-DK-en_2017-01-19-20161-M46-meta.tsv,2017-01-19,31,5
ParlaMint-DK-en_2017-01-20-20161-M47-meta.tsv,2017-01-20,10,6
ParlaMint-DK-en_2017-01-24-20161-M48-meta.tsv,2017-01-24,10,2
ParlaMint-DK-en_2017-01-25-20161-M49-meta.tsv,2017-01-25,27,8
ParlaMint-DK-en_2017-01-26-20161-M50-meta.tsv,2017-01-26,24,8
ParlaMint-DK-en_2017-01-27-20161-M51-meta.tsv,2017-01-27,14,8
ParlaMint-DK-en_2017-01-31-20161-M52-meta.tsv,2017-01-31,23,7
ParlaMint-DK-en_2017-02-01-20161-M53-meta.tsv,2017-02-01,28,19
ParlaMint-DK-en_2017-02-02-20161-M54-meta.tsv,2017-02-02,26,13
ParlaMint-DK-en_2017-02-03-20161-M55-meta.tsv,2017-02-03,5,12
ParlaMint-DK-en_2017-02-07-20161-M56-meta.tsv,2017-02-07,13,7
ParlaMint-DK-en_2017-02-08-20161-M57-meta.tsv,2017-02-08,20,10
ParlaMint-DK-en_2017-02-09-20161-M58-meta.tsv,2017-02-09,14,19
ParlaMint-DK-en_2017-02-10-20161-M59-meta.tsv,2017-02-10,16,5
ParlaMint-DK-en_2017-02-21-20161-M60-meta.tsv,2017-02-21,25,22
ParlaMint-DK-en_2017-02-22-20161-M61-meta.tsv,2017-02-22,18,12
ParlaMint-DK-en_2017-02-23-20161-M62-meta.tsv,2017-02-23,15,18
ParlaMint-DK-en_2017-02-24-20161-M63-meta.tsv,2017-02-24,13,19
ParlaMint-DK-en_2017-02-28-20161-M64-meta.tsv,2017-02-28,26,9
ParlaMint-DK-en_2017-03-01-20161-M65-meta.tsv,2017-03-01,20,10
ParlaMint-DK-en_2017-03-02-20161-M66-meta.tsv,2017-03-02,34,24
ParlaMint-DK-en_2017-03-03-20161-M67-meta.tsv,2017-03-03,10,8
ParlaMint-DK-en_2017-03-14-20161-M68-meta.tsv,2017-03-14,40,13
ParlaMint-DK-en_2017-03-15-20161-M69-meta.tsv,2017-03-15,23,12
ParlaMint-DK-en_2017-03-21-20161-M70-meta.tsv,2017-03-21,26,27
ParlaMint-DK-en_2017-03-22-20161-M71-meta.tsv,2017-03-22,26,11
ParlaMint-DK-en_2017-03-23-20161-M72-meta.tsv,2017-03-23,28,13
ParlaMint-DK-en_2017-03-24-20161-M73-meta.tsv,2017-03-24,20,12
ParlaMint-DK-en_2017-03-28-20161-M74-meta.tsv,2017-03-28,21,3
ParlaMint-DK-en_2017-03-29-20161-M75-meta.tsv,2017-03-29,28,18
ParlaMint-DK-en_2017-03-30-20161-M76-meta.tsv,2017-03-30,24,6
ParlaMint-DK-en_2017-03-31-20161-M77-meta.tsv,2017-03-31,20,13
ParlaMint-DK-en_2017-04-04-20161-M78-meta.tsv,2017-04-04,43,12
ParlaMint-DK-en_2017-04-05-20161-M79-meta.tsv,2017-04-05,27,10
ParlaMint-DK-en_2017-04-07-20161-M80-meta.tsv,2017-04-07,18,15
ParlaMint-DK-en_2017-04-18-20161-M81-meta.tsv,2017-04-18,28,22
ParlaMint-DK-en_2017-04-19-20161-M82-meta.tsv,2017-04-19,10,5
ParlaMint-DK-en_2017-04-20-20161-M83-meta.tsv,2017-04-20,29,16
ParlaMint-DK-en_2017-04-21-20161-M84-meta.tsv,2017-04-21,10,11
ParlaMint-DK-en_2017-04-25-20161-M85-meta.tsv,2017-04-25,22,13
ParlaMint-DK-en_2017-04-26-20161-M86-meta.tsv,2017-04-26,23,18
ParlaMint-DK-en_2017-04-27-20161-M87-meta.tsv,2017-04-27,0,1
ParlaMint-DK-en_2017-04-27-20161-M88-meta.tsv,2017-04-27,21,15
ParlaMint-DK-en_2017-04-28-20161-M89-meta.tsv,2017-04-28,13,6
ParlaMint-DK-en_2017-05-02-20161-M90-meta.tsv,2017-05-02,29,16
ParlaMint-DK-en_2017-05-03-20161-M91-meta.tsv,2017-05-03,21,4
ParlaMint-DK-en_2017-05-04-20161-M92-meta.tsv,2017-05-04,39,13
ParlaMint-DK-en_2017-05-05-20161-M93-meta.tsv,2017-05-05,18,15
ParlaMint-DK-en_2017-05-09-20161-M94-meta.tsv,2017-05-09,30,13
ParlaMint-DK-en_2017-05-10-20161-M95-meta.tsv,2017-05-10,40,22
ParlaMint-DK-en_2017-05-11-20161-M96-meta.tsv,2017-05-11,30,10
ParlaMint-DK-en_2017-05-16-20161-M97-meta.tsv,2017-05-16,31,21
ParlaMint-DK-en_2017-05-17-20161-M98-meta.tsv,2017-05-17,25,15
ParlaMint-DK-en_2017-05-18-20161-M99-meta.tsv,2017-05-18,32,14
ParlaMint-DK-en_2017-05-19-20161-M100-meta.tsv,2017-05-19,19,10
ParlaMint-DK-en_2017-05-23-20161-M101-meta.tsv,2017-05-23,38,9
ParlaMint-DK-en_2017-05-24-20161-M102-meta.tsv,2017-05-24,37,13
ParlaMint-DK-en_2017-05-29-20161-M103-meta.tsv,2017-05-29,14,15
ParlaMint-DK-en_2017-05-30-20161-M104-meta.tsv,2017-05-30,17,10
ParlaMint-DK-en_2017-05-31-20161-M105-meta.tsv,2017-05-31,46,30
ParlaMint-DK-en_2017-06-01-20161-M106-meta.tsv,2017-06-01,28,8
ParlaMint-DK-en_2017-06-02-20161-M107-meta.tsv,2017-06-02,28,11
ParlaMint-DK-en_2017-06-02-20161-M108-meta.tsv,2017-06-02,8,4
ParlaMint-DK-en_2017-06-14-20161-M109-meta.tsv,2017-06-14,8,5
