Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52223	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52224	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52225	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52226	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52227	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52228	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52229	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52230	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52231	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52232	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52233	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52234	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52235	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52236	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52237	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52238	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52239	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52240	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52241	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52242	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52243	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52244	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52245	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52246	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2005-12-13-0	ParlaMint-HR_2005-12-13-0.u52247	Minutes of the National Assembly of the Republic of Croatia, Term 5, Session 17	2005-12-13	Unicameralism	5. mandat	-	Zasedanje 17	2005-12-15	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
