Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e6677	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e6717	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e6753	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e6872	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e6894	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e6921	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e6994	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7169	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7196	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	Grüne	parliamentary group of The Greens – The Green Alternative	Opposition	Centre-left to left	PAD_02856	Van der Bellen, Alexander	M	1944	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7359	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7386	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	-	Centre-left	PAD_00178	Cap, Josef	M	1952	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7488	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7516	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	FPÖ	parliamentary group of the Austrian Freedom Party	Opposition	Right to far-right	PAD_35518	Strache, Heinz-Christian	M	1969	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7699	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7721	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_01781	Schüssel, Wolfgang	M	1945	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7887	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e7908	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	BZÖ	parliamentary group Alliance for the Future of Austria	-	Right to far-right	PAD_02723	Westenthaler, Peter	M	1967	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8168	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8246	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8267	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	notMP	notMinister	SPÖ	Social Democratic Party of Austria	Coalition	Centre-left	PAD_00663	Gusenbauer, Alfred	M	1960	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8459	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8523	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	-	Centre-left	PAD_14842	Krainer, Kai Jan	M	1968	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8618	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8639	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	Grüne	parliamentary group of The Greens – The Green Alternative	-	Centre-left to left	PAD_35516	Rossmann, Bruno	M	1952	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8751	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	SPÖ	parliamentary group of the Social Democratic Party of Austria	Coalition	Centre-left	PAD_04476	Prammer, Barbara	F	1954	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e8776	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_00039	Auer, Jakob	M	1948	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e9010	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_01817	Spindelegger, Michael	M	1959	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e9033	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Regular	MP	notMinister	FPÖ	parliamentary group of the Austrian Freedom Party	-	Right to far-right	PAD_35524	Themessl, Bernhard	M	1951	
ParlaMint-AT-en_2007-04-25-023-XXIII-NRSITZ-00021	ParlaMint-AT_2007-04-25-023-XXIII-NRSITZ-00021_d8e9165	Sitting Number 21, Legislative period XXIII, Wednesday, 25. April 2007	2007-04-25	Lower house	Legislative period XXIII	-	-	Sitting 21	-	Reference	English	Chairperson	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_01817	Spindelegger, Michael	M	1959	
