Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e85	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e101	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Regular	MP	notMinister	H	Høyre	-	Centre-right	person.PEG	Gitmark, Peter Skovholt	M	1977	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e124	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.UIL	Leirstein, Ulf Isak	M	1973	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e165	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e168	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.KSP	Schjøtt-Pedersen, Karl Eirik	M	1959	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e199	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HOSY	Syversen, Hans Olav	M	1966	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e225	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	Coalition	Left	person.HEH	Holmås, Heikki Eidsvoll	M	1972	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e242	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	Coalition	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e270	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Regular	MP	notMinister	V	Venstre	-	Centre	person.LS	Sponheim, Lars	M	1957	
ParlaMint-NO-en_2005-12-15-lower	ParlaMint-NO_2005-12-15-lower.ana.ud2197e289	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2005-12-15	2005-12-15	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2005-12-15	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.SOH	Hansen, Sigvald Oppebøen	M	1950	
