Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e90	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e106	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e122	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e138	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e154	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e170	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e186	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e202	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2005-05-26-upper	ParlaMint-NO_2005-05-26-upper.ana.ud1073e218	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2004-2005, Sitting day 2005-05-26	2005-05-26	Upper house	Term 2001-2005	Session 2004-2005	-	Sitting day 2005-05-26	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
