Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI-en_2006-10-09-SDZ4-Izredna-22	ParlaMint-SI_2006-10-09-SDZ4-Izredna-22.ana.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 4, Extraordinary Session 22, (09. 10. 2006)	2006-10-09	Lower house	4. mandat	-	Izredna	-	-	Reference	English	Chairperson	MP	notMinister	SDS	Slovenian Democratic Party	Coalition	Right	CukjatiFrance	Cukjati, France	M	1943	
ParlaMint-SI-en_2006-10-09-SDZ4-Izredna-22	ParlaMint-SI_2006-10-09-SDZ4-Izredna-22.ana.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 4, Extraordinary Session 22, (09. 10. 2006)	2006-10-09	Lower house	4. mandat	-	Izredna	-	-	Reference	English	Regular	MP	notMinister	SDS	Slovenian Democratic Party	Coalition	Right	JanšaJanez	Janša, Ivan Janez	M	1958	
ParlaMint-SI-en_2006-10-09-SDZ4-Izredna-22	ParlaMint-SI_2006-10-09-SDZ4-Izredna-22.ana.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 4, Extraordinary Session 22, (09. 10. 2006)	2006-10-09	Lower house	4. mandat	-	Izredna	-	-	Reference	English	Chairperson	MP	notMinister	SDS	Slovenian Democratic Party	Coalition	Right	CukjatiFrance	Cukjati, France	M	1943	
ParlaMint-SI-en_2006-10-09-SDZ4-Izredna-22	ParlaMint-SI_2006-10-09-SDZ4-Izredna-22.ana.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 4, Extraordinary Session 22, (09. 10. 2006)	2006-10-09	Lower house	4. mandat	-	Izredna	-	-	Reference	English	Regular	notMP	notMinister	NSi	New Slovenia – Christian Democrats	Coalition	Centre-right	BajukAndrej	Bajuk, Andrej	M	1943	
ParlaMint-SI-en_2006-10-09-SDZ4-Izredna-22	ParlaMint-SI_2006-10-09-SDZ4-Izredna-22.ana.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 4, Extraordinary Session 22, (09. 10. 2006)	2006-10-09	Lower house	4. mandat	-	Izredna	-	-	Reference	English	Chairperson	MP	notMinister	SDS	Slovenian Democratic Party	Coalition	Right	CukjatiFrance	Cukjati, France	M	1943	
