,important,importance,significant,meaningful
nature,0.3616473376750946,0.29283958673477173,0.33949562907218933,0.2649375796318054
climate,0.39669132232666016,0.32170990109443665,0.38383749127388,0.31164443492889404
environment,0.36985069513320923,0.3054593801498413,0.35252875089645386,0.28765377402305603
land,0.36596813797950745,0.303854376077652,0.3362104594707489,0.26696473360061646
forest,0.33482468128204346,0.3206135034561157,0.3312625288963318,0.24941956996917725
forests,0.35977229475975037,0.3008425533771515,0.3342590928077698,0.29874464869499207
biodiversity,,,,
restoration,0.3084118366241455,0.33639606833457947,0.31845659017562866,0.2221583127975464
reforestation,,,,
ecology,0.2974218726158142,0.22632503509521484,0.3423454761505127,0.2658502161502838
