Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u1	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	I	Independent	-	-	PeterFowler	Fowler, Peter	M	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u2	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	I	Independent	-	-	PeterFowler	Fowler, Peter	M	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u3	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelForsyth	Forsyth, Michael Bruce	M	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u4	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelForsyth	Forsyth, Michael Bruce	M	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u5	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u6	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelForsyth	Forsyth, Michael Bruce	M	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u7	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	GabrielleBertin	Bertin, Gabrielle	F	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u8	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	AngelaSmith2	Smith, Angela	F	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u9	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	AngelaSmith2	Smith, Angela	F	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u10	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	RichardNewby	Newby, Richard	M	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u11	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NatalieEvans	Evans, Natalie	F	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u12	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NatalieEvans	Evans, Natalie	F	-	
ParlaMint-GB-en_2017-06-21-lords	ParlaMint-GB_2017-06-21-lords.u13	Minutes of the House of Lords, Daily Session 2017-06-21	2017-06-21	Upper house	56	-	2017-06-21	2017-06-21	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NatalieEvans	Evans, Natalie	F	-	
