Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u1	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	KennethClarke	Clarke, Kenneth	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u2	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnBercow	Bercow, John Simon	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u3	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	KennethClarke	Clarke, Kenneth	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u4	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CherylGillan	Gillan, Cheryl Elise Kendall	F	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u5	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnBercow	Bercow, John Simon	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u6	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TheresaMay	May, Theresa Mary	F	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u7	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnBercow	Bercow, John Simon	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u8	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TheresaMay	May, Theresa Mary	F	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u9	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	LAB	Labour	-	Centre-left	JeremyCorbyn	Corbyn, Jeremy Bernard	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u10	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	StewartHosie	Hosie, Stewart	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u11	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	TimothyFarron	Farron, Timothy James	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u12	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	NigelDodds	Dodds, Nigel	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u13	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	PC	Plaid Cymru	-	Centre-left to left	HywelWilliams	Williams, Hywel	M	-	
ParlaMint-GB-en_2017-06-13-commons	ParlaMint-GB_2017-06-13-commons.u14	Minutes of the House of Commons, Daily Session 2017-06-13	2017-06-13	Lower house	56	-	2017-06-13	2017-06-13	-	Reference	English	Regular	MP	notMinister	GP	Green Party	-	Left	CarolineLucas	Lucas, Caroline	F	-	
