Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e40	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e61	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e66	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.TROH	Helleland, Trond	M	1962	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e105	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.GKG	Gjul, Gunn Karin	F	1967	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e120	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.JAE	Ellingsen, Jan Arild	M	1958	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e139	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e142	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.IMT	Thorkildsen, Inga Marte	F	1976	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e147	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.EHO	Holstad, Einar	M	1950	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e194	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Regular	MP	Minister	V	Venstre	Coalition	Centre	person.ODDØ	Dørum, Odd Einar	M	1943	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e207	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e223	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e228	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.LCH	Helleland, Linda Hofstad	F	1977	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e243	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2004-06-02-lower	ParlaMint-NO_2004-06-02-lower.ana.ud1706e259	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-02	2004-06-02	Lower house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-02	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
