Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2004-03-02-upper	ParlaMint-NO_2004-03-02-upper.ana.ud231e60	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-03-02	2004-03-02	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-03-02	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2004-03-02-upper	ParlaMint-NO_2004-03-02-upper.ana.ud231e74	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-03-02	2004-03-02	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-03-02	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2004-03-02-upper	ParlaMint-NO_2004-03-02-upper.ana.ud231e90	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-03-02	2004-03-02	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-03-02	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2004-03-02-upper	ParlaMint-NO_2004-03-02-upper.ana.ud231e106	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-03-02	2004-03-02	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-03-02	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2004-03-02-upper	ParlaMint-NO_2004-03-02-upper.ana.ud231e122	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-03-02	2004-03-02	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-03-02	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2004-03-02-upper	ParlaMint-NO_2004-03-02-upper.ana.ud231e138	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-03-02	2004-03-02	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-03-02	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
