Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e110	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e126	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e142	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e158	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e174	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e190	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e206	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e222	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e238	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2004-06-15-upper	ParlaMint-NO_2004-06-15-upper.ana.ud1118e255	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2003-2004, Sitting day 2004-06-15	2004-06-15	Upper house	Term 2001-2005	Session 2003-2004	-	Sitting day 2004-06-15	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
