Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e30	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.TWT	Trøen, Tone Wilhelmsen	F	1966	
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e39	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e53	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e238	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e245	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e256	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.SHAR	Harberg, Svein	M	1958	
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e262	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e272	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e277	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.HTA	Tajik, Hadia	F	1983	
ParlaMint-NO-en_2019-10-01	ParlaMint-NO_2019-10-01.ana.ud87e282	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-10-01	2019-10-01	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-10-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
