Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e67	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e93	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e152	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e350	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e355	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e360	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e367	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e372	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e379	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e384	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e391	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e398	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e405	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.KAAN	Andersen, Karin	F	1952	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e413	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e420	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e427	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.GBS	Skjervø, Gaute Børstad	M	1995	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e436	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.KAAN	Andersen, Karin	F	1952	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e449	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e466	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.KJT	Toppe, Kjersti	F	1967	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e479	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e511	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e526	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.KAAN	Andersen, Karin	F	1952	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e541	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e557	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e566	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.HENL	Lunde, Heidi Nordby	F	1973	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e583	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e592	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e599	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e604	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.SL	Lerbrekk, Solfrid	F	1990	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e611	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e630	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e646	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e655	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.HENL	Lunde, Heidi Nordby	F	1973	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e684	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e703	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e708	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e713	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e718	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.HNJ	Njåstad, Helge André	M	1980	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e743	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e773	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e778	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e784	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e789	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.SL	Lerbrekk, Solfrid	F	1990	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e808	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e813	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	V	Venstre	Coalition	Centre	person.TEB	Breivik, Terje	M	1965	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e834	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e862	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e867	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e872	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e881	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e888	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e895	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e903	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e914	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e932	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e939	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2019-06-05	ParlaMint-NO_2019-06-05.ana.ud495e944	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2019-06-05	2019-06-05	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2019-06-05	-	Reference	English	Regular	notMP	Minister	H	Høyre	Coalition	Centre-right	person.ANHG	Hauglie, Anniken	F	1972	
