Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Regular	MP	notMinister	AP	Attīstībai/Par!	Coalition	Centre	DūrītisIlmārs	Dūrītis, Ilmārs	M	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	RancānsJuris	Rancāns, Juris	M	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	StepaņenkoJūlija	Stepaņenko, Jūlija	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	DombrovskisVjačeslavs	Dombrovskis, Vjačeslavs	M	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	KlementjevsIvans	Klementjevs, Ivans	M	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U11	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U12	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	StepaņenkoJūlija	Stepaņenko, Jūlija	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U13	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U14	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Regular	MP	notMinister	KPV-LV	Kam pieder valsts?	Coalition	Centre-right to right	GobzemsAldis	Gobzems, Aldis	M	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U15	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U16	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	RancānsJuris	Rancāns, Juris	M	-	
ParlaMint-LV-en_2020-11-19-PT13-2138	ParlaMint-LV_2020-11-19-PT13-2138-U17	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-19	2020-11-19	Unicameralism	13. sasaukums	-	Regulārā	2020-11-19	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
