Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Regular	MP	notMinister	AP	Attīstībai/Par!	Coalition	Centre	SkrideAndris	Skride, Andris	M	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Guest	MP	Minister	KPV-LV	Kam pieder valsts?	Coalition	Centre-right to right	PetravičaRamona	Petraviča, Ramona	F	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Regular	MP	notMinister	AP	Attīstībai/Par!	Coalition	Centre	IkstenaInese	Ikstena, Inese	F	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	ZnotiņšReinis	Znotiņš, Reinis	M	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-11-25-PT13-2151	ParlaMint-LV_2020-11-25-PT13-2151-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-11-25	2020-11-25	Unicameralism	13. sasaukums	-	Regulārā	2020-11-25	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	DombrovskisVjačeslavs	Dombrovskis, Vjačeslavs	M	-	
