Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	ČakšaAnda	Čakša, Anda	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	ČakšaAnda	Čakša, Anda	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	ČakšaAnda	Čakša, Anda	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	ČakšaAnda	Čakša, Anda	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	ČakšaAnda	Čakša, Anda	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U11	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-10-22-PT13-2126	ParlaMint-LV_2020-10-22-PT13-2126-U12	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-10-22	2020-10-22	Unicameralism	13. sasaukums	-	Regulārā	2020-10-22	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	ZariņšIvars	Zariņš, Ivars	M	-	
