Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Regular	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	AšeradensArvils	Ašeradens, Arvils	M	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Regular	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	AšeradensArvils	Ašeradens, Arvils	M	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	MuižnieceAnita	Muižniece, Anita	F	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Regular	MP	notMinister	AP	Attīstībai/Par!	Coalition	Centre	BondarsMārtiņš	Bondars, Mārtiņš	M	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	VucānsJānis	Vucāns, Jānis	M	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U11	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U12	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Regular	MP	notMinister	AP	Attīstībai/Par!	Coalition	Centre	BondarsMārtiņš	Bondars, Mārtiņš	M	-	
ParlaMint-LV-en_2020-05-29-PT13-2085	ParlaMint-LV_2020-05-29-PT13-2085-U13	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2020-05-29	2020-05-29	Unicameralism	13. sasaukums	-	Regulārā	2020-05-29	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
