Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u1	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Chairperson	MP	notMinister	GP-PS	Grupo Parlamentar do Partido Socialista	Coalition	Centre-left	EduardoLuísBarretoFerroRodrigues	Luís Barreto Ferro Rodrigues, Eduardo	M	1949	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u2	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Regular	MP	notMinister	GP-PAN	Grupo Parlamentar do Pessoas-Animais-Natureza	Opposition	Centre-left	AndréLourençoeSilva	Lourenço e Silva, André	M	1976	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u3	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Chairperson	MP	notMinister	GP-PS	Grupo Parlamentar do Partido Socialista	Coalition	Centre-left	EduardoLuísBarretoFerroRodrigues	Luís Barreto Ferro Rodrigues, Eduardo	M	1949	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u4	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Regular	MP	notMinister	GP-PEV	Grupo Parlamentar do Partido Ecologista "Os Verdes"	Opposition	Left	JoséLuísTeixeiraFerreira	Luís Teixeira Ferreira, José	M	1962	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u5	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Chairperson	MP	notMinister	GP-PS	Grupo Parlamentar do Partido Socialista	Coalition	Centre-left	EduardoLuísBarretoFerroRodrigues	Luís Barreto Ferro Rodrigues, Eduardo	M	1949	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u6	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Regular	MP	notMinister	GP-PCP	Grupo Parlamentar do Partido Comunista Português	Opposition	Left to far-left	PauloMigueldeBarrosPachecoSearadeSá	Miguel de Barros Pacheco Seara de Sá, Paulo	M	1965	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u7	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Chairperson	MP	notMinister	GP-PS	Grupo Parlamentar do Partido Socialista	Coalition	Centre-left	EduardoLuísBarretoFerroRodrigues	Luís Barreto Ferro Rodrigues, Eduardo	M	1949	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u8	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Regular	MP	notMinister	GP-CDS-PP	Grupo Parlamentar do Centro Democrático Social - Partido Popular	Opposition	Centre-right to right	AnaRitaBarreiraDuarteBessa	Rita Barreira Duarte Bessa, Ana	F	1973	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u9	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Regular	MP	notMinister	GP-CDS-PP	Grupo Parlamentar do Centro Democrático Social - Partido Popular	Opposition	Centre-right to right	AnaRitaBarreiraDuarteBessa	Rita Barreira Duarte Bessa, Ana	F	1973	
ParlaMint-PT-en_2018-04-25	ParlaMint-PT_2018-04-25.u10	Minutes of the Assembly of the Portuguese Republic, Session 3, Number 77	2018-04-25	Unicameralism	Série I - XIII Legislatura	Sessão 3	Número 77	25.04.2018	-	Reference	English	Regular	MP	notMinister	GP-CDS-PP	Grupo Parlamentar do Centro Democrático Social - Partido Popular	Opposition	Centre-right to right	AnaRitaBarreiraDuarteBessa	Rita Barreira Duarte Bessa, Ana	F	1973	
