Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-HU-en_2016-03-29-meta.tsv,2016-03-29,1,26,29,10,0
ParlaMint-HU-en_2016-03-30-meta.tsv,2016-03-30,3,23,21,9,0
ParlaMint-HU-en_2016-04-04-meta.tsv,2016-04-04,1,21,26,9,0
ParlaMint-HU-en_2016-04-11-meta.tsv,2016-04-11,1,19,31,7,0
ParlaMint-HU-en_2016-04-12-meta.tsv,2016-04-12,3,18,21,8,0
ParlaMint-HU-en_2016-04-13-meta.tsv,2016-04-13,1,9,12,5,0
ParlaMint-HU-en_2016-04-18-meta.tsv,2016-04-18,0,19,19,10,0
ParlaMint-HU-en_2016-04-25-meta.tsv,2016-04-25,1,30,24,8,0
ParlaMint-HU-en_2016-04-26-meta.tsv,2016-04-26,3,29,44,10,0
ParlaMint-HU-en_2016-04-27-meta.tsv,2016-04-27,1,10,20,6,0
ParlaMint-HU-en_2016-05-02-meta.tsv,2016-05-02,2,35,41,9,0
ParlaMint-HU-en_2016-05-09-meta.tsv,2016-05-09,2,30,29,8,0
ParlaMint-HU-en_2016-05-10-meta.tsv,2016-05-10,2,15,10,5,0
ParlaMint-HU-en_2016-05-11-meta.tsv,2016-05-11,1,30,36,6,0
ParlaMint-HU-en_2016-05-12-meta.tsv,2016-05-12,2,26,27,8,0
ParlaMint-HU-en_2016-05-13-meta.tsv,2016-05-13,3,13,14,1,0
ParlaMint-HU-en_2016-05-17-meta.tsv,2016-05-17,4,22,25,9,0
ParlaMint-HU-en_2016-05-18-meta.tsv,2016-05-18,0,9,11,3,0
ParlaMint-HU-en_2016-05-23-meta.tsv,2016-05-23,2,26,35,8,0
ParlaMint-HU-en_2016-05-24-meta.tsv,2016-05-24,2,17,27,10,0
ParlaMint-HU-en_2016-05-25-meta.tsv,2016-05-25,3,15,14,6,0
ParlaMint-HU-en_2016-05-30-meta.tsv,2016-05-30,3,23,38,12,0
ParlaMint-HU-en_2016-06-06-meta.tsv,2016-06-06,2,35,34,8,0
ParlaMint-HU-en_2016-06-07-meta.tsv,2016-06-07,3,22,31,10,0
ParlaMint-HU-en_2016-06-08-meta.tsv,2016-06-08,1,9,10,3,0
ParlaMint-HU-en_2016-06-13-meta.tsv,2016-06-13,1,22,26,9,0
ParlaMint-HU-en_2016-07-20-meta.tsv,2016-07-20,1,4,5,1,0
ParlaMint-HU-en_2016-08-22-meta.tsv,2016-08-22,2,3,2,2,0
ParlaMint-HU-en_2016-09-12-meta.tsv,2016-09-12,1,20,29,10,0
ParlaMint-HU-en_2016-09-13-meta.tsv,2016-09-13,2,14,16,4,0
ParlaMint-HU-en_2016-09-14-meta.tsv,2016-09-14,1,5,9,3,0
ParlaMint-HU-en_2016-09-19-meta.tsv,2016-09-19,2,19,21,9,0
ParlaMint-HU-en_2016-09-26-meta.tsv,2016-09-26,1,28,26,7,0
ParlaMint-HU-en_2016-09-27-meta.tsv,2016-09-27,2,19,17,6,0
ParlaMint-HU-en_2016-10-03-meta.tsv,2016-10-03,2,23,20,12,0
ParlaMint-HU-en_2016-10-10-meta.tsv,2016-10-10,3,30,26,14,0
ParlaMint-HU-en_2016-10-11-meta.tsv,2016-10-11,2,18,15,8,0
ParlaMint-HU-en_2016-10-12-meta.tsv,2016-10-12,3,10,14,4,0
ParlaMint-HU-en_2016-10-14-meta.tsv,2016-10-14,1,16,8,4,0
ParlaMint-HU-en_2016-10-17-meta.tsv,2016-10-17,1,34,26,11,0
ParlaMint-HU-en_2016-10-24-meta.tsv,2016-10-24,3,23,31,11,0
ParlaMint-HU-en_2016-10-25-meta.tsv,2016-10-25,1,4,0,0,0
ParlaMint-HU-en_2016-10-26-meta.tsv,2016-10-26,1,11,18,2,0
ParlaMint-HU-en_2016-11-02-meta.tsv,2016-11-02,1,20,15,10,0
ParlaMint-HU-en_2016-11-07-meta.tsv,2016-11-07,3,26,31,9,0
ParlaMint-HU-en_2016-11-08-meta.tsv,2016-11-08,3,18,24,7,0
ParlaMint-HU-en_2016-11-09-meta.tsv,2016-11-09,1,18,15,4,0
ParlaMint-HU-en_2016-11-10-meta.tsv,2016-11-10,1,11,17,4,0
ParlaMint-HU-en_2016-11-11-meta.tsv,2016-11-11,1,11,14,0,0
ParlaMint-HU-en_2016-11-14-meta.tsv,2016-11-14,2,20,22,7,0
ParlaMint-HU-en_2016-11-21-meta.tsv,2016-11-21,3,29,29,7,0
ParlaMint-HU-en_2016-11-22-meta.tsv,2016-11-22,1,16,25,11,0
ParlaMint-HU-en_2016-11-23-meta.tsv,2016-11-23,4,23,28,15,0
ParlaMint-HU-en_2016-11-28-meta.tsv,2016-11-28,4,26,37,7,0
ParlaMint-HU-en_2016-11-29-meta.tsv,2016-11-29,1,17,25,12,0
ParlaMint-HU-en_2016-12-05-meta.tsv,2016-12-05,1,30,31,8,0
ParlaMint-HU-en_2016-12-06-meta.tsv,2016-12-06,2,14,17,3,0
ParlaMint-HU-en_2016-12-07-meta.tsv,2016-12-07,2,6,8,2,0
ParlaMint-HU-en_2016-12-08-meta.tsv,2016-12-08,1,9,9,3,0
ParlaMint-HU-en_2016-12-12-meta.tsv,2016-12-12,1,24,29,8,0
ParlaMint-HU-en_2016-12-13-meta.tsv,2016-12-13,0,9,10,7,0
ParlaMint-HU-en_2017-02-20-meta.tsv,2017-02-20,2,28,25,7,0
ParlaMint-HU-en_2017-02-21-meta.tsv,2017-02-21,3,17,22,7,0
ParlaMint-HU-en_2017-02-22-meta.tsv,2017-02-22,2,8,14,1,0
ParlaMint-HU-en_2017-02-27-meta.tsv,2017-02-27,2,14,26,6,0
ParlaMint-HU-en_2017-03-06-meta.tsv,2017-03-06,2,26,31,4,0
ParlaMint-HU-en_2017-03-07-meta.tsv,2017-03-07,1,17,19,5,0
ParlaMint-HU-en_2017-03-08-meta.tsv,2017-03-08,0,5,3,2,0
ParlaMint-HU-en_2017-03-13-meta.tsv,2017-03-13,3,22,24,8,0
ParlaMint-HU-en_2017-03-20-meta.tsv,2017-03-20,3,16,27,8,0
ParlaMint-HU-en_2017-03-21-meta.tsv,2017-03-21,2,7,9,6,0
ParlaMint-HU-en_2017-03-27-meta.tsv,2017-03-27,1,30,30,13,0
ParlaMint-HU-en_2017-04-03-meta.tsv,2017-04-03,1,19,23,12,0
ParlaMint-HU-en_2017-04-04-meta.tsv,2017-04-04,2,18,23,7,0
ParlaMint-HU-en_2017-04-10-meta.tsv,2017-04-10,3,30,34,13,0
ParlaMint-HU-en_2017-04-18-meta.tsv,2017-04-18,2,21,19,7,0
ParlaMint-HU-en_2017-04-19-meta.tsv,2017-04-19,1,22,18,9,0
ParlaMint-HU-en_2017-04-20-meta.tsv,2017-04-20,1,8,12,5,0
ParlaMint-HU-en_2017-04-24-meta.tsv,2017-04-24,1,19,20,10,0
ParlaMint-HU-en_2017-05-02-meta.tsv,2017-05-02,2,27,26,5,0
ParlaMint-HU-en_2017-05-03-meta.tsv,2017-05-03,2,14,25,5,0
ParlaMint-HU-en_2017-05-04-meta.tsv,2017-05-04,2,14,20,5,0
ParlaMint-HU-en_2017-05-05-meta.tsv,2017-05-05,2,6,4,2,0
ParlaMint-HU-en_2017-05-08-meta.tsv,2017-05-08,2,22,20,8,0
ParlaMint-HU-en_2017-05-15-meta.tsv,2017-05-15,3,32,28,9,0
ParlaMint-HU-en_2017-05-16-meta.tsv,2017-05-16,1,17,10,4,0
ParlaMint-HU-en_2017-05-17-meta.tsv,2017-05-17,2,24,25,4,0
ParlaMint-HU-en_2017-05-18-meta.tsv,2017-05-18,1,23,26,7,0
ParlaMint-HU-en_2017-05-19-meta.tsv,2017-05-19,3,10,16,3,0
ParlaMint-HU-en_2017-05-22-meta.tsv,2017-05-22,3,24,37,11,0
ParlaMint-HU-en_2017-05-29-meta.tsv,2017-05-29,3,26,36,9,0
ParlaMint-HU-en_2017-05-30-meta.tsv,2017-05-30,0,18,15,4,0
ParlaMint-HU-en_2017-05-31-meta.tsv,2017-05-31,1,9,13,2,0
ParlaMint-HU-en_2017-06-06-meta.tsv,2017-06-06,3,21,29,10,0
ParlaMint-HU-en_2017-06-12-meta.tsv,2017-06-12,3,35,33,6,0
ParlaMint-HU-en_2017-06-13-meta.tsv,2017-06-13,1,21,23,7,0
ParlaMint-HU-en_2017-06-14-meta.tsv,2017-06-14,1,7,12,3,0
ParlaMint-HU-en_2017-06-15-meta.tsv,2017-06-15,1,1,2,1,0
ParlaMint-HU-en_2017-06-23-meta.tsv,2017-06-23,2,18,25,10,0
ParlaMint-HU-en_2017-08-21-meta.tsv,2017-08-21,1,0,3,1,0
ParlaMint-HU-en_2017-09-18-meta.tsv,2017-09-18,2,26,28,12,0
ParlaMint-HU-en_2017-09-19-meta.tsv,2017-09-19,0,11,20,4,0
ParlaMint-HU-en_2017-09-20-meta.tsv,2017-09-20,2,5,8,2,0
ParlaMint-HU-en_2017-09-25-meta.tsv,2017-09-25,2,17,20,9,0
ParlaMint-HU-en_2017-10-02-meta.tsv,2017-10-02,2,16,21,9,0
ParlaMint-HU-en_2017-10-03-meta.tsv,2017-10-03,3,14,21,4,0
ParlaMint-HU-en_2017-10-04-meta.tsv,2017-10-04,1,11,9,4,0
ParlaMint-HU-en_2017-10-09-meta.tsv,2017-10-09,1,17,16,10,0
ParlaMint-HU-en_2017-10-16-meta.tsv,2017-10-16,1,31,23,9,0
ParlaMint-HU-en_2017-10-17-meta.tsv,2017-10-17,1,12,16,5,0
ParlaMint-HU-en_2017-10-18-meta.tsv,2017-10-18,2,9,14,4,0
ParlaMint-HU-en_2017-10-19-meta.tsv,2017-10-19,0,9,9,4,0
ParlaMint-HU-en_2017-10-24-meta.tsv,2017-10-24,3,12,27,11,0
ParlaMint-HU-en_2017-10-30-meta.tsv,2017-10-30,2,25,23,10,0
ParlaMint-HU-en_2017-10-31-meta.tsv,2017-10-31,3,14,14,9,0
ParlaMint-HU-en_2017-11-02-meta.tsv,2017-11-02,2,14,7,5,0
ParlaMint-HU-en_2017-11-03-meta.tsv,2017-11-03,1,4,6,2,0
ParlaMint-HU-en_2017-11-06-meta.tsv,2017-11-06,2,23,25,9,0
ParlaMint-HU-en_2017-11-13-meta.tsv,2017-11-13,2,23,29,14,0
ParlaMint-HU-en_2017-11-14-meta.tsv,2017-11-14,1,12,22,4,0
ParlaMint-HU-en_2017-11-15-meta.tsv,2017-11-15,2,8,8,4,0
ParlaMint-HU-en_2017-11-16-meta.tsv,2017-11-16,1,5,13,4,0
ParlaMint-HU-en_2017-11-20-meta.tsv,2017-11-20,2,13,26,7,0
ParlaMint-HU-en_2017-11-27-meta.tsv,2017-11-27,0,24,32,9,0
ParlaMint-HU-en_2017-11-28-meta.tsv,2017-11-28,2,21,23,6,0
ParlaMint-HU-en_2017-11-30-meta.tsv,2017-11-30,2,12,10,1,0
ParlaMint-HU-en_2017-12-04-meta.tsv,2017-12-04,3,24,32,9,0
ParlaMint-HU-en_2017-12-11-meta.tsv,2017-12-11,2,33,33,10,0
ParlaMint-HU-en_2017-12-12-meta.tsv,2017-12-12,2,15,20,6,0
ParlaMint-HU-en_2018-01-30-meta.tsv,2018-01-30,1,1,3,2,0
ParlaMint-HU-en_2018-02-19-meta.tsv,2018-02-19,2,17,19,8,0
ParlaMint-HU-en_2018-02-20-meta.tsv,2018-02-20,2,17,19,5,0
ParlaMint-HU-en_2018-02-21-meta.tsv,2018-02-21,1,7,19,3,0
ParlaMint-HU-en_2018-03-21-meta.tsv,2018-03-21,1,2,4,2,0
ParlaMint-HU-en_2018-05-08-meta.tsv,2018-05-08,1,3,1,4,0
ParlaMint-HU-en_2018-05-10-meta.tsv,2018-05-10,0,2,0,0,0
ParlaMint-HU-en_2018-05-11-meta.tsv,2018-05-11,1,6,3,4,0
ParlaMint-HU-en_2018-05-18-meta.tsv,2018-05-18,0,5,1,1,0
ParlaMint-HU-en_2018-06-04-meta.tsv,2018-06-04,0,21,18,11,0
ParlaMint-HU-en_2018-06-05-meta.tsv,2018-06-05,1,12,15,8,0
ParlaMint-HU-en_2018-06-11-meta.tsv,2018-06-11,2,16,19,14,0
ParlaMint-HU-en_2018-06-12-meta.tsv,2018-06-12,1,6,12,5,0
ParlaMint-HU-en_2018-06-18-meta.tsv,2018-06-18,0,23,28,10,0
ParlaMint-HU-en_2018-06-20-meta.tsv,2018-06-20,1,12,14,10,0
ParlaMint-HU-en_2018-06-25-meta.tsv,2018-06-25,1,18,16,15,0
ParlaMint-HU-en_2018-06-26-meta.tsv,2018-06-26,2,15,22,7,0
ParlaMint-HU-en_2018-06-27-meta.tsv,2018-06-27,0,18,26,4,0
ParlaMint-HU-en_2018-06-28-meta.tsv,2018-06-28,0,25,17,11,0
ParlaMint-HU-en_2018-06-29-meta.tsv,2018-06-29,1,14,18,5,0
ParlaMint-HU-en_2018-07-02-meta.tsv,2018-07-02,0,27,20,13,0
ParlaMint-HU-en_2018-07-03-meta.tsv,2018-07-03,2,22,30,9,0
ParlaMint-HU-en_2018-07-16-meta.tsv,2018-07-16,1,28,23,10,0
ParlaMint-HU-en_2018-07-17-meta.tsv,2018-07-17,1,16,23,8,0
ParlaMint-HU-en_2018-07-20-meta.tsv,2018-07-20,0,5,4,3,0
ParlaMint-HU-en_2018-08-17-meta.tsv,2018-08-17,1,0,5,0,0
ParlaMint-HU-en_2018-09-17-meta.tsv,2018-09-17,1,24,19,15,0
ParlaMint-HU-en_2018-09-18-meta.tsv,2018-09-18,2,16,14,7,0
ParlaMint-HU-en_2018-09-24-meta.tsv,2018-09-24,0,20,19,12,0
ParlaMint-HU-en_2018-10-01-meta.tsv,2018-10-01,1,24,25,12,0
ParlaMint-HU-en_2018-10-02-meta.tsv,2018-10-02,2,14,24,8,0
ParlaMint-HU-en_2018-10-03-meta.tsv,2018-10-03,0,18,19,9,0
ParlaMint-HU-en_2018-10-08-meta.tsv,2018-10-08,2,17,16,14,0
ParlaMint-HU-en_2018-10-15-meta.tsv,2018-10-15,1,24,20,15,0
ParlaMint-HU-en_2018-10-16-meta.tsv,2018-10-16,2,20,22,10,0
ParlaMint-HU-en_2018-10-17-meta.tsv,2018-10-17,1,10,15,3,0
ParlaMint-HU-en_2018-10-18-meta.tsv,2018-10-18,1,7,8,4,0
ParlaMint-HU-en_2018-10-24-meta.tsv,2018-10-24,0,18,19,12,0
ParlaMint-HU-en_2018-10-29-meta.tsv,2018-10-29,1,28,22,10,0
ParlaMint-HU-en_2018-10-30-meta.tsv,2018-10-30,2,20,22,9,0
ParlaMint-HU-en_2018-10-31-meta.tsv,2018-10-31,1,10,16,4,0
ParlaMint-HU-en_2018-11-05-meta.tsv,2018-11-05,0,22,19,12,0
ParlaMint-HU-en_2018-11-12-meta.tsv,2018-11-12,2,29,28,16,0
ParlaMint-HU-en_2018-11-13-meta.tsv,2018-11-13,1,16,22,10,0
ParlaMint-HU-en_2018-11-14-meta.tsv,2018-11-14,2,13,18,5,0
ParlaMint-HU-en_2018-11-15-meta.tsv,2018-11-15,1,11,15,9,0
ParlaMint-HU-en_2018-11-19-meta.tsv,2018-11-19,2,22,17,14,0
ParlaMint-HU-en_2018-11-26-meta.tsv,2018-11-26,2,31,29,12,0
ParlaMint-HU-en_2018-11-27-meta.tsv,2018-11-27,1,23,29,6,0
ParlaMint-HU-en_2018-11-28-meta.tsv,2018-11-28,2,9,18,10,0
ParlaMint-HU-en_2018-11-29-meta.tsv,2018-11-29,2,15,11,7,0
ParlaMint-HU-en_2018-12-03-meta.tsv,2018-12-03,2,15,17,15,0
ParlaMint-HU-en_2018-12-10-meta.tsv,2018-12-10,1,24,19,8,0
ParlaMint-HU-en_2018-12-11-meta.tsv,2018-12-11,1,21,24,9,0
ParlaMint-HU-en_2018-12-12-meta.tsv,2018-12-12,1,5,6,1,0
ParlaMint-HU-en_2018-12-13-meta.tsv,2018-12-13,0,6,5,4,0
ParlaMint-HU-en_2019-01-03-meta.tsv,2019-01-03,1,1,3,0,0
ParlaMint-HU-en_2019-02-18-meta.tsv,2019-02-18,1,11,8,4,0
ParlaMint-HU-en_2019-02-19-meta.tsv,2019-02-19,1,14,21,7,0
