Session,Date,Male,Female
ParlaMint-HU-en_2014-12-01-meta.tsv,2014-12-01,58,8
ParlaMint-HU-en_2014-12-02-meta.tsv,2014-12-02,38,6
ParlaMint-HU-en_2014-12-03-meta.tsv,2014-12-03,61,11
ParlaMint-HU-en_2014-12-08-meta.tsv,2014-12-08,73,9
ParlaMint-HU-en_2014-12-09-meta.tsv,2014-12-09,34,2
ParlaMint-HU-en_2014-12-10-meta.tsv,2014-12-10,26,4
ParlaMint-HU-en_2014-12-15-meta.tsv,2014-12-15,70,13
ParlaMint-HU-en_2014-12-16-meta.tsv,2014-12-16,52,4
ParlaMint-HU-en_2014-12-23-1-meta.tsv,2014-12-23,4,2
ParlaMint-HU-en_2014-12-23-2-meta.tsv,2014-12-23,47,7
ParlaMint-HU-en_2015-02-16-meta.tsv,2015-02-16,57,7
ParlaMint-HU-en_2015-02-18-meta.tsv,2015-02-18,33,6
ParlaMint-HU-en_2015-02-20-meta.tsv,2015-02-20,52,11
ParlaMint-HU-en_2015-02-23-meta.tsv,2015-02-23,47,7
ParlaMint-HU-en_2015-02-26-meta.tsv,2015-02-26,43,5
ParlaMint-HU-en_2015-03-02-meta.tsv,2015-03-02,57,7
ParlaMint-HU-en_2015-03-03-meta.tsv,2015-03-03,42,5
ParlaMint-HU-en_2015-03-04-meta.tsv,2015-03-04,12,1
ParlaMint-HU-en_2015-03-05-meta.tsv,2015-03-05,13,2
ParlaMint-HU-en_2015-03-09-meta.tsv,2015-03-09,45,7
ParlaMint-HU-en_2015-03-16-meta.tsv,2015-03-16,70,9
ParlaMint-HU-en_2015-03-17-meta.tsv,2015-03-17,39,3
ParlaMint-HU-en_2015-03-18-meta.tsv,2015-03-18,30,4
ParlaMint-HU-en_2015-03-19-meta.tsv,2015-03-19,26,3
ParlaMint-HU-en_2015-03-23-meta.tsv,2015-03-23,47,8
ParlaMint-HU-en_2015-03-30-meta.tsv,2015-03-30,58,9
ParlaMint-HU-en_2015-03-31-meta.tsv,2015-03-31,41,7
ParlaMint-HU-en_2015-04-01-meta.tsv,2015-04-01,26,2
ParlaMint-HU-en_2015-04-07-meta.tsv,2015-04-07,53,4
ParlaMint-HU-en_2015-04-13-meta.tsv,2015-04-13,63,8
ParlaMint-HU-en_2015-04-14-meta.tsv,2015-04-14,44,4
ParlaMint-HU-en_2015-04-20-meta.tsv,2015-04-20,42,7
ParlaMint-HU-en_2015-04-27-meta.tsv,2015-04-27,66,9
ParlaMint-HU-en_2015-04-28-meta.tsv,2015-04-28,36,9
ParlaMint-HU-en_2015-04-29-meta.tsv,2015-04-29,34,4
ParlaMint-HU-en_2015-05-04-meta.tsv,2015-05-04,47,6
ParlaMint-HU-en_2015-05-11-meta.tsv,2015-05-11,53,5
ParlaMint-HU-en_2015-05-12-meta.tsv,2015-05-12,34,5
ParlaMint-HU-en_2015-05-13-meta.tsv,2015-05-13,17,4
ParlaMint-HU-en_2015-05-19-meta.tsv,2015-05-19,45,6
ParlaMint-HU-en_2015-05-26-meta.tsv,2015-05-26,59,9
ParlaMint-HU-en_2015-05-27-meta.tsv,2015-05-27,47,5
ParlaMint-HU-en_2015-05-28-meta.tsv,2015-05-28,60,8
ParlaMint-HU-en_2015-05-29-meta.tsv,2015-05-29,45,10
ParlaMint-HU-en_2015-05-30-meta.tsv,2015-05-30,24,6
ParlaMint-HU-en_2015-06-01-meta.tsv,2015-06-01,48,4
ParlaMint-HU-en_2015-06-08-meta.tsv,2015-06-08,68,13
ParlaMint-HU-en_2015-06-09-meta.tsv,2015-06-09,43,5
ParlaMint-HU-en_2015-06-10-meta.tsv,2015-06-10,37,3
ParlaMint-HU-en_2015-06-11-meta.tsv,2015-06-11,32,6
ParlaMint-HU-en_2015-06-12-meta.tsv,2015-06-12,31,8
ParlaMint-HU-en_2015-06-15-meta.tsv,2015-06-15,58,10
ParlaMint-HU-en_2015-06-16-meta.tsv,2015-06-16,46,2
ParlaMint-HU-en_2015-06-17-meta.tsv,2015-06-17,47,6
ParlaMint-HU-en_2015-06-22-meta.tsv,2015-06-22,64,5
ParlaMint-HU-en_2015-06-23-meta.tsv,2015-06-23,42,8
ParlaMint-HU-en_2015-06-29-meta.tsv,2015-06-29,67,9
ParlaMint-HU-en_2015-06-30-meta.tsv,2015-06-30,52,4
ParlaMint-HU-en_2015-07-03-meta.tsv,2015-07-03,33,2
ParlaMint-HU-en_2015-07-06-meta.tsv,2015-07-06,52,9
ParlaMint-HU-en_2015-09-03-meta.tsv,2015-09-03,42,4
ParlaMint-HU-en_2015-09-04-meta.tsv,2015-09-04,36,5
ParlaMint-HU-en_2015-09-21-meta.tsv,2015-09-21,67,7
ParlaMint-HU-en_2015-09-22-meta.tsv,2015-09-22,37,5
ParlaMint-HU-en_2015-09-28-meta.tsv,2015-09-28,39,10
ParlaMint-HU-en_2015-09-29-meta.tsv,2015-09-29,36,4
ParlaMint-HU-en_2015-10-05-meta.tsv,2015-10-05,52,7
ParlaMint-HU-en_2015-10-06-meta.tsv,2015-10-06,44,4
ParlaMint-HU-en_2015-10-07-meta.tsv,2015-10-07,22,4
ParlaMint-HU-en_2015-10-08-meta.tsv,2015-10-08,8,1
ParlaMint-HU-en_2015-10-12-meta.tsv,2015-10-12,55,6
ParlaMint-HU-en_2015-10-19-meta.tsv,2015-10-19,56,6
ParlaMint-HU-en_2015-10-20-meta.tsv,2015-10-20,27,6
ParlaMint-HU-en_2015-10-21-meta.tsv,2015-10-21,29,4
ParlaMint-HU-en_2015-10-22-meta.tsv,2015-10-22,24,4
ParlaMint-HU-en_2015-10-26-meta.tsv,2015-10-26,59,9
ParlaMint-HU-en_2015-11-02-meta.tsv,2015-11-02,59,9
ParlaMint-HU-en_2015-11-03-meta.tsv,2015-11-03,41,3
ParlaMint-HU-en_2015-11-04-meta.tsv,2015-11-04,17,1
ParlaMint-HU-en_2015-11-05-meta.tsv,2015-11-05,23,3
ParlaMint-HU-en_2015-11-09-meta.tsv,2015-11-09,41,7
ParlaMint-HU-en_2015-11-16-meta.tsv,2015-11-16,73,9
ParlaMint-HU-en_2015-11-17-meta.tsv,2015-11-17,40,3
ParlaMint-HU-en_2015-11-18-meta.tsv,2015-11-18,30,4
ParlaMint-HU-en_2015-11-19-meta.tsv,2015-11-19,29,11
ParlaMint-HU-en_2015-11-23-meta.tsv,2015-11-23,68,8
ParlaMint-HU-en_2015-11-30-meta.tsv,2015-11-30,71,9
ParlaMint-HU-en_2015-12-01-meta.tsv,2015-12-01,41,4
ParlaMint-HU-en_2015-12-02-meta.tsv,2015-12-02,29,2
ParlaMint-HU-en_2015-12-07-meta.tsv,2015-12-07,51,3
ParlaMint-HU-en_2015-12-14-meta.tsv,2015-12-14,66,7
ParlaMint-HU-en_2015-12-15-meta.tsv,2015-12-15,50,9
ParlaMint-HU-en_2016-02-15-meta.tsv,2016-02-15,55,7
ParlaMint-HU-en_2016-02-16-meta.tsv,2016-02-16,36,5
ParlaMint-HU-en_2016-02-22-meta.tsv,2016-02-22,53,6
ParlaMint-HU-en_2016-02-29-meta.tsv,2016-02-29,71,5
ParlaMint-HU-en_2016-03-01-meta.tsv,2016-03-01,55,8
ParlaMint-HU-en_2016-03-02-meta.tsv,2016-03-02,24,3
ParlaMint-HU-en_2016-03-07-meta.tsv,2016-03-07,45,7
ParlaMint-HU-en_2016-03-16-meta.tsv,2016-03-16,63,7
ParlaMint-HU-en_2016-03-17-meta.tsv,2016-03-17,47,1
ParlaMint-HU-en_2016-03-21-meta.tsv,2016-03-21,43,7
ParlaMint-HU-en_2016-03-29-meta.tsv,2016-03-29,57,9
ParlaMint-HU-en_2016-03-30-meta.tsv,2016-03-30,48,8
ParlaMint-HU-en_2016-04-04-meta.tsv,2016-04-04,52,5
ParlaMint-HU-en_2016-04-11-meta.tsv,2016-04-11,49,9
ParlaMint-HU-en_2016-04-12-meta.tsv,2016-04-12,46,4
ParlaMint-HU-en_2016-04-13-meta.tsv,2016-04-13,24,3
ParlaMint-HU-en_2016-04-18-meta.tsv,2016-04-18,43,5
ParlaMint-HU-en_2016-04-25-meta.tsv,2016-04-25,57,6
ParlaMint-HU-en_2016-04-26-meta.tsv,2016-04-26,77,9
ParlaMint-HU-en_2016-04-27-meta.tsv,2016-04-27,33,4
ParlaMint-HU-en_2016-05-02-meta.tsv,2016-05-02,80,7
ParlaMint-HU-en_2016-05-09-meta.tsv,2016-05-09,64,5
ParlaMint-HU-en_2016-05-10-meta.tsv,2016-05-10,29,3
ParlaMint-HU-en_2016-05-11-meta.tsv,2016-05-11,65,8
ParlaMint-HU-en_2016-05-12-meta.tsv,2016-05-12,55,8
ParlaMint-HU-en_2016-05-13-meta.tsv,2016-05-13,27,4
ParlaMint-HU-en_2016-05-17-meta.tsv,2016-05-17,54,6
ParlaMint-HU-en_2016-05-18-meta.tsv,2016-05-18,19,4
ParlaMint-HU-en_2016-05-23-meta.tsv,2016-05-23,64,7
ParlaMint-HU-en_2016-05-24-meta.tsv,2016-05-24,49,7
ParlaMint-HU-en_2016-05-25-meta.tsv,2016-05-25,32,6
ParlaMint-HU-en_2016-05-30-meta.tsv,2016-05-30,66,10
ParlaMint-HU-en_2016-06-06-meta.tsv,2016-06-06,72,7
ParlaMint-HU-en_2016-06-07-meta.tsv,2016-06-07,54,12
ParlaMint-HU-en_2016-06-08-meta.tsv,2016-06-08,21,2
ParlaMint-HU-en_2016-06-13-meta.tsv,2016-06-13,52,6
ParlaMint-HU-en_2016-07-20-meta.tsv,2016-07-20,10,1
ParlaMint-HU-en_2016-08-22-meta.tsv,2016-08-22,8,1
ParlaMint-HU-en_2016-09-12-meta.tsv,2016-09-12,51,9
ParlaMint-HU-en_2016-09-13-meta.tsv,2016-09-13,31,5
ParlaMint-HU-en_2016-09-14-meta.tsv,2016-09-14,17,1
ParlaMint-HU-en_2016-09-19-meta.tsv,2016-09-19,44,7
ParlaMint-HU-en_2016-09-26-meta.tsv,2016-09-26,54,8
ParlaMint-HU-en_2016-09-27-meta.tsv,2016-09-27,43,1
ParlaMint-HU-en_2016-10-03-meta.tsv,2016-10-03,49,8
ParlaMint-HU-en_2016-10-10-meta.tsv,2016-10-10,63,10
ParlaMint-HU-en_2016-10-11-meta.tsv,2016-10-11,39,4
ParlaMint-HU-en_2016-10-12-meta.tsv,2016-10-12,25,6
ParlaMint-HU-en_2016-10-14-meta.tsv,2016-10-14,23,6
ParlaMint-HU-en_2016-10-17-meta.tsv,2016-10-17,61,11
ParlaMint-HU-en_2016-10-24-meta.tsv,2016-10-24,61,7
ParlaMint-HU-en_2016-10-25-meta.tsv,2016-10-25,5,0
ParlaMint-HU-en_2016-10-26-meta.tsv,2016-10-26,25,7
ParlaMint-HU-en_2016-11-02-meta.tsv,2016-11-02,41,5
ParlaMint-HU-en_2016-11-07-meta.tsv,2016-11-07,60,9
ParlaMint-HU-en_2016-11-08-meta.tsv,2016-11-08,46,6
ParlaMint-HU-en_2016-11-09-meta.tsv,2016-11-09,35,3
ParlaMint-HU-en_2016-11-10-meta.tsv,2016-11-10,24,9
ParlaMint-HU-en_2016-11-11-meta.tsv,2016-11-11,24,2
ParlaMint-HU-en_2016-11-14-meta.tsv,2016-11-14,46,5
ParlaMint-HU-en_2016-11-21-meta.tsv,2016-11-21,59,9
ParlaMint-HU-en_2016-11-22-meta.tsv,2016-11-22,46,7
ParlaMint-HU-en_2016-11-23-meta.tsv,2016-11-23,60,10
ParlaMint-HU-en_2016-11-28-meta.tsv,2016-11-28,66,8
ParlaMint-HU-en_2016-11-29-meta.tsv,2016-11-29,45,10
ParlaMint-HU-en_2016-12-05-meta.tsv,2016-12-05,60,10
ParlaMint-HU-en_2016-12-06-meta.tsv,2016-12-06,30,6
ParlaMint-HU-en_2016-12-07-meta.tsv,2016-12-07,16,2
ParlaMint-HU-en_2016-12-08-meta.tsv,2016-12-08,19,3
ParlaMint-HU-en_2016-12-12-meta.tsv,2016-12-12,57,5
ParlaMint-HU-en_2016-12-13-meta.tsv,2016-12-13,22,4
ParlaMint-HU-en_2017-02-20-meta.tsv,2017-02-20,56,6
ParlaMint-HU-en_2017-02-21-meta.tsv,2017-02-21,47,2
ParlaMint-HU-en_2017-02-22-meta.tsv,2017-02-22,23,2
ParlaMint-HU-en_2017-02-27-meta.tsv,2017-02-27,42,6
ParlaMint-HU-en_2017-03-06-meta.tsv,2017-03-06,56,7
ParlaMint-HU-en_2017-03-07-meta.tsv,2017-03-07,39,3
ParlaMint-HU-en_2017-03-08-meta.tsv,2017-03-08,9,1
ParlaMint-HU-en_2017-03-13-meta.tsv,2017-03-13,50,7
ParlaMint-HU-en_2017-03-20-meta.tsv,2017-03-20,50,4
ParlaMint-HU-en_2017-03-21-meta.tsv,2017-03-21,21,3
ParlaMint-HU-en_2017-03-27-meta.tsv,2017-03-27,66,8
ParlaMint-HU-en_2017-04-03-meta.tsv,2017-04-03,51,4
ParlaMint-HU-en_2017-04-04-meta.tsv,2017-04-04,45,5
ParlaMint-HU-en_2017-04-10-meta.tsv,2017-04-10,71,9
ParlaMint-HU-en_2017-04-18-meta.tsv,2017-04-18,46,3
ParlaMint-HU-en_2017-04-19-meta.tsv,2017-04-19,42,8
ParlaMint-HU-en_2017-04-20-meta.tsv,2017-04-20,20,6
ParlaMint-HU-en_2017-04-24-meta.tsv,2017-04-24,43,7
ParlaMint-HU-en_2017-05-02-meta.tsv,2017-05-02,56,4
ParlaMint-HU-en_2017-05-03-meta.tsv,2017-05-03,43,3
ParlaMint-HU-en_2017-05-04-meta.tsv,2017-05-04,31,10
ParlaMint-HU-en_2017-05-05-meta.tsv,2017-05-05,12,2
ParlaMint-HU-en_2017-05-08-meta.tsv,2017-05-08,45,7
ParlaMint-HU-en_2017-05-15-meta.tsv,2017-05-15,64,8
ParlaMint-HU-en_2017-05-16-meta.tsv,2017-05-16,27,5
ParlaMint-HU-en_2017-05-17-meta.tsv,2017-05-17,51,4
ParlaMint-HU-en_2017-05-18-meta.tsv,2017-05-18,51,6
ParlaMint-HU-en_2017-05-19-meta.tsv,2017-05-19,29,3
ParlaMint-HU-en_2017-05-22-meta.tsv,2017-05-22,67,8
ParlaMint-HU-en_2017-05-29-meta.tsv,2017-05-29,61,13
ParlaMint-HU-en_2017-05-30-meta.tsv,2017-05-30,34,3
ParlaMint-HU-en_2017-05-31-meta.tsv,2017-05-31,22,3
ParlaMint-HU-en_2017-06-06-meta.tsv,2017-06-06,54,9
ParlaMint-HU-en_2017-06-12-meta.tsv,2017-06-12,69,8
ParlaMint-HU-en_2017-06-13-meta.tsv,2017-06-13,49,3
ParlaMint-HU-en_2017-06-14-meta.tsv,2017-06-14,19,4
ParlaMint-HU-en_2017-06-15-meta.tsv,2017-06-15,4,1
ParlaMint-HU-en_2017-06-23-meta.tsv,2017-06-23,51,4
ParlaMint-HU-en_2017-08-21-meta.tsv,2017-08-21,5,0
ParlaMint-HU-en_2017-09-18-meta.tsv,2017-09-18,59,9
ParlaMint-HU-en_2017-09-19-meta.tsv,2017-09-19,30,5
ParlaMint-HU-en_2017-09-20-meta.tsv,2017-09-20,16,1
ParlaMint-HU-en_2017-09-25-meta.tsv,2017-09-25,44,4
ParlaMint-HU-en_2017-10-02-meta.tsv,2017-10-02,41,7
ParlaMint-HU-en_2017-10-03-meta.tsv,2017-10-03,38,4
ParlaMint-HU-en_2017-10-04-meta.tsv,2017-10-04,21,4
ParlaMint-HU-en_2017-10-09-meta.tsv,2017-10-09,39,5
ParlaMint-HU-en_2017-10-16-meta.tsv,2017-10-16,59,5
ParlaMint-HU-en_2017-10-17-meta.tsv,2017-10-17,29,5
ParlaMint-HU-en_2017-10-18-meta.tsv,2017-10-18,27,2
ParlaMint-HU-en_2017-10-19-meta.tsv,2017-10-19,21,1
ParlaMint-HU-en_2017-10-24-meta.tsv,2017-10-24,47,6
ParlaMint-HU-en_2017-10-30-meta.tsv,2017-10-30,56,4
ParlaMint-HU-en_2017-10-31-meta.tsv,2017-10-31,34,6
ParlaMint-HU-en_2017-11-02-meta.tsv,2017-11-02,25,3
ParlaMint-HU-en_2017-11-03-meta.tsv,2017-11-03,9,4
ParlaMint-HU-en_2017-11-06-meta.tsv,2017-11-06,53,6
ParlaMint-HU-en_2017-11-13-meta.tsv,2017-11-13,60,8
ParlaMint-HU-en_2017-11-14-meta.tsv,2017-11-14,30,9
ParlaMint-HU-en_2017-11-15-meta.tsv,2017-11-15,21,1
ParlaMint-HU-en_2017-11-16-meta.tsv,2017-11-16,19,4
ParlaMint-HU-en_2017-11-20-meta.tsv,2017-11-20,41,7
ParlaMint-HU-en_2017-11-27-meta.tsv,2017-11-27,55,10
ParlaMint-HU-en_2017-11-28-meta.tsv,2017-11-28,49,3
ParlaMint-HU-en_2017-11-30-meta.tsv,2017-11-30,22,3
ParlaMint-HU-en_2017-12-04-meta.tsv,2017-12-04,61,7
ParlaMint-HU-en_2017-12-11-meta.tsv,2017-12-11,68,10
ParlaMint-HU-en_2017-12-12-meta.tsv,2017-12-12,39,4
ParlaMint-HU-en_2018-01-30-meta.tsv,2018-01-30,6,1
ParlaMint-HU-en_2018-02-19-meta.tsv,2018-02-19,41,5
ParlaMint-HU-en_2018-02-20-meta.tsv,2018-02-20,42,1
ParlaMint-HU-en_2018-02-21-meta.tsv,2018-02-21,26,4
ParlaMint-HU-en_2018-03-21-meta.tsv,2018-03-21,8,1
ParlaMint-HU-en_2018-05-08-meta.tsv,2018-05-08,7,2
ParlaMint-HU-en_2018-05-10-meta.tsv,2018-05-10,2,0
ParlaMint-HU-en_2018-05-11-meta.tsv,2018-05-11,11,3
ParlaMint-HU-en_2018-05-18-meta.tsv,2018-05-18,6,1
ParlaMint-HU-en_2018-06-04-meta.tsv,2018-06-04,42,8
ParlaMint-HU-en_2018-06-05-meta.tsv,2018-06-05,30,6
ParlaMint-HU-en_2018-06-11-meta.tsv,2018-06-11,43,8
ParlaMint-HU-en_2018-06-12-meta.tsv,2018-06-12,19,5
ParlaMint-HU-en_2018-06-18-meta.tsv,2018-06-18,53,8
ParlaMint-HU-en_2018-06-20-meta.tsv,2018-06-20,33,4
ParlaMint-HU-en_2018-06-25-meta.tsv,2018-06-25,45,5
ParlaMint-HU-en_2018-06-26-meta.tsv,2018-06-26,40,6
ParlaMint-HU-en_2018-06-27-meta.tsv,2018-06-27,43,5
ParlaMint-HU-en_2018-06-28-meta.tsv,2018-06-28,45,8
ParlaMint-HU-en_2018-06-29-meta.tsv,2018-06-29,33,5
ParlaMint-HU-en_2018-07-02-meta.tsv,2018-07-02,50,10
ParlaMint-HU-en_2018-07-03-meta.tsv,2018-07-03,51,12
ParlaMint-HU-en_2018-07-16-meta.tsv,2018-07-16,54,8
ParlaMint-HU-en_2018-07-17-meta.tsv,2018-07-17,39,9
ParlaMint-HU-en_2018-07-20-meta.tsv,2018-07-20,11,1
ParlaMint-HU-en_2018-08-17-meta.tsv,2018-08-17,4,2
ParlaMint-HU-en_2018-09-17-meta.tsv,2018-09-17,48,11
ParlaMint-HU-en_2018-09-18-meta.tsv,2018-09-18,34,5
ParlaMint-HU-en_2018-09-24-meta.tsv,2018-09-24,44,7
ParlaMint-HU-en_2018-10-01-meta.tsv,2018-10-01,52,10
ParlaMint-HU-en_2018-10-02-meta.tsv,2018-10-02,42,6
ParlaMint-HU-en_2018-10-03-meta.tsv,2018-10-03,38,8
ParlaMint-HU-en_2018-10-08-meta.tsv,2018-10-08,43,6
ParlaMint-HU-en_2018-10-15-meta.tsv,2018-10-15,54,6
ParlaMint-HU-en_2018-10-16-meta.tsv,2018-10-16,48,6
ParlaMint-HU-en_2018-10-17-meta.tsv,2018-10-17,27,2
ParlaMint-HU-en_2018-10-18-meta.tsv,2018-10-18,17,3
ParlaMint-HU-en_2018-10-24-meta.tsv,2018-10-24,43,6
ParlaMint-HU-en_2018-10-29-meta.tsv,2018-10-29,52,9
ParlaMint-HU-en_2018-10-30-meta.tsv,2018-10-30,49,4
ParlaMint-HU-en_2018-10-31-meta.tsv,2018-10-31,24,7
ParlaMint-HU-en_2018-11-05-meta.tsv,2018-11-05,48,5
ParlaMint-HU-en_2018-11-12-meta.tsv,2018-11-12,64,12
ParlaMint-HU-en_2018-11-13-meta.tsv,2018-11-13,40,9
ParlaMint-HU-en_2018-11-14-meta.tsv,2018-11-14,32,6
ParlaMint-HU-en_2018-11-15-meta.tsv,2018-11-15,30,6
ParlaMint-HU-en_2018-11-19-meta.tsv,2018-11-19,49,6
ParlaMint-HU-en_2018-11-26-meta.tsv,2018-11-26,66,8
ParlaMint-HU-en_2018-11-27-meta.tsv,2018-11-27,47,12
ParlaMint-HU-en_2018-11-28-meta.tsv,2018-11-28,34,6
ParlaMint-HU-en_2018-11-29-meta.tsv,2018-11-29,29,6
ParlaMint-HU-en_2018-12-03-meta.tsv,2018-12-03,44,5
ParlaMint-HU-en_2018-12-10-meta.tsv,2018-12-10,45,7
ParlaMint-HU-en_2018-12-11-meta.tsv,2018-12-11,49,7
ParlaMint-HU-en_2018-12-12-meta.tsv,2018-12-12,12,1
ParlaMint-HU-en_2018-12-13-meta.tsv,2018-12-13,12,3
ParlaMint-HU-en_2019-01-03-meta.tsv,2019-01-03,4,1
ParlaMint-HU-en_2019-02-18-meta.tsv,2019-02-18,22,2
ParlaMint-HU-en_2019-02-19-meta.tsv,2019-02-19,37,6
ParlaMint-HU-en_2019-02-20-meta.tsv,2019-02-20,27,4
ParlaMint-HU-en_2019-02-25-meta.tsv,2019-02-25,46,3
ParlaMint-HU-en_2019-03-04-meta.tsv,2019-03-04,37,1
ParlaMint-HU-en_2019-03-05-meta.tsv,2019-03-05,40,5
ParlaMint-HU-en_2019-03-11-meta.tsv,2019-03-11,43,5
ParlaMint-HU-en_2019-03-18-meta.tsv,2019-03-18,49,10
ParlaMint-HU-en_2019-03-19-meta.tsv,2019-03-19,43,13
ParlaMint-HU-en_2019-03-20-meta.tsv,2019-03-20,20,3
ParlaMint-HU-en_2019-03-25-meta.tsv,2019-03-25,42,3
ParlaMint-HU-en_2019-04-01-meta.tsv,2019-04-01,72,10
ParlaMint-HU-en_2019-04-02-meta.tsv,2019-04-02,24,4
ParlaMint-HU-en_2019-05-17-meta.tsv,2019-05-17,6,1
ParlaMint-HU-en_2019-05-27-meta.tsv,2019-05-27,48,5
ParlaMint-HU-en_2019-05-28-meta.tsv,2019-05-28,37,6
ParlaMint-HU-en_2019-06-03-meta.tsv,2019-06-03,42,5
ParlaMint-HU-en_2019-06-11-meta.tsv,2019-06-11,47,8
ParlaMint-HU-en_2019-06-12-meta.tsv,2019-06-12,47,4
ParlaMint-HU-en_2019-06-13-meta.tsv,2019-06-13,18,5
ParlaMint-HU-en_2019-06-17-meta.tsv,2019-06-17,60,6
ParlaMint-HU-en_2019-06-18-meta.tsv,2019-06-18,39,2
ParlaMint-HU-en_2019-06-19-meta.tsv,2019-06-19,42,7
ParlaMint-HU-en_2019-06-20-meta.tsv,2019-06-20,46,9
ParlaMint-HU-en_2019-06-21-meta.tsv,2019-06-21,30,7
ParlaMint-HU-en_2019-06-24-meta.tsv,2019-06-24,47,6
ParlaMint-HU-en_2019-06-25-meta.tsv,2019-06-25,28,4
ParlaMint-HU-en_2019-07-01-meta.tsv,2019-07-01,46,9
ParlaMint-HU-en_2019-07-02-meta.tsv,2019-07-02,27,0
ParlaMint-HU-en_2019-07-08-meta.tsv,2019-07-08,59,9
ParlaMint-HU-en_2019-07-12-meta.tsv,2019-07-12,24,5
ParlaMint-HU-en_2019-09-18-meta.tsv,2019-09-18,5,2
ParlaMint-HU-en_2019-10-21-meta.tsv,2019-10-21,54,2
ParlaMint-HU-en_2019-10-22-meta.tsv,2019-10-22,29,4
ParlaMint-HU-en_2019-10-24-meta.tsv,2019-10-24,23,6
ParlaMint-HU-en_2019-10-28-meta.tsv,2019-10-28,40,7
ParlaMint-HU-en_2019-11-04-meta.tsv,2019-11-04,42,10
ParlaMint-HU-en_2019-11-05-meta.tsv,2019-11-05,45,10
ParlaMint-HU-en_2019-11-06-meta.tsv,2019-11-06,15,5
ParlaMint-HU-en_2019-11-11-meta.tsv,2019-11-11,43,6
ParlaMint-HU-en_2019-11-18-meta.tsv,2019-11-18,53,12
ParlaMint-HU-en_2019-11-19-meta.tsv,2019-11-19,47,6
ParlaMint-HU-en_2019-11-20-meta.tsv,2019-11-20,63,14
ParlaMint-HU-en_2019-11-21-meta.tsv,2019-11-21,17,4
ParlaMint-HU-en_2019-11-22-meta.tsv,2019-11-22,20,5
ParlaMint-HU-en_2019-11-25-meta.tsv,2019-11-25,44,10
ParlaMint-HU-en_2019-12-02-meta.tsv,2019-12-02,63,12
ParlaMint-HU-en_2019-12-03-meta.tsv,2019-12-03,23,2
ParlaMint-HU-en_2019-12-09-meta.tsv,2019-12-09,27,4
ParlaMint-HU-en_2019-12-10-meta.tsv,2019-12-10,67,10
ParlaMint-HU-en_2019-12-11-meta.tsv,2019-12-11,16,0
ParlaMint-HU-en_2019-12-17-meta.tsv,2019-12-17,38,6
ParlaMint-HU-en_2020-02-17-meta.tsv,2020-02-17,56,8
ParlaMint-HU-en_2020-02-20-meta.tsv,2020-02-20,31,7
ParlaMint-HU-en_2020-02-24-meta.tsv,2020-02-24,53,5
ParlaMint-HU-en_2020-02-25-meta.tsv,2020-02-25,35,6
