Session,Date,Coalition,Opposition
ParlaMint-HU-en_2015-02-16-meta.tsv,2015-02-16,29,29
ParlaMint-HU-en_2015-02-18-meta.tsv,2015-02-18,17,19
ParlaMint-HU-en_2015-02-20-meta.tsv,2015-02-20,28,30
ParlaMint-HU-en_2015-02-23-meta.tsv,2015-02-23,21,29
ParlaMint-HU-en_2015-02-26-meta.tsv,2015-02-26,18,18
ParlaMint-HU-en_2015-03-02-meta.tsv,2015-03-02,27,31
ParlaMint-HU-en_2015-03-03-meta.tsv,2015-03-03,19,24
ParlaMint-HU-en_2015-03-04-meta.tsv,2015-03-04,6,7
ParlaMint-HU-en_2015-03-05-meta.tsv,2015-03-05,5,8
ParlaMint-HU-en_2015-03-09-meta.tsv,2015-03-09,13,29
ParlaMint-HU-en_2015-03-16-meta.tsv,2015-03-16,35,35
ParlaMint-HU-en_2015-03-17-meta.tsv,2015-03-17,17,20
ParlaMint-HU-en_2015-03-18-meta.tsv,2015-03-18,17,14
ParlaMint-HU-en_2015-03-19-meta.tsv,2015-03-19,10,15
ParlaMint-HU-en_2015-03-23-meta.tsv,2015-03-23,19,31
ParlaMint-HU-en_2015-03-30-meta.tsv,2015-03-30,29,30
ParlaMint-HU-en_2015-03-31-meta.tsv,2015-03-31,18,24
ParlaMint-HU-en_2015-04-01-meta.tsv,2015-04-01,9,16
ParlaMint-HU-en_2015-04-07-meta.tsv,2015-04-07,20,30
ParlaMint-HU-en_2015-04-13-meta.tsv,2015-04-13,35,27
ParlaMint-HU-en_2015-04-14-meta.tsv,2015-04-14,24,21
ParlaMint-HU-en_2015-04-20-meta.tsv,2015-04-20,17,28
ParlaMint-HU-en_2015-04-27-meta.tsv,2015-04-27,35,34
ParlaMint-HU-en_2015-04-28-meta.tsv,2015-04-28,19,19
ParlaMint-HU-en_2015-04-29-meta.tsv,2015-04-29,14,21
ParlaMint-HU-en_2015-05-04-meta.tsv,2015-05-04,22,27
ParlaMint-HU-en_2015-05-11-meta.tsv,2015-05-11,26,27
ParlaMint-HU-en_2015-05-12-meta.tsv,2015-05-12,15,19
ParlaMint-HU-en_2015-05-13-meta.tsv,2015-05-13,6,12
ParlaMint-HU-en_2015-05-19-meta.tsv,2015-05-19,17,31
ParlaMint-HU-en_2015-05-26-meta.tsv,2015-05-26,24,33
ParlaMint-HU-en_2015-05-27-meta.tsv,2015-05-27,23,22
ParlaMint-HU-en_2015-05-28-meta.tsv,2015-05-28,31,28
ParlaMint-HU-en_2015-05-29-meta.tsv,2015-05-29,21,25
ParlaMint-HU-en_2015-05-30-meta.tsv,2015-05-30,13,12
ParlaMint-HU-en_2015-06-01-meta.tsv,2015-06-01,17,28
ParlaMint-HU-en_2015-06-08-meta.tsv,2015-06-08,38,33
ParlaMint-HU-en_2015-06-09-meta.tsv,2015-06-09,19,24
ParlaMint-HU-en_2015-06-10-meta.tsv,2015-06-10,17,17
ParlaMint-HU-en_2015-06-11-meta.tsv,2015-06-11,16,20
ParlaMint-HU-en_2015-06-12-meta.tsv,2015-06-12,12,19
ParlaMint-HU-en_2015-06-15-meta.tsv,2015-06-15,23,34
ParlaMint-HU-en_2015-06-16-meta.tsv,2015-06-16,23,19
ParlaMint-HU-en_2015-06-17-meta.tsv,2015-06-17,28,19
ParlaMint-HU-en_2015-06-22-meta.tsv,2015-06-22,31,29
ParlaMint-HU-en_2015-06-23-meta.tsv,2015-06-23,18,19
ParlaMint-HU-en_2015-06-29-meta.tsv,2015-06-29,35,33
ParlaMint-HU-en_2015-06-30-meta.tsv,2015-06-30,22,24
ParlaMint-HU-en_2015-07-03-meta.tsv,2015-07-03,15,14
ParlaMint-HU-en_2015-07-06-meta.tsv,2015-07-06,25,27
ParlaMint-HU-en_2015-09-03-meta.tsv,2015-09-03,19,25
ParlaMint-HU-en_2015-09-04-meta.tsv,2015-09-04,17,17
ParlaMint-HU-en_2015-09-21-meta.tsv,2015-09-21,31,35
ParlaMint-HU-en_2015-09-22-meta.tsv,2015-09-22,18,19
ParlaMint-HU-en_2015-09-28-meta.tsv,2015-09-28,14,24
ParlaMint-HU-en_2015-09-29-meta.tsv,2015-09-29,18,16
ParlaMint-HU-en_2015-10-05-meta.tsv,2015-10-05,25,28
ParlaMint-HU-en_2015-10-06-meta.tsv,2015-10-06,18,21
ParlaMint-HU-en_2015-10-07-meta.tsv,2015-10-07,5,17
ParlaMint-HU-en_2015-10-08-meta.tsv,2015-10-08,1,6
ParlaMint-HU-en_2015-10-12-meta.tsv,2015-10-12,23,27
ParlaMint-HU-en_2015-10-19-meta.tsv,2015-10-19,26,34
ParlaMint-HU-en_2015-10-20-meta.tsv,2015-10-20,14,15
ParlaMint-HU-en_2015-10-21-meta.tsv,2015-10-21,9,19
ParlaMint-HU-en_2015-10-22-meta.tsv,2015-10-22,14,12
ParlaMint-HU-en_2015-10-26-meta.tsv,2015-10-26,28,31
ParlaMint-HU-en_2015-11-02-meta.tsv,2015-11-02,27,31
ParlaMint-HU-en_2015-11-03-meta.tsv,2015-11-03,19,21
ParlaMint-HU-en_2015-11-04-meta.tsv,2015-11-04,4,10
ParlaMint-HU-en_2015-11-05-meta.tsv,2015-11-05,8,15
ParlaMint-HU-en_2015-11-09-meta.tsv,2015-11-09,18,22
ParlaMint-HU-en_2015-11-16-meta.tsv,2015-11-16,38,32
ParlaMint-HU-en_2015-11-17-meta.tsv,2015-11-17,21,20
ParlaMint-HU-en_2015-11-18-meta.tsv,2015-11-18,15,17
ParlaMint-HU-en_2015-11-19-meta.tsv,2015-11-19,14,18
ParlaMint-HU-en_2015-11-23-meta.tsv,2015-11-23,30,35
ParlaMint-HU-en_2015-11-30-meta.tsv,2015-11-30,35,33
ParlaMint-HU-en_2015-12-01-meta.tsv,2015-12-01,17,22
ParlaMint-HU-en_2015-12-02-meta.tsv,2015-12-02,11,14
ParlaMint-HU-en_2015-12-07-meta.tsv,2015-12-07,21,28
ParlaMint-HU-en_2015-12-14-meta.tsv,2015-12-14,27,33
ParlaMint-HU-en_2015-12-15-meta.tsv,2015-12-15,29,26
ParlaMint-HU-en_2016-02-15-meta.tsv,2016-02-15,25,30
ParlaMint-HU-en_2016-02-16-meta.tsv,2016-02-16,15,21
ParlaMint-HU-en_2016-02-22-meta.tsv,2016-02-22,17,34
ParlaMint-HU-en_2016-02-29-meta.tsv,2016-02-29,33,33
ParlaMint-HU-en_2016-03-01-meta.tsv,2016-03-01,24,33
ParlaMint-HU-en_2016-03-02-meta.tsv,2016-03-02,8,15
ParlaMint-HU-en_2016-03-07-meta.tsv,2016-03-07,15,28
ParlaMint-HU-en_2016-03-16-meta.tsv,2016-03-16,29,33
ParlaMint-HU-en_2016-03-17-meta.tsv,2016-03-17,20,21
ParlaMint-HU-en_2016-03-21-meta.tsv,2016-03-21,16,26
ParlaMint-HU-en_2016-03-29-meta.tsv,2016-03-29,24,29
ParlaMint-HU-en_2016-03-30-meta.tsv,2016-03-30,28,21
ParlaMint-HU-en_2016-04-04-meta.tsv,2016-04-04,13,32
ParlaMint-HU-en_2016-04-11-meta.tsv,2016-04-11,19,31
ParlaMint-HU-en_2016-04-12-meta.tsv,2016-04-12,23,20
ParlaMint-HU-en_2016-04-13-meta.tsv,2016-04-13,11,15
ParlaMint-HU-en_2016-04-18-meta.tsv,2016-04-18,16,24
ParlaMint-HU-en_2016-04-25-meta.tsv,2016-04-25,25,26
ParlaMint-HU-en_2016-04-26-meta.tsv,2016-04-26,38,36
ParlaMint-HU-en_2016-04-27-meta.tsv,2016-04-27,15,17
ParlaMint-HU-en_2016-05-02-meta.tsv,2016-05-02,35,36
ParlaMint-HU-en_2016-05-09-meta.tsv,2016-05-09,30,31
ParlaMint-HU-en_2016-05-10-meta.tsv,2016-05-10,15,10
ParlaMint-HU-en_2016-05-11-meta.tsv,2016-05-11,31,25
ParlaMint-HU-en_2016-05-12-meta.tsv,2016-05-12,31,22
ParlaMint-HU-en_2016-05-13-meta.tsv,2016-05-13,13,14
ParlaMint-HU-en_2016-05-17-meta.tsv,2016-05-17,23,29
ParlaMint-HU-en_2016-05-18-meta.tsv,2016-05-18,12,9
ParlaMint-HU-en_2016-05-23-meta.tsv,2016-05-23,28,35
ParlaMint-HU-en_2016-05-24-meta.tsv,2016-05-24,22,29
ParlaMint-HU-en_2016-05-25-meta.tsv,2016-05-25,19,15
ParlaMint-HU-en_2016-05-30-meta.tsv,2016-05-30,32,35
ParlaMint-HU-en_2016-06-06-meta.tsv,2016-06-06,38,28
ParlaMint-HU-en_2016-06-07-meta.tsv,2016-06-07,24,31
ParlaMint-HU-en_2016-06-08-meta.tsv,2016-06-08,8,10
ParlaMint-HU-en_2016-06-13-meta.tsv,2016-06-13,20,26
ParlaMint-HU-en_2016-07-20-meta.tsv,2016-07-20,7,3
ParlaMint-HU-en_2016-08-22-meta.tsv,2016-08-22,5,3
ParlaMint-HU-en_2016-09-12-meta.tsv,2016-09-12,21,30
ParlaMint-HU-en_2016-09-13-meta.tsv,2016-09-13,13,15
ParlaMint-HU-en_2016-09-14-meta.tsv,2016-09-14,8,9
ParlaMint-HU-en_2016-09-19-meta.tsv,2016-09-19,15,28
ParlaMint-HU-en_2016-09-26-meta.tsv,2016-09-26,21,25
ParlaMint-HU-en_2016-09-27-meta.tsv,2016-09-27,19,20
ParlaMint-HU-en_2016-10-03-meta.tsv,2016-10-03,19,27
ParlaMint-HU-en_2016-10-10-meta.tsv,2016-10-10,29,30
ParlaMint-HU-en_2016-10-11-meta.tsv,2016-10-11,14,23
ParlaMint-HU-en_2016-10-12-meta.tsv,2016-10-12,11,17
ParlaMint-HU-en_2016-10-14-meta.tsv,2016-10-14,9,15
ParlaMint-HU-en_2016-10-17-meta.tsv,2016-10-17,32,30
ParlaMint-HU-en_2016-10-24-meta.tsv,2016-10-24,25,35
ParlaMint-HU-en_2016-10-25-meta.tsv,2016-10-25,2,0
ParlaMint-HU-en_2016-10-26-meta.tsv,2016-10-26,13,15
ParlaMint-HU-en_2016-11-02-meta.tsv,2016-11-02,18,23
ParlaMint-HU-en_2016-11-07-meta.tsv,2016-11-07,24,33
ParlaMint-HU-en_2016-11-08-meta.tsv,2016-11-08,26,23
ParlaMint-HU-en_2016-11-09-meta.tsv,2016-11-09,19,17
ParlaMint-HU-en_2016-11-10-meta.tsv,2016-11-10,13,15
ParlaMint-HU-en_2016-11-11-meta.tsv,2016-11-11,9,13
ParlaMint-HU-en_2016-11-14-meta.tsv,2016-11-14,21,25
ParlaMint-HU-en_2016-11-21-meta.tsv,2016-11-21,27,30
ParlaMint-HU-en_2016-11-22-meta.tsv,2016-11-22,25,21
ParlaMint-HU-en_2016-11-23-meta.tsv,2016-11-23,31,30
ParlaMint-HU-en_2016-11-28-meta.tsv,2016-11-28,29,33
ParlaMint-HU-en_2016-11-29-meta.tsv,2016-11-29,20,30
ParlaMint-HU-en_2016-12-05-meta.tsv,2016-12-05,26,31
ParlaMint-HU-en_2016-12-06-meta.tsv,2016-12-06,18,10
ParlaMint-HU-en_2016-12-07-meta.tsv,2016-12-07,4,12
ParlaMint-HU-en_2016-12-08-meta.tsv,2016-12-08,11,9
ParlaMint-HU-en_2016-12-12-meta.tsv,2016-12-12,26,28
ParlaMint-HU-en_2016-12-13-meta.tsv,2016-12-13,10,13
ParlaMint-HU-en_2017-02-20-meta.tsv,2017-02-20,23,31
ParlaMint-HU-en_2017-02-21-meta.tsv,2017-02-21,23,20
ParlaMint-HU-en_2017-02-22-meta.tsv,2017-02-22,8,14
ParlaMint-HU-en_2017-02-27-meta.tsv,2017-02-27,16,26
ParlaMint-HU-en_2017-03-06-meta.tsv,2017-03-06,29,27
ParlaMint-HU-en_2017-03-07-meta.tsv,2017-03-07,18,18
ParlaMint-HU-en_2017-03-08-meta.tsv,2017-03-08,4,5
ParlaMint-HU-en_2017-03-13-meta.tsv,2017-03-13,22,26
ParlaMint-HU-en_2017-03-20-meta.tsv,2017-03-20,22,24
ParlaMint-HU-en_2017-03-21-meta.tsv,2017-03-21,9,9
ParlaMint-HU-en_2017-03-27-meta.tsv,2017-03-27,33,27
ParlaMint-HU-en_2017-04-03-meta.tsv,2017-04-03,22,24
ParlaMint-HU-en_2017-04-04-meta.tsv,2017-04-04,23,19
ParlaMint-HU-en_2017-04-10-meta.tsv,2017-04-10,33,38
ParlaMint-HU-en_2017-04-18-meta.tsv,2017-04-18,24,20
ParlaMint-HU-en_2017-04-19-meta.tsv,2017-04-19,18,19
ParlaMint-HU-en_2017-04-20-meta.tsv,2017-04-20,9,12
ParlaMint-HU-en_2017-04-24-meta.tsv,2017-04-24,17,24
ParlaMint-HU-en_2017-05-02-meta.tsv,2017-05-02,23,28
ParlaMint-HU-en_2017-05-03-meta.tsv,2017-05-03,21,18
ParlaMint-HU-en_2017-05-04-meta.tsv,2017-05-04,14,16
ParlaMint-HU-en_2017-05-05-meta.tsv,2017-05-05,8,5
ParlaMint-HU-en_2017-05-08-meta.tsv,2017-05-08,19,25
ParlaMint-HU-en_2017-05-15-meta.tsv,2017-05-15,31,28
ParlaMint-HU-en_2017-05-16-meta.tsv,2017-05-16,12,12
ParlaMint-HU-en_2017-05-17-meta.tsv,2017-05-17,26,23
ParlaMint-HU-en_2017-05-18-meta.tsv,2017-05-18,23,23
ParlaMint-HU-en_2017-05-19-meta.tsv,2017-05-19,17,12
ParlaMint-HU-en_2017-05-22-meta.tsv,2017-05-22,28,35
ParlaMint-HU-en_2017-05-29-meta.tsv,2017-05-29,30,28
ParlaMint-HU-en_2017-05-30-meta.tsv,2017-05-30,20,13
ParlaMint-HU-en_2017-05-31-meta.tsv,2017-05-31,9,12
ParlaMint-HU-en_2017-06-06-meta.tsv,2017-06-06,26,30
ParlaMint-HU-en_2017-06-12-meta.tsv,2017-06-12,33,28
ParlaMint-HU-en_2017-06-13-meta.tsv,2017-06-13,23,24
ParlaMint-HU-en_2017-06-14-meta.tsv,2017-06-14,8,12
ParlaMint-HU-en_2017-06-15-meta.tsv,2017-06-15,2,2
ParlaMint-HU-en_2017-06-23-meta.tsv,2017-06-23,21,26
ParlaMint-HU-en_2017-08-21-meta.tsv,2017-08-21,1,3
ParlaMint-HU-en_2017-09-18-meta.tsv,2017-09-18,31,28
ParlaMint-HU-en_2017-09-19-meta.tsv,2017-09-19,14,17
ParlaMint-HU-en_2017-09-20-meta.tsv,2017-09-20,8,6
ParlaMint-HU-en_2017-09-25-meta.tsv,2017-09-25,15,26
ParlaMint-HU-en_2017-10-02-meta.tsv,2017-10-02,18,25
ParlaMint-HU-en_2017-10-03-meta.tsv,2017-10-03,23,14
ParlaMint-HU-en_2017-10-04-meta.tsv,2017-10-04,10,12
ParlaMint-HU-en_2017-10-09-meta.tsv,2017-10-09,15,24
ParlaMint-HU-en_2017-10-16-meta.tsv,2017-10-16,27,27
ParlaMint-HU-en_2017-10-17-meta.tsv,2017-10-17,14,15
ParlaMint-HU-en_2017-10-18-meta.tsv,2017-10-18,6,18
ParlaMint-HU-en_2017-10-19-meta.tsv,2017-10-19,7,12
ParlaMint-HU-en_2017-10-24-meta.tsv,2017-10-24,16,29
ParlaMint-HU-en_2017-10-30-meta.tsv,2017-10-30,27,25
ParlaMint-HU-en_2017-10-31-meta.tsv,2017-10-31,20,17
ParlaMint-HU-en_2017-11-02-meta.tsv,2017-11-02,12,14
ParlaMint-HU-en_2017-11-03-meta.tsv,2017-11-03,5,6
ParlaMint-HU-en_2017-11-06-meta.tsv,2017-11-06,27,26
ParlaMint-HU-en_2017-11-13-meta.tsv,2017-11-13,28,26
ParlaMint-HU-en_2017-11-14-meta.tsv,2017-11-14,19,16
ParlaMint-HU-en_2017-11-15-meta.tsv,2017-11-15,13,8
ParlaMint-HU-en_2017-11-16-meta.tsv,2017-11-16,7,10
ParlaMint-HU-en_2017-11-20-meta.tsv,2017-11-20,19,24
ParlaMint-HU-en_2017-11-27-meta.tsv,2017-11-27,24,25
ParlaMint-HU-en_2017-11-28-meta.tsv,2017-11-28,26,21
ParlaMint-HU-en_2017-11-30-meta.tsv,2017-11-30,9,10
ParlaMint-HU-en_2017-12-04-meta.tsv,2017-12-04,33,30
ParlaMint-HU-en_2017-12-11-meta.tsv,2017-12-11,32,26
ParlaMint-HU-en_2017-12-12-meta.tsv,2017-12-12,19,16
ParlaMint-HU-en_2018-01-30-meta.tsv,2018-01-30,3,3
ParlaMint-HU-en_2018-02-19-meta.tsv,2018-02-19,21,16
ParlaMint-HU-en_2018-02-20-meta.tsv,2018-02-20,19,16
ParlaMint-HU-en_2018-02-21-meta.tsv,2018-02-21,12,14
ParlaMint-HU-en_2018-03-21-meta.tsv,2018-03-21,4,4
ParlaMint-HU-en_2018-05-08-meta.tsv,2018-05-08,0,0
ParlaMint-HU-en_2018-05-10-meta.tsv,2018-05-10,0,0
ParlaMint-HU-en_2018-05-11-meta.tsv,2018-05-11,0,0
ParlaMint-HU-en_2018-05-18-meta.tsv,2018-05-18,4,2
ParlaMint-HU-en_2018-06-04-meta.tsv,2018-06-04,15,29
ParlaMint-HU-en_2018-06-05-meta.tsv,2018-06-05,16,18
ParlaMint-HU-en_2018-06-11-meta.tsv,2018-06-11,21,25
ParlaMint-HU-en_2018-06-12-meta.tsv,2018-06-12,7,12
ParlaMint-HU-en_2018-06-18-meta.tsv,2018-06-18,21,34
ParlaMint-HU-en_2018-06-20-meta.tsv,2018-06-20,14,19
ParlaMint-HU-en_2018-06-25-meta.tsv,2018-06-25,20,25
ParlaMint-HU-en_2018-06-26-meta.tsv,2018-06-26,18,25
ParlaMint-HU-en_2018-06-27-meta.tsv,2018-06-27,20,21
ParlaMint-HU-en_2018-06-28-meta.tsv,2018-06-28,24,27
ParlaMint-HU-en_2018-06-29-meta.tsv,2018-06-29,13,17
ParlaMint-HU-en_2018-07-02-meta.tsv,2018-07-02,22,30
ParlaMint-HU-en_2018-07-03-meta.tsv,2018-07-03,28,29
ParlaMint-HU-en_2018-07-16-meta.tsv,2018-07-16,25,28
ParlaMint-HU-en_2018-07-17-meta.tsv,2018-07-17,22,21
ParlaMint-HU-en_2018-07-20-meta.tsv,2018-07-20,4,5
ParlaMint-HU-en_2018-08-17-meta.tsv,2018-08-17,1,5
ParlaMint-HU-en_2018-09-17-meta.tsv,2018-09-17,21,29
ParlaMint-HU-en_2018-09-18-meta.tsv,2018-09-18,19,19
ParlaMint-HU-en_2018-09-24-meta.tsv,2018-09-24,17,30
ParlaMint-HU-en_2018-10-01-meta.tsv,2018-10-01,22,35
ParlaMint-HU-en_2018-10-02-meta.tsv,2018-10-02,19,22
ParlaMint-HU-en_2018-10-03-meta.tsv,2018-10-03,22,18
ParlaMint-HU-en_2018-10-08-meta.tsv,2018-10-08,17,25
ParlaMint-HU-en_2018-10-15-meta.tsv,2018-10-15,21,34
ParlaMint-HU-en_2018-10-16-meta.tsv,2018-10-16,21,25
ParlaMint-HU-en_2018-10-17-meta.tsv,2018-10-17,9,16
ParlaMint-HU-en_2018-10-18-meta.tsv,2018-10-18,7,9
ParlaMint-HU-en_2018-10-24-meta.tsv,2018-10-24,16,29
ParlaMint-HU-en_2018-10-29-meta.tsv,2018-10-29,22,30
ParlaMint-HU-en_2018-10-30-meta.tsv,2018-10-30,23,23
ParlaMint-HU-en_2018-10-31-meta.tsv,2018-10-31,11,15
ParlaMint-HU-en_2018-11-05-meta.tsv,2018-11-05,13,32
ParlaMint-HU-en_2018-11-12-meta.tsv,2018-11-12,31,34
ParlaMint-HU-en_2018-11-13-meta.tsv,2018-11-13,19,23
ParlaMint-HU-en_2018-11-14-meta.tsv,2018-11-14,15,18
ParlaMint-HU-en_2018-11-15-meta.tsv,2018-11-15,13,21
ParlaMint-HU-en_2018-11-19-meta.tsv,2018-11-19,18,30
ParlaMint-HU-en_2018-11-26-meta.tsv,2018-11-26,28,33
ParlaMint-HU-en_2018-11-27-meta.tsv,2018-11-27,29,25
ParlaMint-HU-en_2018-11-28-meta.tsv,2018-11-28,14,19
ParlaMint-HU-en_2018-11-29-meta.tsv,2018-11-29,9,18
ParlaMint-HU-en_2018-12-03-meta.tsv,2018-12-03,19,24
ParlaMint-HU-en_2018-12-10-meta.tsv,2018-12-10,30,10
ParlaMint-HU-en_2018-12-11-meta.tsv,2018-12-11,26,21
ParlaMint-HU-en_2018-12-12-meta.tsv,2018-12-12,10,1
ParlaMint-HU-en_2018-12-13-meta.tsv,2018-12-13,4,5
ParlaMint-HU-en_2019-01-03-meta.tsv,2019-01-03,2,3
ParlaMint-HU-en_2019-02-18-meta.tsv,2019-02-18,17,2
ParlaMint-HU-en_2019-02-19-meta.tsv,2019-02-19,14,23
ParlaMint-HU-en_2019-02-20-meta.tsv,2019-02-20,12,14
ParlaMint-HU-en_2019-02-25-meta.tsv,2019-02-25,19,25
ParlaMint-HU-en_2019-03-04-meta.tsv,2019-03-04,22,12
ParlaMint-HU-en_2019-03-05-meta.tsv,2019-03-05,23,17
ParlaMint-HU-en_2019-03-11-meta.tsv,2019-03-11,15,26
ParlaMint-HU-en_2019-03-18-meta.tsv,2019-03-18,25,27
ParlaMint-HU-en_2019-03-19-meta.tsv,2019-03-19,30,20
ParlaMint-HU-en_2019-03-20-meta.tsv,2019-03-20,11,10
ParlaMint-HU-en_2019-03-25-meta.tsv,2019-03-25,18,25
ParlaMint-HU-en_2019-04-01-meta.tsv,2019-04-01,38,35
ParlaMint-HU-en_2019-04-02-meta.tsv,2019-04-02,10,14
ParlaMint-HU-en_2019-05-17-meta.tsv,2019-05-17,2,5
ParlaMint-HU-en_2019-05-27-meta.tsv,2019-05-27,22,25
ParlaMint-HU-en_2019-05-28-meta.tsv,2019-05-28,21,14
ParlaMint-HU-en_2019-06-03-meta.tsv,2019-06-03,15,27
ParlaMint-HU-en_2019-06-11-meta.tsv,2019-06-11,19,29
ParlaMint-HU-en_2019-06-12-meta.tsv,2019-06-12,23,23
ParlaMint-HU-en_2019-06-13-meta.tsv,2019-06-13,10,11
ParlaMint-HU-en_2019-06-17-meta.tsv,2019-06-17,27,29
ParlaMint-HU-en_2019-06-18-meta.tsv,2019-06-18,21,15
ParlaMint-HU-en_2019-06-19-meta.tsv,2019-06-19,25,17
ParlaMint-HU-en_2019-06-20-meta.tsv,2019-06-20,24,25
ParlaMint-HU-en_2019-06-21-meta.tsv,2019-06-21,14,13
ParlaMint-HU-en_2019-06-24-meta.tsv,2019-06-24,21,25
ParlaMint-HU-en_2019-06-25-meta.tsv,2019-06-25,14,11
ParlaMint-HU-en_2019-07-01-meta.tsv,2019-07-01,18,25
ParlaMint-HU-en_2019-07-02-meta.tsv,2019-07-02,15,10
ParlaMint-HU-en_2019-07-08-meta.tsv,2019-07-08,26,31
ParlaMint-HU-en_2019-07-12-meta.tsv,2019-07-12,9,14
ParlaMint-HU-en_2019-09-18-meta.tsv,2019-09-18,2,5
ParlaMint-HU-en_2019-10-21-meta.tsv,2019-10-21,24,22
ParlaMint-HU-en_2019-10-22-meta.tsv,2019-10-22,16,13
ParlaMint-HU-en_2019-10-24-meta.tsv,2019-10-24,7,16
ParlaMint-HU-en_2019-10-28-meta.tsv,2019-10-28,16,24
ParlaMint-HU-en_2019-11-04-meta.tsv,2019-11-04,16,26
ParlaMint-HU-en_2019-11-05-meta.tsv,2019-11-05,19,25
ParlaMint-HU-en_2019-11-06-meta.tsv,2019-11-06,7,10
ParlaMint-HU-en_2019-11-11-meta.tsv,2019-11-11,16,27
ParlaMint-HU-en_2019-11-18-meta.tsv,2019-11-18,23,32
ParlaMint-HU-en_2019-11-19-meta.tsv,2019-11-19,23,25
ParlaMint-HU-en_2019-11-20-meta.tsv,2019-11-20,31,34
ParlaMint-HU-en_2019-11-21-meta.tsv,2019-11-21,10,9
ParlaMint-HU-en_2019-11-22-meta.tsv,2019-11-22,8,14
ParlaMint-HU-en_2019-11-25-meta.tsv,2019-11-25,19,28
ParlaMint-HU-en_2019-12-02-meta.tsv,2019-12-02,29,30
ParlaMint-HU-en_2019-12-03-meta.tsv,2019-12-03,11,10
ParlaMint-HU-en_2019-12-09-meta.tsv,2019-12-09,16,12
ParlaMint-HU-en_2019-12-10-meta.tsv,2019-12-10,30,33
ParlaMint-HU-en_2019-12-11-meta.tsv,2019-12-11,6,7
ParlaMint-HU-en_2019-12-17-meta.tsv,2019-12-17,16,21
ParlaMint-HU-en_2020-02-17-meta.tsv,2020-02-17,23,27
ParlaMint-HU-en_2020-02-20-meta.tsv,2020-02-20,17,17
ParlaMint-HU-en_2020-02-24-meta.tsv,2020-02-24,25,29
ParlaMint-HU-en_2020-02-25-meta.tsv,2020-02-25,15,19
