Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2002-01-15	ParlaMint-NO_2002-01-15.ana.ud2328e26	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-01-15	2002-01-15	Unicameralism	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-01-15	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2002-01-15	ParlaMint-NO_2002-01-15.ana.ud2328e43	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-01-15	2002-01-15	Unicameralism	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-01-15	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2002-01-15	ParlaMint-NO_2002-01-15.ana.ud2328e46	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-01-15	2002-01-15	Unicameralism	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-01-15	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.BJ	Jacobsen, Bjørn	M	1960	
ParlaMint-NO-en_2002-01-15	ParlaMint-NO_2002-01-15.ana.ud2328e51	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-01-15	2002-01-15	Unicameralism	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-01-15	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2002-01-15	ParlaMint-NO_2002-01-15.ana.ud2328e65	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-01-15	2002-01-15	Unicameralism	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-01-15	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.INL	Lønning, Inge	M	1938	
