Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2002-02-14-upper	ParlaMint-NO_2002-02-14-upper.ana.ud1453e80	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-02-14	2002-02-14	Upper house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-02-14	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2002-02-14-upper	ParlaMint-NO_2002-02-14-upper.ana.ud1453e96	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-02-14	2002-02-14	Upper house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-02-14	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2002-02-14-upper	ParlaMint-NO_2002-02-14-upper.ana.ud1453e112	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-02-14	2002-02-14	Upper house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-02-14	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2002-02-14-upper	ParlaMint-NO_2002-02-14-upper.ana.ud1453e128	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-02-14	2002-02-14	Upper house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-02-14	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
ParlaMint-NO-en_2002-02-14-upper	ParlaMint-NO_2002-02-14-upper.ana.ud1453e144	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-02-14	2002-02-14	Upper house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-02-14	-	Reference	English	Chairperson	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.LOSO	Solholm, Lodve	M	1949	
