Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153	ParlaMint-IT_2013-12-17-LEG17-Senato-sed-153.ana.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 153, Day (2013-12-17)	2013-12-17	Upper house	17 Legislatura	-	-	153 Seduta	-	Reference	English	Chairperson	MP	notMinister	PdL	Il Popolo della Libertà	-	Centre-right	GasparriMaurizio	Gasparri, Maurizio	M	1956	
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153	ParlaMint-IT_2013-12-17-LEG17-Senato-sed-153.ana.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 153, Day (2013-12-17)	2013-12-17	Upper house	17 Legislatura	-	-	153 Seduta	-	Reference	English	Chairperson	MP	notMinister	PdL	Il Popolo della Libertà	-	Centre-right	GasparriMaurizio	Gasparri, Maurizio	M	1956	
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153	ParlaMint-IT_2013-12-17-LEG17-Senato-sed-153.ana.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 153, Day (2013-12-17)	2013-12-17	Upper house	17 Legislatura	-	-	153 Seduta	-	Reference	English	Chairperson	MP	notMinister	PdL	Il Popolo della Libertà	-	Centre-right	GasparriMaurizio	Gasparri, Maurizio	M	1956	
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153	ParlaMint-IT_2013-12-17-LEG17-Senato-sed-153.ana.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 153, Day (2013-12-17)	2013-12-17	Upper house	17 Legislatura	-	-	153 Seduta	-	Reference	English	Regular	MP	notMinister	NCD	Nuovo Centrodestra	Coalition	Centre to centre-right	AzzolliniAntonio	Azzollini, Antonio	M	1953	
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153	ParlaMint-IT_2013-12-17-LEG17-Senato-sed-153.ana.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 153, Day (2013-12-17)	2013-12-17	Upper house	17 Legislatura	-	-	153 Seduta	-	Reference	English	Chairperson	MP	notMinister	PdL	Il Popolo della Libertà	-	Centre-right	GasparriMaurizio	Gasparri, Maurizio	M	1956	
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153	ParlaMint-IT_2013-12-17-LEG17-Senato-sed-153.ana.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 153, Day (2013-12-17)	2013-12-17	Upper house	17 Legislatura	-	-	153 Seduta	-	Reference	English	Chairperson	MP	notMinister	PdL	Il Popolo della Libertà	-	Centre-right	GasparriMaurizio	Gasparri, Maurizio	M	1956	
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153	ParlaMint-IT_2013-12-17-LEG17-Senato-sed-153.ana.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 153, Day (2013-12-17)	2013-12-17	Upper house	17 Legislatura	-	-	153 Seduta	-	Reference	English	Chairperson	MP	notMinister	PdL	Il Popolo della Libertà	-	Centre-right	GasparriMaurizio	Gasparri, Maurizio	M	1956	
