Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e8615	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Chairperson	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_88386	Sobotka, Wolfgang	M	1956	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e8674	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Chairperson	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_88386	Sobotka, Wolfgang	M	1956	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e8730	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Regular	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_55227	Hammer, Michael	M	1977	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e8770	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Chairperson	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_88386	Sobotka, Wolfgang	M	1956	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e8794	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Regular	MP	notMinister	FPÖ	parliamentary group of the Austrian Freedom Party	-	Right to far-right	PAD_35468	Belakowitsch, Dagmar	F	1968	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e8854	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Chairperson	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_88386	Sobotka, Wolfgang	M	1956	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e8876	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Chairperson	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_88386	Sobotka, Wolfgang	M	1956	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e8918	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Regular	MP	notMinister	FPÖ	parliamentary group of the Austrian Freedom Party	Opposition	Right to far-right	PAD_35520	Kickl, Herbert	M	1968	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e9100	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Chairperson	MP	notMinister	ÖVP	parliamentary group of the Austrian People's Party	Coalition	Centre-right to right	PAD_88386	Sobotka, Wolfgang	M	1956	
ParlaMint-AT-en_2021-03-24-027-XXVII-NRSITZ-00089	ParlaMint-AT_2021-03-24-027-XXVII-NRSITZ-00089_d8e9120	Sitting Number 89, Legislative period XXVII, Wednesday, 24. March 2021	2021-03-24	Lower house	Legislative period XXVII	-	-	Sitting 89	-	COVID	English	Regular	MP	notMinister	FPÖ	parliamentary group of the Austrian Freedom Party	Opposition	Right to far-right	PAD_35520	Kickl, Herbert	M	1968	
