Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Regular	notMP	Minister	-	-	-	-	SvatoplukNemecek.1972	Němeček, Svatopluk	M	1972	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	VitKankovsky.1970	Kaňkovský, Vít	M	1970	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	SonaMarkova.1963	Marková, Soňa	F	1963	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	JiriSkalicky.1954	Skalický, Jiří	M	1954	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Regular	notMP	Minister	-	-	-	-	SvatoplukNemecek.1972	Němeček, Svatopluk	M	1972	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	VitKankovsky.1970	Kaňkovský, Vít	M	1970	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-004-048	ParlaMint-CZ_2014-10-21-ps2013-019-01-004-048.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
