Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	LudvikHovorka.1963	Hovorka, Ludvík	M	1963	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanMladek.1960	Mládek, Jan	M	1960	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriValenta.1965	Valenta, Jiří	M	1965	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	LudvikHovorka.1963	Hovorka, Ludvík	M	1963	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriValenta.1965	Valenta, Jiří	M	1965	
ParlaMint-CZ-en_2014-09-26-ps2013-017-08-006-138	ParlaMint-CZ_2014-09-26-ps2013-017-08-006-138.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-26	2014-09-26	Lower house	ps2013	-	ps2013/017	ps2013/017/08	ps2013/017/138	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
