Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MiroslavaNemcova.1952	Němcová, Miroslava	F	1952	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	MariePencikova.1979	Pěnčíková, Marie	F	1979	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u14	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u15	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2014-10-23-ps2013-019-03-001-132	ParlaMint-CZ_2014-10-23-ps2013-019-03-001-132.u16	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-23	2014-10-23	Lower house	ps2013	-	ps2013/019	ps2013/019/03	ps2013/019/132	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
