Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavKlucka.1953	Klučka, Václav	M	1953	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavKlucka.1953	Klučka, Václav	M	1953	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Guest	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	PavelBelobradek.1976	Bělobrádek, Pavel	M	1976	
ParlaMint-CZ-en_2014-02-07-ps2013-006-04-000-999	ParlaMint-CZ_2014-02-07-ps2013-006-04-000-999.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-07	2014-02-07	Lower house	ps2013	-	ps2013/006	ps2013/006/04	ps2013/006/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
