Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u14	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u15	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u16	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u17	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u18	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Guest	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	BohuslavSobotka.1971	Sobotka, Bohuslav	M	1971	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u19	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u20	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-08-27-ps2013-012-09-001-025	ParlaMint-CZ_2014-08-27-ps2013-012-09-001-025.u21	Parliament of the Czech Republic, Chamber of Deputies, 2014-08-27	2014-08-27	Lower house	ps2013	-	ps2013/012	ps2013/012/09	ps2013/012/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
