Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanMladek.1960	Mládek, Jan	M	1960	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	KvetaMatusovska.1984	Matušovská, Květa	F	1984	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanUrban.1958	Urban, Milan	M	1958	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanMladek.1960	Mládek, Jan	M	1960	
ParlaMint-CZ-en_2014-02-11-ps2013-006-05-005-035	ParlaMint-CZ_2014-02-11-ps2013-006-05-005-035.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-11	2014-02-11	Lower house	ps2013	-	ps2013/006	ps2013/006/05	ps2013/006/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
