Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-09-24-ps2013-017-06-005-135	ParlaMint-CZ_2014-09-24-ps2013-017-06-005-135.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-24	2014-09-24	Lower house	ps2013	-	ps2013/017	ps2013/017/06	ps2013/017/135	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
