Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavVotava.1956	Votava, Václav	M	1956	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanVolny.1959	Volný, Jan	M	1959	
ParlaMint-CZ-en_2014-10-01-ps2013-017-09-003-036	ParlaMint-CZ_2014-10-01-ps2013-017-09-003-036.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-01	2014-10-01	Lower house	ps2013	-	ps2013/017	ps2013/017/09	ps2013/017/036	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
