Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanChovanec.1970	Chovanec, Milan	M	1970	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PavelHolik.1957	Holík, Pavel	M	1957	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-05-13-ps2013-008-05-005-030	ParlaMint-CZ_2014-05-13-ps2013-008-05-005-030.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-13	2014-05-13	Lower house	ps2013	-	ps2013/008	ps2013/008/05	ps2013/008/030	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
