Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JiriZemanek.1965	Zemánek, Jiří	M	1965	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	MiladaHalikova.1950	Halíková, Milada	F	1950	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VladislavVilimec.1963	Vilímec, Vladislav	M	1963	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	ZdenekBezecny.1971	Bezecný, Zdeněk	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u14	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	ZdenekBezecny.1971	Bezecný, Zdeněk	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u15	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u16	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u17	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u18	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JiriZemanek.1965	Zemánek, Jiří	M	1965	
ParlaMint-CZ-en_2014-11-04-ps2013-020-01-004-004	ParlaMint-CZ_2014-11-04-ps2013-020-01-004-004.u19	Parliament of the Czech Republic, Chamber of Deputies, 2014-11-04	2014-11-04	Lower house	ps2013	-	ps2013/020	ps2013/020/01	ps2013/020/004	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
