Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Regular	notMP	Minister	-	-	-	-	SvatoplukNemecek.1972	Němeček, Svatopluk	M	1972	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	DavidKasal.1969	Kasal, David	M	1969	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	SonaMarkova.1963	Marková, Soňa	F	1963	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	SonaMarkova.1963	Marková, Soňa	F	1963	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	LeosHeger.1948	Heger, Leoš	M	1948	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	BohuslavSvoboda.1944	Svoboda, Bohuslav	M	1944	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u14	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	RomKostrica.1949	Kostřica, Rom	M	1949	
ParlaMint-CZ-en_2014-10-21-ps2013-019-01-003-016	ParlaMint-CZ_2014-10-21-ps2013-019-01-003-016.u15	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-21	2014-10-21	Lower house	ps2013	-	ps2013/019	ps2013/019/01	ps2013/019/016	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
