Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanUrban.1958	Urban, Milan	M	1958	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	TomasJanPodivinsky.1969	Podivínský, Tomáš Jan	M	1969	
ParlaMint-CZ-en_2014-05-15-ps2013-008-07-012-097	ParlaMint-CZ_2014-05-15-ps2013-008-07-012-097.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-15	2014-05-15	Lower house	ps2013	-	ps2013/008	ps2013/008/07	ps2013/008/097	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
