Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	DanielHerman.1963	Herman, Daniel	M	1963	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Regular	MP	notMinister	ODS	Civic Democratic Party	-	Centre-right to right	JiriPospisil.1975	Pospíšil, Jiří	M	1975	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KristynaZelienkova.1974	Zelienková, Kristýna	F	1974	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	AntoninSeda.1960	Seďa, Antonín	M	1960	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	StanislavPolcak.1980	Polčák, Stanislav	M	1980	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-04-29-ps2013-008-01-009-003	ParlaMint-CZ_2014-04-29-ps2013-008-01-009-003.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-04-29	2014-04-29	Lower house	ps2013	-	ps2013/008	ps2013/008/01	ps2013/008/003	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	StanislavPolcak.1980	Polčák, Stanislav	M	1980	
