Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	-	Centre-right	StanislavPolcak.1980	Polčák, Stanislav	M	1980	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	PetrKorenek.1966	Kořenek, Petr	M	1966	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VladimirKonicek.1964	Koníček, Vladimír	M	1964	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	-	Centre to centre-right	LudvikHovorka.1963	Hovorka, Ludvík	M	1963	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	-	Centre-right	StanislavPolcak.1980	Polčák, Stanislav	M	1980	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	PetrKorenek.1966	Kořenek, Petr	M	1966	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u14	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	-	Centre-right	StanislavPolcak.1980	Polčák, Stanislav	M	1980	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u15	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u16	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	-	Centre-right	StanislavPolcak.1980	Polčák, Stanislav	M	1980	
ParlaMint-CZ-en_2014-01-22-ps2013-005-02-002-004	ParlaMint-CZ_2014-01-22-ps2013-005-02-002-004.u17	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-22	2014-01-22	Lower house	ps2013	-	ps2013/005	ps2013/005/02	ps2013/005/004	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
