Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JanKlan.1982	Klán, Jan	M	1982	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	DanielHerman.1963	Herman, Daniel	M	1963	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JanKlan.1982	Klán, Jan	M	1982	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JanKlan.1982	Klán, Jan	M	1982	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JanKlan.1982	Klán, Jan	M	1982	
ParlaMint-CZ-en_2014-10-30-ps2013-019-06-007-102	ParlaMint-CZ_2014-10-30-ps2013-019-06-007-102.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-30	2014-10-30	Lower house	ps2013	-	ps2013/019	ps2013/019/06	ps2013/019/102	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
