Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Regular	MP	Minister	-	-	-	-	MarcelChladek	Chládek, Marcel	M	-	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaFischerova.1955	Fischerová, Jana	F	1955	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JiriZlatuska.1957	Zlatuška, Jiří	M	1957	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JiriZlatuska.1957	Zlatuška, Jiří	M	1957	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JiriZlatuska.1957	Zlatuška, Jiří	M	1957	
ParlaMint-CZ-en_2014-06-11-ps2013-010-02-013-062	ParlaMint-CZ_2014-06-11-ps2013-010-02-013-062.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-06-11	2014-06-11	Lower house	ps2013	-	ps2013/010	ps2013/010/02	ps2013/010/062	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
