Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JosefVozdecky.1945	Vozdecký, Josef	M	1945	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u14	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u15	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u16	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-09-23-ps2013-017-05-005-035	ParlaMint-CZ_2014-09-23-ps2013-017-05-005-035.u17	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-23	2014-09-23	Lower house	ps2013	-	ps2013/017	ps2013/017/05	ps2013/017/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
