Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2021-02-04-PT13-2187	ParlaMint-LV_2021-02-04-PT13-2187-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-02-04	2021-02-04	Unicameralism	13. sasaukums	-	Regulārā	2021-02-04	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-02-04-PT13-2187	ParlaMint-LV_2021-02-04-PT13-2187-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-02-04	2021-02-04	Unicameralism	13. sasaukums	-	Regulārā	2021-02-04	-	COVID	English	Regular	MP	notMinister	KPV-LV	Kam pieder valsts?	Coalition	Centre-right to right	Benhena-BēkenaIveta	Benhena-Bēkena, Iveta	F	-	
ParlaMint-LV-en_2021-02-04-PT13-2187	ParlaMint-LV_2021-02-04-PT13-2187-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-02-04	2021-02-04	Unicameralism	13. sasaukums	-	Regulārā	2021-02-04	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-02-04-PT13-2187	ParlaMint-LV_2021-02-04-PT13-2187-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-02-04	2021-02-04	Unicameralism	13. sasaukums	-	Regulārā	2021-02-04	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	KronbergsEdgars	Kronbergs, Edgars	M	-	
ParlaMint-LV-en_2021-02-04-PT13-2187	ParlaMint-LV_2021-02-04-PT13-2187-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-02-04	2021-02-04	Unicameralism	13. sasaukums	-	Regulārā	2021-02-04	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
