Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U11	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U12	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	KrauzeArmands	Krauze, Armands	M	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U13	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U14	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	KrauzeArmands	Krauze, Armands	M	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U15	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U16	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	NaudiņšRomāns	Naudiņš, Romāns	M	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U17	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U18	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	KrauzeArmands	Krauze, Armands	M	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U19	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U20	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	KolsRihards	Kols, Rihards	M	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U21	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U22	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	ZariņšIvars	Zariņš, Ivars	M	-	
ParlaMint-LV-en_2021-05-06-PT13-2244	ParlaMint-LV_2021-05-06-PT13-2244-U23	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-06	2021-05-06	Unicameralism	13. sasaukums	-	Regulārā	2021-05-06	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
