Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	AgešinsValērijs	Agešins, Valērijs	M	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	AP	Attīstībai/Par!	Coalition	Centre	VoikaInese	Voika, Inese	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	AP	Attīstībai/Par!	Coalition	Centre	VoikaInese	Voika, Inese	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	ValainisViktors	Valainis, Viktors	M	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	ZariņšIvars	Zariņš, Ivars	M	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U11	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U12	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	ZariņšIvars	Zariņš, Ivars	M	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U13	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U14	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	ZariņšIvars	Zariņš, Ivars	M	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U15	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U16	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	ZariņšIvars	Zariņš, Ivars	M	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U17	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U18	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	ZariņšIvars	Zariņš, Ivars	M	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U19	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-05-20-PT13-2255	ParlaMint-LV_2021-05-20-PT13-2255-U20	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-20	2021-05-20	Unicameralism	13. sasaukums	-	Regulārā	2021-05-20	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	ValainisViktors	Valainis, Viktors	M	-	
