Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	Kursīte-PakuleJanīna	Kursīte-Pakule, Janīna	F	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	DaudzeGundars	Daudze, Gundars	M	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	PimenovsIgors	Pimenovs, Igors	M	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	ĀdamsonsJānis	Ādamsons, Jānis	M	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-06-10-PT13-2271	ParlaMint-LV_2021-06-10-PT13-2271-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-06-10	2021-06-10	Unicameralism	13. sasaukums	-	Regulārā	2021-06-10	-	COVID	English	Regular	MP	notMinister	KPV-LV	Kam pieder valsts?	Coalition	Centre-right to right	SprūdeKarina	Sprūde, Karina	F	-	
