Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	StepaņenkoJūlija	Stepaņenko, Jūlija	F	-	
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	FeldmansKrišjānis	Feldmans, Krišjānis	M	-	
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	FeldmansKrišjānis	Feldmans, Krišjānis	M	-	
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	FeldmansKrišjānis	Feldmans, Krišjānis	M	-	
ParlaMint-LV-en_2021-04-22-PT13-2238	ParlaMint-LV_2021-04-22-PT13-2238-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-04-22	2021-04-22	Unicameralism	13. sasaukums	-	Regulārā	2021-04-22	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
