Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	TavarsEdgars	Tavars, Edgars	M	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Regular	MP	notMinister	KPV-LV	Kam pieder valsts?	Coalition	Centre-right to right	PugaIvars	Puga, Ivars	M	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	MuižnieceAnita	Muižniece, Anita	F	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	KazinovskisAndris	Kazinovskis, Andris	M	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Regular	MP	notMinister	AP	Attīstībai/Par!	Coalition	Centre	DūrītisIlmārs	Dūrītis, Ilmārs	M	-	
ParlaMint-LV-en_2021-05-13-PT13-2251	ParlaMint-LV_2021-05-13-PT13-2251-U11	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-05-13	2021-05-13	Unicameralism	13. sasaukums	-	Regulārā	2021-05-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
