Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Regular	MP	notMinister	KPV-LV	Kam pieder valsts?	Coalition	Centre-right to right	NemiroRalfs	Nemiro, Ralfs	M	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	KlementjevsIvans	Klementjevs, Ivans	M	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	RancānsJuris	Rancāns, Juris	M	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	RancānsJuris	Rancāns, Juris	M	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	RancānsJuris	Rancāns, Juris	M	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U11	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Chairperson	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	MūrnieceInāra	Mūrniece, Ināra	F	-	
ParlaMint-LV-en_2021-12-02-PT13-2326	ParlaMint-LV_2021-12-02-PT13-2326-U12	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-12-02	2021-12-02	Unicameralism	13. sasaukums	-	Regulārā	2021-12-02	-	COVID	English	Regular	MP	notMinister	ZZS	Zaļo un Zemnieku savienība	Opposition	Centre to centre-right	ValainisViktors	Valainis, Viktors	M	-	
