Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	IndriksoneIlze	Indriksone, Ilze	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	IndriksoneIlze	Indriksone, Ilze	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	IndriksoneIlze	Indriksone, Ilze	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	IndriksoneIlze	Indriksone, Ilze	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2021-07-06-PT13-2285	ParlaMint-LV_2021-07-06-PT13-2285-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2021-07-06	2021-07-06	Unicameralism	13. sasaukums	-	Regulārā	2021-07-06	-	COVID	English	Regular	MP	notMinister	KPV-LV	Kam pieder valsts?	Coalition	Centre-right to right	MožvilloMāris	Možvillo, Māris	M	-	
