Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u1	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	MarekKuchciński	Kuchciński, Marek	M	1955	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u2	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	RyszardTerlecki	Terlecki, Ryszard	M	1949	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u3	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	MarekKuchciński	Kuchciński, Marek	M	1955	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u4	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Regular	MP	notMinister	KO	Klub Parlamentarny Platforma Obywatelska – Koalicja Obywatelska	Opposition	-	JerzyMeysztowicz	Meysztowicz, Jerzy	M	1958	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u5	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	MarekKuchciński	Kuchciński, Marek	M	1955	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u6	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Regular	MP	notMinister	KO	Klub Parlamentarny Platforma Obywatelska – Koalicja Obywatelska	Opposition	-	KrzysztofBrejza	Brejza, Krzysztof	M	1983	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u7	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	MarekKuchciński	Kuchciński, Marek	M	1955	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u8	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	AndrzejHalicki	Halicki, Andrzej	M	-	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u9	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	MarekKuchciński	Kuchciński, Marek	M	1955	
ParlaMint-PL-en_2016-04-27-sejm-17-1	ParlaMint-PL_2016-04-27-sejm-17-1.u10	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 17, Day 1 (2016-04-27)	2016-04-27	Lower house	8. kadencja Sejmu	17. sesja Sejmu	-	1. dzień sesji Sejmu	-	Reference	English	Regular	MP	notMinister	KO	Klub Parlamentarny Platforma Obywatelska – Koalicja Obywatelska	Opposition	-	WojciechKról	Król, Wojciech	M	1985	
