Session,Date,Coalition,Opposition
ParlaMint-GB-en_2015-10-21-commons-meta.tsv,2015-10-21,0,35
ParlaMint-GB-en_2015-10-21-lords-meta.tsv,2015-10-21,0,18
ParlaMint-GB-en_2015-10-22-commons-meta.tsv,2015-10-22,0,48
ParlaMint-GB-en_2015-10-22-lords-meta.tsv,2015-10-22,0,16
ParlaMint-GB-en_2015-10-23-commons-meta.tsv,2015-10-23,0,4
ParlaMint-GB-en_2015-10-23-lords-meta.tsv,2015-10-23,0,10
ParlaMint-GB-en_2015-10-26-commons-meta.tsv,2015-10-26,0,54
ParlaMint-GB-en_2015-10-26-lords-meta.tsv,2015-10-26,0,29
ParlaMint-GB-en_2015-10-27-commons-meta.tsv,2015-10-27,0,47
ParlaMint-GB-en_2015-10-27-lords-meta.tsv,2015-10-27,0,16
ParlaMint-GB-en_2015-10-28-commons-meta.tsv,2015-10-28,0,75
ParlaMint-GB-en_2015-10-28-lords-meta.tsv,2015-10-28,0,25
ParlaMint-GB-en_2015-10-29-lords-meta.tsv,2015-10-29,0,29
ParlaMint-GB-en_2015-10-30-commons-meta.tsv,2015-10-30,0,11
ParlaMint-GB-en_2015-11-02-commons-meta.tsv,2015-11-02,0,54
ParlaMint-GB-en_2015-11-02-lords-meta.tsv,2015-11-02,0,20
ParlaMint-GB-en_2015-11-03-commons-meta.tsv,2015-11-03,0,38
ParlaMint-GB-en_2015-11-03-lords-meta.tsv,2015-11-03,0,23
ParlaMint-GB-en_2015-11-04-commons-meta.tsv,2015-11-04,0,59
ParlaMint-GB-en_2015-11-04-lords-meta.tsv,2015-11-04,0,24
ParlaMint-GB-en_2015-11-05-commons-meta.tsv,2015-11-05,0,54
ParlaMint-GB-en_2015-11-05-lords-meta.tsv,2015-11-05,0,20
ParlaMint-GB-en_2015-11-06-commons-meta.tsv,2015-11-06,0,15
ParlaMint-GB-en_2015-11-09-commons-meta.tsv,2015-11-09,0,61
ParlaMint-GB-en_2015-11-09-lords-meta.tsv,2015-11-09,0,18
ParlaMint-GB-en_2015-11-10-commons-meta.tsv,2015-11-10,0,73
ParlaMint-GB-en_2015-11-10-lords-meta.tsv,2015-11-10,0,22
ParlaMint-GB-en_2015-11-11-lords-meta.tsv,2015-11-11,0,17
ParlaMint-GB-en_2015-11-16-commons-meta.tsv,2015-11-16,0,53
ParlaMint-GB-en_2015-11-17-commons-meta.tsv,2015-11-17,0,44
ParlaMint-GB-en_2015-11-17-lords-meta.tsv,2015-11-17,0,25
ParlaMint-GB-en_2015-11-18-commons-meta.tsv,2015-11-18,0,58
ParlaMint-GB-en_2015-11-18-lords-meta.tsv,2015-11-18,0,25
ParlaMint-GB-en_2015-11-19-commons-meta.tsv,2015-11-19,0,44
ParlaMint-GB-en_2015-11-19-lords-meta.tsv,2015-11-19,0,30
ParlaMint-GB-en_2015-11-20-commons-meta.tsv,2015-11-20,0,20
ParlaMint-GB-en_2015-11-20-lords-meta.tsv,2015-11-20,0,11
ParlaMint-GB-en_2015-11-23-commons-meta.tsv,2015-11-23,0,39
ParlaMint-GB-en_2015-11-23-lords-meta.tsv,2015-11-23,0,24
ParlaMint-GB-en_2015-11-24-commons-meta.tsv,2015-11-24,0,49
ParlaMint-GB-en_2015-11-24-lords-meta.tsv,2015-11-24,0,20
ParlaMint-GB-en_2015-11-25-commons-meta.tsv,2015-11-25,0,37
ParlaMint-GB-en_2015-11-25-lords-meta.tsv,2015-11-25,0,23
ParlaMint-GB-en_2015-11-26-commons-meta.tsv,2015-11-26,0,55
ParlaMint-GB-en_2015-11-26-lords-meta.tsv,2015-11-26,0,22
ParlaMint-GB-en_2015-11-30-commons-meta.tsv,2015-11-30,0,44
ParlaMint-GB-en_2015-11-30-lords-meta.tsv,2015-11-30,0,20
ParlaMint-GB-en_2015-12-01-commons-meta.tsv,2015-12-01,0,37
ParlaMint-GB-en_2015-12-01-lords-meta.tsv,2015-12-01,0,14
ParlaMint-GB-en_2015-12-02-commons-meta.tsv,2015-12-02,0,53
ParlaMint-GB-en_2015-12-02-lords-meta.tsv,2015-12-02,0,31
ParlaMint-GB-en_2015-12-03-commons-meta.tsv,2015-12-03,0,23
ParlaMint-GB-en_2015-12-03-lords-meta.tsv,2015-12-03,0,28
ParlaMint-GB-en_2015-12-04-commons-meta.tsv,2015-12-04,0,10
ParlaMint-GB-en_2015-12-07-commons-meta.tsv,2015-12-07,0,40
ParlaMint-GB-en_2015-12-07-lords-meta.tsv,2015-12-07,0,20
ParlaMint-GB-en_2015-12-08-commons-meta.tsv,2015-12-08,0,36
ParlaMint-GB-en_2015-12-08-lords-meta.tsv,2015-12-08,0,20
ParlaMint-GB-en_2015-12-09-commons-meta.tsv,2015-12-09,0,56
ParlaMint-GB-en_2015-12-09-lords-meta.tsv,2015-12-09,0,20
ParlaMint-GB-en_2015-12-10-commons-meta.tsv,2015-12-10,0,49
ParlaMint-GB-en_2015-12-10-lords-meta.tsv,2015-12-10,0,28
ParlaMint-GB-en_2015-12-11-lords-meta.tsv,2015-12-11,0,8
ParlaMint-GB-en_2015-12-14-commons-meta.tsv,2015-12-14,0,57
ParlaMint-GB-en_2015-12-14-lords-meta.tsv,2015-12-14,0,28
ParlaMint-GB-en_2015-12-15-commons-meta.tsv,2015-12-15,0,67
ParlaMint-GB-en_2015-12-15-lords-meta.tsv,2015-12-15,0,23
ParlaMint-GB-en_2015-12-16-commons-meta.tsv,2015-12-16,0,43
ParlaMint-GB-en_2015-12-16-lords-meta.tsv,2015-12-16,0,24
ParlaMint-GB-en_2015-12-17-commons-meta.tsv,2015-12-17,0,47
ParlaMint-GB-en_2015-12-17-lords-meta.tsv,2015-12-17,0,22
ParlaMint-GB-en_2015-12-21-lords-meta.tsv,2015-12-21,0,24
ParlaMint-GB-en_2015-12-22-lords-meta.tsv,2015-12-22,0,16
ParlaMint-GB-en_2016-01-05-commons-meta.tsv,2016-01-05,0,87
ParlaMint-GB-en_2016-01-06-commons-meta.tsv,2016-01-06,0,50
ParlaMint-GB-en_2016-01-07-commons-meta.tsv,2016-01-07,0,54
ParlaMint-GB-en_2016-01-11-commons-meta.tsv,2016-01-11,0,46
ParlaMint-GB-en_2016-01-11-lords-meta.tsv,2016-01-11,0,38
ParlaMint-GB-en_2016-01-12-commons-meta.tsv,2016-01-12,0,47
ParlaMint-GB-en_2016-01-12-lords-meta.tsv,2016-01-12,0,17
ParlaMint-GB-en_2016-01-13-commons-meta.tsv,2016-01-13,0,31
ParlaMint-GB-en_2016-01-13-lords-meta.tsv,2016-01-13,0,25
ParlaMint-GB-en_2016-01-14-commons-meta.tsv,2016-01-14,0,40
ParlaMint-GB-en_2016-01-14-lords-meta.tsv,2016-01-14,0,35
ParlaMint-GB-en_2016-01-18-commons-meta.tsv,2016-01-18,0,48
ParlaMint-GB-en_2016-01-18-lords-meta.tsv,2016-01-18,0,22
ParlaMint-GB-en_2016-01-19-commons-meta.tsv,2016-01-19,0,64
ParlaMint-GB-en_2016-01-19-lords-meta.tsv,2016-01-19,0,22
ParlaMint-GB-en_2016-01-20-commons-meta.tsv,2016-01-20,0,31
ParlaMint-GB-en_2016-01-20-lords-meta.tsv,2016-01-20,0,15
ParlaMint-GB-en_2016-01-21-commons-meta.tsv,2016-01-21,0,51
ParlaMint-GB-en_2016-01-21-lords-meta.tsv,2016-01-21,0,22
ParlaMint-GB-en_2016-01-22-commons-meta.tsv,2016-01-22,0,3
ParlaMint-GB-en_2016-01-25-commons-meta.tsv,2016-01-25,0,46
ParlaMint-GB-en_2016-01-25-lords-meta.tsv,2016-01-25,0,22
ParlaMint-GB-en_2016-01-26-commons-meta.tsv,2016-01-26,0,41
ParlaMint-GB-en_2016-01-26-lords-meta.tsv,2016-01-26,0,25
ParlaMint-GB-en_2016-01-27-commons-meta.tsv,2016-01-27,0,59
ParlaMint-GB-en_2016-01-27-lords-meta.tsv,2016-01-27,0,19
ParlaMint-GB-en_2016-01-28-commons-meta.tsv,2016-01-28,0,50
ParlaMint-GB-en_2016-01-28-lords-meta.tsv,2016-01-28,0,25
ParlaMint-GB-en_2016-01-29-commons-meta.tsv,2016-01-29,0,17
ParlaMint-GB-en_2016-01-29-lords-meta.tsv,2016-01-29,0,11
ParlaMint-GB-en_2016-02-01-commons-meta.tsv,2016-02-01,0,45
ParlaMint-GB-en_2016-02-01-lords-meta.tsv,2016-02-01,0,18
ParlaMint-GB-en_2016-02-02-commons-meta.tsv,2016-02-02,0,51
ParlaMint-GB-en_2016-02-02-lords-meta.tsv,2016-02-02,0,19
ParlaMint-GB-en_2016-02-03-commons-meta.tsv,2016-02-03,0,51
ParlaMint-GB-en_2016-02-03-lords-meta.tsv,2016-02-03,0,17
ParlaMint-GB-en_2016-02-04-commons-meta.tsv,2016-02-04,0,36
ParlaMint-GB-en_2016-02-04-lords-meta.tsv,2016-02-04,0,20
ParlaMint-GB-en_2016-02-05-commons-meta.tsv,2016-02-05,0,9
ParlaMint-GB-en_2016-02-08-commons-meta.tsv,2016-02-08,0,55
ParlaMint-GB-en_2016-02-08-lords-meta.tsv,2016-02-08,0,28
ParlaMint-GB-en_2016-02-09-commons-meta.tsv,2016-02-09,0,38
ParlaMint-GB-en_2016-02-09-lords-meta.tsv,2016-02-09,0,19
ParlaMint-GB-en_2016-02-10-commons-meta.tsv,2016-02-10,0,48
ParlaMint-GB-en_2016-02-10-lords-meta.tsv,2016-02-10,0,20
ParlaMint-GB-en_2016-02-11-commons-meta.tsv,2016-02-11,0,55
ParlaMint-GB-en_2016-02-11-lords-meta.tsv,2016-02-11,0,19
ParlaMint-GB-en_2016-02-22-commons-meta.tsv,2016-02-22,0,52
ParlaMint-GB-en_2016-02-22-lords-meta.tsv,2016-02-22,0,25
ParlaMint-GB-en_2016-02-23-commons-meta.tsv,2016-02-23,0,58
ParlaMint-GB-en_2016-02-23-lords-meta.tsv,2016-02-23,0,31
ParlaMint-GB-en_2016-02-24-commons-meta.tsv,2016-02-24,0,58
ParlaMint-GB-en_2016-02-24-lords-meta.tsv,2016-02-24,0,23
ParlaMint-GB-en_2016-02-25-commons-meta.tsv,2016-02-25,0,49
ParlaMint-GB-en_2016-02-25-lords-meta.tsv,2016-02-25,0,31
ParlaMint-GB-en_2016-02-26-commons-meta.tsv,2016-02-26,0,6
ParlaMint-GB-en_2016-02-26-lords-meta.tsv,2016-02-26,0,6
ParlaMint-GB-en_2016-02-29-lords-meta.tsv,2016-02-29,0,20
ParlaMint-GB-en_2016-03-01-commons-meta.tsv,2016-03-01,0,42
ParlaMint-GB-en_2016-03-01-lords-meta.tsv,2016-03-01,0,14
ParlaMint-GB-en_2016-03-02-commons-meta.tsv,2016-03-02,0,49
ParlaMint-GB-en_2016-03-02-lords-meta.tsv,2016-03-02,0,25
ParlaMint-GB-en_2016-03-03-commons-meta.tsv,2016-03-03,0,55
ParlaMint-GB-en_2016-03-03-lords-meta.tsv,2016-03-03,0,23
ParlaMint-GB-en_2016-03-04-commons-meta.tsv,2016-03-04,0,11
ParlaMint-GB-en_2016-03-07-commons-meta.tsv,2016-03-07,0,35
ParlaMint-GB-en_2016-03-07-lords-meta.tsv,2016-03-07,0,22
ParlaMint-GB-en_2016-03-08-commons-meta.tsv,2016-03-08,0,48
ParlaMint-GB-en_2016-03-08-lords-meta.tsv,2016-03-08,0,25
ParlaMint-GB-en_2016-03-09-commons-meta.tsv,2016-03-09,0,55
ParlaMint-GB-en_2016-03-09-lords-meta.tsv,2016-03-09,0,24
ParlaMint-GB-en_2016-03-10-commons-meta.tsv,2016-03-10,0,42
ParlaMint-GB-en_2016-03-10-lords-meta.tsv,2016-03-10,0,25
ParlaMint-GB-en_2016-03-11-commons-meta.tsv,2016-03-11,0,9
ParlaMint-GB-en_2016-03-11-lords-meta.tsv,2016-03-11,0,9
ParlaMint-GB-en_2016-03-14-commons-meta.tsv,2016-03-14,0,45
ParlaMint-GB-en_2016-03-14-lords-meta.tsv,2016-03-14,0,22
ParlaMint-GB-en_2016-03-15-commons-meta.tsv,2016-03-15,0,47
ParlaMint-GB-en_2016-03-15-lords-meta.tsv,2016-03-15,0,16
