Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-GB-en_2015-01-05-commons-meta.tsv,2015-01-05,0,0,0,0,0
ParlaMint-GB-en_2015-01-06-commons-meta.tsv,2015-01-06,0,0,0,0,0
ParlaMint-GB-en_2015-01-06-lords-meta.tsv,2015-01-06,0,0,0,0,0
ParlaMint-GB-en_2015-01-07-commons-meta.tsv,2015-01-07,0,0,0,0,0
ParlaMint-GB-en_2015-01-07-lords-meta.tsv,2015-01-07,0,0,0,0,0
ParlaMint-GB-en_2015-01-08-commons-meta.tsv,2015-01-08,0,0,0,0,0
ParlaMint-GB-en_2015-01-08-lords-meta.tsv,2015-01-08,0,0,0,0,0
ParlaMint-GB-en_2015-01-09-commons-meta.tsv,2015-01-09,0,0,0,0,0
ParlaMint-GB-en_2015-01-12-commons-meta.tsv,2015-01-12,0,0,0,0,0
ParlaMint-GB-en_2015-01-12-lords-meta.tsv,2015-01-12,0,0,0,0,0
ParlaMint-GB-en_2015-01-13-commons-meta.tsv,2015-01-13,0,0,0,0,0
ParlaMint-GB-en_2015-01-13-lords-meta.tsv,2015-01-13,0,0,0,0,0
ParlaMint-GB-en_2015-01-14-commons-meta.tsv,2015-01-14,0,0,0,0,0
ParlaMint-GB-en_2015-01-14-lords-meta.tsv,2015-01-14,0,0,0,0,0
ParlaMint-GB-en_2015-01-15-commons-meta.tsv,2015-01-15,0,0,0,0,0
ParlaMint-GB-en_2015-01-15-lords-meta.tsv,2015-01-15,0,0,0,0,0
ParlaMint-GB-en_2015-01-16-commons-meta.tsv,2015-01-16,0,0,0,0,0
ParlaMint-GB-en_2015-01-16-lords-meta.tsv,2015-01-16,0,0,0,0,0
ParlaMint-GB-en_2015-01-19-commons-meta.tsv,2015-01-19,0,0,0,0,0
ParlaMint-GB-en_2015-01-19-lords-meta.tsv,2015-01-19,0,0,0,0,0
ParlaMint-GB-en_2015-01-20-commons-meta.tsv,2015-01-20,0,0,0,0,0
ParlaMint-GB-en_2015-01-20-lords-meta.tsv,2015-01-20,0,0,0,0,0
ParlaMint-GB-en_2015-01-21-commons-meta.tsv,2015-01-21,0,0,0,0,0
ParlaMint-GB-en_2015-01-21-lords-meta.tsv,2015-01-21,0,0,0,0,0
ParlaMint-GB-en_2015-01-22-commons-meta.tsv,2015-01-22,0,0,0,0,0
ParlaMint-GB-en_2015-01-22-lords-meta.tsv,2015-01-22,0,0,0,0,0
ParlaMint-GB-en_2015-01-23-commons-meta.tsv,2015-01-23,0,0,0,0,0
ParlaMint-GB-en_2015-01-23-lords-meta.tsv,2015-01-23,0,0,0,0,0
ParlaMint-GB-en_2015-01-26-commons-meta.tsv,2015-01-26,0,0,0,0,0
ParlaMint-GB-en_2015-01-26-lords-meta.tsv,2015-01-26,0,0,0,0,0
ParlaMint-GB-en_2015-01-27-commons-meta.tsv,2015-01-27,0,0,0,0,0
ParlaMint-GB-en_2015-01-27-lords-meta.tsv,2015-01-27,0,0,0,0,0
ParlaMint-GB-en_2015-01-28-commons-meta.tsv,2015-01-28,0,0,0,0,0
ParlaMint-GB-en_2015-01-28-lords-meta.tsv,2015-01-28,0,0,0,0,0
ParlaMint-GB-en_2015-01-29-commons-meta.tsv,2015-01-29,0,0,0,0,0
ParlaMint-GB-en_2015-01-29-lords-meta.tsv,2015-01-29,0,0,0,0,0
ParlaMint-GB-en_2015-02-02-commons-meta.tsv,2015-02-02,0,0,0,0,0
ParlaMint-GB-en_2015-02-02-lords-meta.tsv,2015-02-02,0,0,0,0,0
ParlaMint-GB-en_2015-02-03-commons-meta.tsv,2015-02-03,0,0,0,0,0
ParlaMint-GB-en_2015-02-03-lords-meta.tsv,2015-02-03,0,0,0,0,0
ParlaMint-GB-en_2015-02-04-commons-meta.tsv,2015-02-04,0,0,0,0,0
ParlaMint-GB-en_2015-02-04-lords-meta.tsv,2015-02-04,0,0,0,0,0
ParlaMint-GB-en_2015-02-05-commons-meta.tsv,2015-02-05,0,0,0,0,0
ParlaMint-GB-en_2015-02-05-lords-meta.tsv,2015-02-05,0,0,0,0,0
ParlaMint-GB-en_2015-02-06-lords-meta.tsv,2015-02-06,0,0,0,0,0
ParlaMint-GB-en_2015-02-09-commons-meta.tsv,2015-02-09,0,0,0,0,0
ParlaMint-GB-en_2015-02-09-lords-meta.tsv,2015-02-09,0,0,0,0,0
ParlaMint-GB-en_2015-02-10-commons-meta.tsv,2015-02-10,0,0,0,0,0
ParlaMint-GB-en_2015-02-10-lords-meta.tsv,2015-02-10,0,0,0,0,0
ParlaMint-GB-en_2015-02-11-commons-meta.tsv,2015-02-11,0,0,0,0,0
ParlaMint-GB-en_2015-02-11-lords-meta.tsv,2015-02-11,0,0,0,0,0
ParlaMint-GB-en_2015-02-12-lords-meta.tsv,2015-02-12,0,0,0,0,0
ParlaMint-GB-en_2015-02-23-commons-meta.tsv,2015-02-23,0,0,0,0,0
ParlaMint-GB-en_2015-02-23-lords-meta.tsv,2015-02-23,0,0,0,0,0
ParlaMint-GB-en_2015-02-24-commons-meta.tsv,2015-02-24,0,0,0,0,0
ParlaMint-GB-en_2015-02-24-lords-meta.tsv,2015-02-24,0,0,0,0,0
ParlaMint-GB-en_2015-02-25-commons-meta.tsv,2015-02-25,0,0,0,0,0
ParlaMint-GB-en_2015-02-25-lords-meta.tsv,2015-02-25,0,0,0,0,0
ParlaMint-GB-en_2015-02-26-commons-meta.tsv,2015-02-26,0,0,0,0,0
ParlaMint-GB-en_2015-02-26-lords-meta.tsv,2015-02-26,0,0,0,0,0
ParlaMint-GB-en_2015-02-27-commons-meta.tsv,2015-02-27,0,0,0,0,0
ParlaMint-GB-en_2015-02-27-lords-meta.tsv,2015-02-27,0,0,0,0,0
ParlaMint-GB-en_2015-03-02-commons-meta.tsv,2015-03-02,0,0,0,0,0
ParlaMint-GB-en_2015-03-02-lords-meta.tsv,2015-03-02,0,0,0,0,0
ParlaMint-GB-en_2015-03-03-commons-meta.tsv,2015-03-03,0,0,0,0,0
ParlaMint-GB-en_2015-03-03-lords-meta.tsv,2015-03-03,0,0,0,0,0
ParlaMint-GB-en_2015-03-04-commons-meta.tsv,2015-03-04,0,0,0,0,0
ParlaMint-GB-en_2015-03-04-lords-meta.tsv,2015-03-04,0,0,0,0,0
ParlaMint-GB-en_2015-03-05-commons-meta.tsv,2015-03-05,0,0,0,0,0
ParlaMint-GB-en_2015-03-05-lords-meta.tsv,2015-03-05,0,0,0,0,0
ParlaMint-GB-en_2015-03-06-commons-meta.tsv,2015-03-06,0,0,0,0,0
ParlaMint-GB-en_2015-03-09-commons-meta.tsv,2015-03-09,0,0,0,0,0
ParlaMint-GB-en_2015-03-09-lords-meta.tsv,2015-03-09,0,0,0,0,0
