Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	IndriksoneIlze	Indriksone, Ilze	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	IndriksoneIlze	Indriksone, Ilze	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	Coalition	Right	IndriksoneIlze	Indriksone, Ilze	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Zālīte-GrosaEvita	Zālīte-Grosa, Evita	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Zālīte-GrosaEvita	Zālīte-Grosa, Evita	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U11	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U12	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	KPV-LV	Kam pieder valsts?	Coalition	Centre-right to right	PetravičaRamona	Petraviča, Ramona	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U13	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U14	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Zālīte-GrosaEvita	Zālīte-Grosa, Evita	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U15	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U16	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Zālīte-GrosaEvita	Zālīte-Grosa, Evita	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U17	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U18	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Zālīte-GrosaEvita	Zālīte-Grosa, Evita	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U19	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U20	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Regular	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Zālīte-GrosaEvita	Zālīte-Grosa, Evita	F	-	
ParlaMint-LV-en_2022-01-13-PT13-2349	ParlaMint-LV_2022-01-13-PT13-2349-U21	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-01-13	2022-01-13	Unicameralism	13. sasaukums	-	Regulārā	2022-01-13	-	COVID	English	Chairperson	MP	notMinister	JV	JAUNĀ VIENOTĪBA	Coalition	Centre-right	Lībiņa-EgnereInese	Lībiņa-Egnere, Inese	F	-	
