Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U1	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U2	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Regular	notMP	notMinister	-	-	-	-	ĢirģensKaspars	Ģirģens, Kaspars	M	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U3	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U4	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	AgešinsValērijs	Agešins, Valērijs	M	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U5	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U6	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	AgešinsValērijs	Agešins, Valērijs	M	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U7	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U8	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	AgešinsValērijs	Agešins, Valērijs	M	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U9	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Chairperson	MP	notMinister	JK	Jaunā konservatīvā	Coalition	Centre-right	Beitnere-LeGallaDagmāra	Beitnere-Le Galla, Dagmāra	F	-	
ParlaMint-LV-en_2022-03-24-PT13-2373	ParlaMint-LV_2022-03-24-PT13-2373-U10	Latvian parliamentary corpus ParlaMint-LV-en, 13th Term, 2022-03-24	2022-03-24	Unicameralism	13. sasaukums	-	Regulārā	2022-03-24	-	COVID,War	English	Regular	MP	notMinister	SASKAŅA	SASKAŅA	Opposition	Centre-left	AgešinsValērijs	Agešins, Valērijs	M	-	
