Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-RS-en_2001-03-29-0-meta.tsv,2001-03-29,5,26,5,0,0
ParlaMint-RS-en_2001-03-30-0-meta.tsv,2001-03-30,6,35,12,0,0
ParlaMint-RS-en_2001-04-09-0-meta.tsv,2001-04-09,9,30,8,0,0
ParlaMint-RS-en_2001-04-10-0-meta.tsv,2001-04-10,5,29,8,0,0
ParlaMint-RS-en_2001-04-11-0-meta.tsv,2001-04-11,7,22,8,0,0
ParlaMint-RS-en_2001-04-12-0-meta.tsv,2001-04-12,2,30,10,0,0
ParlaMint-RS-en_2001-04-17-0-meta.tsv,2001-04-17,5,28,9,0,0
ParlaMint-RS-en_2001-04-18-0-meta.tsv,2001-04-18,7,27,6,0,0
ParlaMint-RS-en_2001-04-19-0-meta.tsv,2001-04-19,0,4,1,0,0
ParlaMint-RS-en_2001-04-23-0-meta.tsv,2001-04-23,3,28,8,0,0
ParlaMint-RS-en_2001-04-24-0-meta.tsv,2001-04-24,5,26,10,0,0
ParlaMint-RS-en_2001-04-25-0-meta.tsv,2001-04-25,1,21,5,0,0
ParlaMint-RS-en_2001-04-26-0-meta.tsv,2001-04-26,4,21,4,0,0
ParlaMint-RS-en_2001-05-03-0-meta.tsv,2001-05-03,3,27,7,0,0
ParlaMint-RS-en_2001-05-04-0-meta.tsv,2001-05-04,0,13,2,0,0
ParlaMint-RS-en_2001-05-08-0-meta.tsv,2001-05-08,7,30,4,0,0
ParlaMint-RS-en_2001-05-09-0-meta.tsv,2001-05-09,2,16,5,0,0
ParlaMint-RS-en_2001-05-10-0-meta.tsv,2001-05-10,6,30,4,0,0
ParlaMint-RS-en_2001-05-11-0-meta.tsv,2001-05-11,3,26,5,0,0
ParlaMint-RS-en_2001-05-14-0-meta.tsv,2001-05-14,10,27,7,0,0
ParlaMint-RS-en_2001-05-15-0-meta.tsv,2001-05-15,7,25,7,0,0
ParlaMint-RS-en_2001-05-16-0-meta.tsv,2001-05-16,7,28,5,0,0
ParlaMint-RS-en_2001-05-17-0-meta.tsv,2001-05-17,6,33,8,0,0
ParlaMint-RS-en_2001-05-21-0-meta.tsv,2001-05-21,4,14,7,0,0
ParlaMint-RS-en_2001-05-22-0-meta.tsv,2001-05-22,6,27,15,0,0
ParlaMint-RS-en_2001-05-23-0-meta.tsv,2001-05-23,6,33,6,0,0
ParlaMint-RS-en_2001-05-24-0-meta.tsv,2001-05-24,1,17,9,0,0
ParlaMint-RS-en_2001-05-28-0-meta.tsv,2001-05-28,1,29,7,0,0
ParlaMint-RS-en_2001-05-30-0-meta.tsv,2001-05-30,6,26,5,0,0
ParlaMint-RS-en_2001-05-31-0-meta.tsv,2001-05-31,6,28,5,0,0
ParlaMint-RS-en_2001-06-11-0-meta.tsv,2001-06-11,1,33,9,0,0
ParlaMint-RS-en_2001-06-12-0-meta.tsv,2001-06-12,7,30,5,0,0
ParlaMint-RS-en_2001-06-13-0-meta.tsv,2001-06-13,4,25,8,0,0
ParlaMint-RS-en_2001-06-14-0-meta.tsv,2001-06-14,1,15,7,0,0
ParlaMint-RS-en_2001-06-18-0-meta.tsv,2001-06-18,8,26,5,0,0
ParlaMint-RS-en_2001-06-19-0-meta.tsv,2001-06-19,0,20,7,0,0
ParlaMint-RS-en_2001-06-20-0-meta.tsv,2001-06-20,1,19,5,0,0
ParlaMint-RS-en_2001-06-21-0-meta.tsv,2001-06-21,1,25,6,0,0
ParlaMint-RS-en_2001-06-25-0-meta.tsv,2001-06-25,10,22,8,0,0
ParlaMint-RS-en_2001-06-26-0-meta.tsv,2001-06-26,2,34,13,0,0
ParlaMint-RS-en_2001-06-27-0-meta.tsv,2001-06-27,3,15,8,0,0
ParlaMint-RS-en_2001-07-09-0-meta.tsv,2001-07-09,8,41,13,0,0
ParlaMint-RS-en_2001-07-10-0-meta.tsv,2001-07-10,3,21,7,0,0
ParlaMint-RS-en_2001-07-11-0-meta.tsv,2001-07-11,8,28,11,0,0
ParlaMint-RS-en_2001-07-12-0-meta.tsv,2001-07-12,4,26,8,0,0
ParlaMint-RS-en_2001-07-16-0-meta.tsv,2001-07-16,1,11,2,0,0
ParlaMint-RS-en_2001-09-17-0-meta.tsv,2001-09-17,8,33,11,0,0
ParlaMint-RS-en_2001-09-18-0-meta.tsv,2001-09-18,1,15,5,0,0
ParlaMint-RS-en_2001-09-19-0-meta.tsv,2001-09-19,4,29,11,0,0
ParlaMint-RS-en_2001-09-20-0-meta.tsv,2001-09-20,6,29,8,0,0
ParlaMint-RS-en_2001-09-24-0-meta.tsv,2001-09-24,6,13,7,0,0
ParlaMint-RS-en_2001-10-02-0-meta.tsv,2001-10-02,9,26,10,0,0
ParlaMint-RS-en_2001-10-03-0-meta.tsv,2001-10-03,1,14,4,0,0
ParlaMint-RS-en_2001-10-04-0-meta.tsv,2001-10-04,4,18,9,0,0
ParlaMint-RS-en_2001-10-08-0-meta.tsv,2001-10-08,4,29,11,0,0
ParlaMint-RS-en_2001-10-22-0-meta.tsv,2001-10-22,2,30,9,0,0
ParlaMint-RS-en_2001-10-24-0-meta.tsv,2001-10-24,2,13,7,0,0
ParlaMint-RS-en_2001-10-30-0-meta.tsv,2001-10-30,0,13,7,0,0
ParlaMint-RS-en_2001-10-31-0-meta.tsv,2001-10-31,4,22,6,0,0
ParlaMint-RS-en_2001-11-05-0-meta.tsv,2001-11-05,0,9,5,0,0
ParlaMint-RS-en_2001-11-06-0-meta.tsv,2001-11-06,0,5,5,0,0
ParlaMint-RS-en_2001-11-07-0-meta.tsv,2001-11-07,0,8,8,0,0
ParlaMint-RS-en_2001-11-08-0-meta.tsv,2001-11-08,1,7,3,0,0
ParlaMint-RS-en_2001-11-19-0-meta.tsv,2001-11-19,7,28,7,0,0
ParlaMint-RS-en_2001-11-20-0-meta.tsv,2001-11-20,5,25,9,0,0
ParlaMint-RS-en_2001-11-21-0-meta.tsv,2001-11-21,3,10,3,0,0
ParlaMint-RS-en_2001-11-22-0-meta.tsv,2001-11-22,6,26,5,0,0
ParlaMint-RS-en_2001-11-26-0-meta.tsv,2001-11-26,4,16,5,0,0
ParlaMint-RS-en_2001-11-27-0-meta.tsv,2001-11-27,3,29,8,0,0
ParlaMint-RS-en_2001-11-28-0-meta.tsv,2001-11-28,6,20,7,0,0
ParlaMint-RS-en_2001-12-03-0-meta.tsv,2001-12-03,5,21,7,0,0
ParlaMint-RS-en_2001-12-04-0-meta.tsv,2001-12-04,3,15,6,0,0
ParlaMint-RS-en_2001-12-05-0-meta.tsv,2001-12-05,0,1,1,0,0
ParlaMint-RS-en_2001-12-06-0-meta.tsv,2001-12-06,5,30,8,0,0
ParlaMint-RS-en_2001-12-10-0-meta.tsv,2001-12-10,3,15,4,0,0
ParlaMint-RS-en_2001-12-11-0-meta.tsv,2001-12-11,3,17,5,0,0
ParlaMint-RS-en_2001-12-12-0-meta.tsv,2001-12-12,2,15,6,0,0
ParlaMint-RS-en_2001-12-13-0-meta.tsv,2001-12-13,4,33,9,0,0
ParlaMint-RS-en_2001-12-17-0-meta.tsv,2001-12-17,0,0,2,0,0
ParlaMint-RS-en_2001-12-20-0-meta.tsv,2001-12-20,4,23,7,0,0
ParlaMint-RS-en_2001-12-21-0-meta.tsv,2001-12-21,2,14,7,0,0
ParlaMint-RS-en_2001-12-26-0-meta.tsv,2001-12-26,5,30,9,0,0
ParlaMint-RS-en_2001-12-27-0-meta.tsv,2001-12-27,5,20,7,0,0
ParlaMint-RS-en_2002-01-22-0-meta.tsv,2002-01-22,4,24,9,0,0
ParlaMint-RS-en_2002-01-23-0-meta.tsv,2002-01-23,3,17,8,0,0
ParlaMint-RS-en_2002-01-24-0-meta.tsv,2002-01-24,9,21,6,0,0
ParlaMint-RS-en_2002-01-28-0-meta.tsv,2002-01-28,3,19,4,0,0
ParlaMint-RS-en_2002-01-29-0-meta.tsv,2002-01-29,4,19,6,0,0
ParlaMint-RS-en_2002-01-30-0-meta.tsv,2002-01-30,2,14,4,0,0
ParlaMint-RS-en_2002-01-31-0-meta.tsv,2002-01-31,1,10,1,0,0
ParlaMint-RS-en_2002-02-04-0-meta.tsv,2002-02-04,3,19,4,0,0
ParlaMint-RS-en_2002-02-05-0-meta.tsv,2002-02-05,3,17,4,0,0
ParlaMint-RS-en_2002-02-06-0-meta.tsv,2002-02-06,3,24,9,0,0
ParlaMint-RS-en_2002-02-07-0-meta.tsv,2002-02-07,3,16,7,0,0
ParlaMint-RS-en_2002-02-11-0-meta.tsv,2002-02-11,4,26,5,0,0
ParlaMint-RS-en_2002-02-12-0-meta.tsv,2002-02-12,7,24,8,0,0
ParlaMint-RS-en_2002-02-13-0-meta.tsv,2002-02-13,5,33,8,0,0
ParlaMint-RS-en_2002-02-14-0-meta.tsv,2002-02-14,2,18,5,0,0
ParlaMint-RS-en_2002-02-18-0-meta.tsv,2002-02-18,1,19,9,0,0
ParlaMint-RS-en_2002-02-19-0-meta.tsv,2002-02-19,6,26,11,0,0
ParlaMint-RS-en_2002-02-20-0-meta.tsv,2002-02-20,4,24,5,0,0
ParlaMint-RS-en_2002-02-21-0-meta.tsv,2002-02-21,3,23,4,0,0
ParlaMint-RS-en_2002-02-25-0-meta.tsv,2002-02-25,3,19,7,0,0
ParlaMint-RS-en_2002-02-26-0-meta.tsv,2002-02-26,4,29,5,0,0
ParlaMint-RS-en_2002-02-27-0-meta.tsv,2002-02-27,1,22,3,0,0
ParlaMint-RS-en_2002-03-27-0-meta.tsv,2002-03-27,2,24,7,0,0
ParlaMint-RS-en_2002-03-28-0-meta.tsv,2002-03-28,2,23,7,0,0
ParlaMint-RS-en_2002-04-02-0-meta.tsv,2002-04-02,5,21,7,0,0
ParlaMint-RS-en_2002-04-03-0-meta.tsv,2002-04-03,0,6,3,0,0
ParlaMint-RS-en_2002-04-04-0-meta.tsv,2002-04-04,3,26,6,0,0
ParlaMint-RS-en_2002-04-09-0-meta.tsv,2002-04-09,4,22,5,0,0
ParlaMint-RS-en_2002-04-10-0-meta.tsv,2002-04-10,1,21,7,0,0
ParlaMint-RS-en_2002-04-11-0-meta.tsv,2002-04-11,5,18,5,0,0
ParlaMint-RS-en_2002-04-15-0-meta.tsv,2002-04-15,3,15,5,0,0
ParlaMint-RS-en_2002-04-16-0-meta.tsv,2002-04-16,3,16,5,0,0
ParlaMint-RS-en_2002-04-17-0-meta.tsv,2002-04-17,5,25,7,0,0
ParlaMint-RS-en_2002-04-18-0-meta.tsv,2002-04-18,2,6,3,0,0
ParlaMint-RS-en_2002-04-22-0-meta.tsv,2002-04-22,4,18,2,0,0
ParlaMint-RS-en_2002-04-23-0-meta.tsv,2002-04-23,5,33,6,0,0
ParlaMint-RS-en_2002-04-24-0-meta.tsv,2002-04-24,6,23,5,0,0
ParlaMint-RS-en_2002-04-25-0-meta.tsv,2002-04-25,4,16,0,0,0
ParlaMint-RS-en_2002-05-08-0-meta.tsv,2002-05-08,5,26,3,0,0
ParlaMint-RS-en_2002-05-09-0-meta.tsv,2002-05-09,5,13,3,0,0
ParlaMint-RS-en_2002-05-13-0-meta.tsv,2002-05-13,3,10,3,0,0
ParlaMint-RS-en_2002-05-14-0-meta.tsv,2002-05-14,1,14,9,0,0
ParlaMint-RS-en_2002-05-15-0-meta.tsv,2002-05-15,2,10,2,0,0
ParlaMint-RS-en_2002-05-21-0-meta.tsv,2002-05-21,0,2,5,0,0
ParlaMint-RS-en_2002-05-22-0-meta.tsv,2002-05-22,1,9,2,0,0
ParlaMint-RS-en_2002-06-04-0-meta.tsv,2002-06-04,3,19,7,0,0
ParlaMint-RS-en_2002-06-05-0-meta.tsv,2002-06-05,1,13,6,0,0
ParlaMint-RS-en_2002-06-06-0-meta.tsv,2002-06-06,4,23,4,0,0
ParlaMint-RS-en_2002-06-11-0-meta.tsv,2002-06-11,2,19,2,0,0
ParlaMint-RS-en_2002-06-12-0-meta.tsv,2002-06-12,0,7,3,0,0
ParlaMint-RS-en_2002-06-18-0-meta.tsv,2002-06-18,2,25,3,0,0
ParlaMint-RS-en_2002-06-19-0-meta.tsv,2002-06-19,2,19,4,0,0
ParlaMint-RS-en_2002-07-02-0-meta.tsv,2002-07-02,1,13,5,0,0
ParlaMint-RS-en_2002-07-03-0-meta.tsv,2002-07-03,2,18,4,0,0
ParlaMint-RS-en_2002-07-09-0-meta.tsv,2002-07-09,5,19,5,0,0
ParlaMint-RS-en_2002-07-10-0-meta.tsv,2002-07-10,3,13,4,0,0
ParlaMint-RS-en_2002-07-11-0-meta.tsv,2002-07-11,3,18,5,0,0
ParlaMint-RS-en_2002-07-15-0-meta.tsv,2002-07-15,2,18,5,0,0
ParlaMint-RS-en_2002-07-16-0-meta.tsv,2002-07-16,1,16,6,0,0
ParlaMint-RS-en_2002-07-17-0-meta.tsv,2002-07-17,4,28,6,0,0
ParlaMint-RS-en_2002-11-05-0-meta.tsv,2002-11-05,0,18,6,0,0
ParlaMint-RS-en_2002-11-12-0-meta.tsv,2002-11-12,0,2,1,0,0
ParlaMint-RS-en_2002-11-19-0-meta.tsv,2002-11-19,2,21,6,0,0
ParlaMint-RS-en_2002-11-20-0-meta.tsv,2002-11-20,2,21,6,0,0
ParlaMint-RS-en_2002-11-21-0-meta.tsv,2002-11-21,3,24,9,0,0
ParlaMint-RS-en_2002-12-03-0-meta.tsv,2002-12-03,0,2,2,0,0
ParlaMint-RS-en_2002-12-10-0-meta.tsv,2002-12-10,3,13,6,0,0
ParlaMint-RS-en_2002-12-11-0-meta.tsv,2002-12-11,3,19,9,0,0
ParlaMint-RS-en_2002-12-12-0-meta.tsv,2002-12-12,3,33,10,0,0
ParlaMint-RS-en_2002-12-13-0-meta.tsv,2002-12-13,3,19,7,0,0
ParlaMint-RS-en_2002-12-17-0-meta.tsv,2002-12-17,3,23,3,0,0
ParlaMint-RS-en_2002-12-18-0-meta.tsv,2002-12-18,1,11,5,0,0
ParlaMint-RS-en_2003-01-27-0-meta.tsv,2003-01-27,4,29,5,0,0
ParlaMint-RS-en_2003-02-05-0-meta.tsv,2003-02-05,2,24,5,0,0
ParlaMint-RS-en_2003-02-06-0-meta.tsv,2003-02-06,3,18,5,0,0
ParlaMint-RS-en_2003-02-11-0-meta.tsv,2003-02-11,4,19,5,0,0
ParlaMint-RS-en_2003-02-12-0-meta.tsv,2003-02-12,5,26,8,0,0
ParlaMint-RS-en_2003-02-13-0-meta.tsv,2003-02-13,3,31,6,0,0
ParlaMint-RS-en_2003-02-19-0-meta.tsv,2003-02-19,2,18,7,0,0
ParlaMint-RS-en_2003-02-20-0-meta.tsv,2003-02-20,3,22,11,0,0
ParlaMint-RS-en_2003-02-25-0-meta.tsv,2003-02-25,0,1,1,0,0
ParlaMint-RS-en_2003-02-26-0-meta.tsv,2003-02-26,1,26,2,0,0
ParlaMint-RS-en_2003-02-27-0-meta.tsv,2003-02-27,2,23,6,0,0
ParlaMint-RS-en_2003-02-28-0-meta.tsv,2003-02-28,4,32,11,0,0
ParlaMint-RS-en_2003-03-13-0-meta.tsv,2003-03-13,0,1,0,0,0
ParlaMint-RS-en_2003-03-18-0-meta.tsv,2003-03-18,0,24,6,0,0
ParlaMint-RS-en_2003-03-19-0-meta.tsv,2003-03-19,2,18,6,0,0
ParlaMint-RS-en_2003-03-25-0-meta.tsv,2003-03-25,4,20,5,0,0
ParlaMint-RS-en_2003-03-26-0-meta.tsv,2003-03-26,8,31,4,0,0
ParlaMint-RS-en_2003-04-02-0-meta.tsv,2003-04-02,4,29,8,0,0
ParlaMint-RS-en_2003-04-08-0-meta.tsv,2003-04-08,1,20,6,0,0
ParlaMint-RS-en_2003-04-09-0-meta.tsv,2003-04-09,2,23,4,0,0
ParlaMint-RS-en_2003-04-10-0-meta.tsv,2003-04-10,4,24,6,0,0
ParlaMint-RS-en_2003-04-11-0-meta.tsv,2003-04-11,4,19,8,0,0
ParlaMint-RS-en_2003-04-15-0-meta.tsv,2003-04-15,2,27,7,0,0
ParlaMint-RS-en_2003-04-16-0-meta.tsv,2003-04-16,6,27,6,0,0
ParlaMint-RS-en_2003-04-17-0-meta.tsv,2003-04-17,4,21,5,0,0
ParlaMint-RS-en_2003-04-18-0-meta.tsv,2003-04-18,4,25,4,0,0
ParlaMint-RS-en_2003-04-22-0-meta.tsv,2003-04-22,3,25,8,0,0
ParlaMint-RS-en_2003-04-23-0-meta.tsv,2003-04-23,5,24,8,0,0
ParlaMint-RS-en_2003-04-24-0-meta.tsv,2003-04-24,0,4,4,0,0
ParlaMint-RS-en_2003-05-13-0-meta.tsv,2003-05-13,3,19,7,0,0
ParlaMint-RS-en_2003-05-14-0-meta.tsv,2003-05-14,5,25,5,0,0
ParlaMint-RS-en_2003-05-15-0-meta.tsv,2003-05-15,4,20,7,0,0
ParlaMint-RS-en_2003-05-20-0-meta.tsv,2003-05-20,1,22,8,0,0
ParlaMint-RS-en_2003-05-21-0-meta.tsv,2003-05-21,0,14,5,0,0
ParlaMint-RS-en_2003-05-28-0-meta.tsv,2003-05-28,4,27,7,0,0
ParlaMint-RS-en_2003-05-29-0-meta.tsv,2003-05-29,3,26,13,0,0
ParlaMint-RS-en_2003-05-30-0-meta.tsv,2003-05-30,4,29,6,0,0
ParlaMint-RS-en_2003-06-04-0-meta.tsv,2003-06-04,4,19,1,0,0
ParlaMint-RS-en_2003-06-05-0-meta.tsv,2003-06-05,6,25,7,0,0
ParlaMint-RS-en_2003-06-10-0-meta.tsv,2003-06-10,6,30,5,0,0
ParlaMint-RS-en_2003-06-11-0-meta.tsv,2003-06-11,3,18,5,0,0
ParlaMint-RS-en_2003-06-17-0-meta.tsv,2003-06-17,0,17,4,0,0
ParlaMint-RS-en_2003-06-18-0-meta.tsv,2003-06-18,2,16,2,0,0
ParlaMint-RS-en_2003-06-19-0-meta.tsv,2003-06-19,4,17,7,0,0
ParlaMint-RS-en_2003-06-24-0-meta.tsv,2003-06-24,4,24,3,0,0
ParlaMint-RS-en_2003-06-25-0-meta.tsv,2003-06-25,2,20,2,0,0
ParlaMint-RS-en_2003-07-01-0-meta.tsv,2003-07-01,3,26,8,0,0
ParlaMint-RS-en_2003-07-02-0-meta.tsv,2003-07-02,4,25,4,0,0
ParlaMint-RS-en_2003-07-03-0-meta.tsv,2003-07-03,4,29,5,0,0
ParlaMint-RS-en_2003-07-08-0-meta.tsv,2003-07-08,5,20,8,0,0
ParlaMint-RS-en_2003-07-09-0-meta.tsv,2003-07-09,3,21,6,0,0
ParlaMint-RS-en_2003-07-10-0-meta.tsv,2003-07-10,1,2,2,0,0
ParlaMint-RS-en_2003-07-14-0-meta.tsv,2003-07-14,4,24,9,0,0
ParlaMint-RS-en_2003-07-15-0-meta.tsv,2003-07-15,0,19,5,0,0
ParlaMint-RS-en_2003-07-16-0-meta.tsv,2003-07-16,3,32,8,0,0
ParlaMint-RS-en_2003-07-17-0-meta.tsv,2003-07-17,3,26,7,0,0
ParlaMint-RS-en_2003-07-18-0-meta.tsv,2003-07-18,3,17,4,0,0
ParlaMint-RS-en_2003-07-22-0-meta.tsv,2003-07-22,3,25,7,0,0
ParlaMint-RS-en_2003-08-27-0-meta.tsv,2003-08-27,2,29,5,0,0
ParlaMint-RS-en_2003-10-14-0-meta.tsv,2003-10-14,0,1,0,0,0
ParlaMint-RS-en_2003-10-16-0-meta.tsv,2003-10-16,0,9,4,0,0
ParlaMint-RS-en_2003-10-22-0-meta.tsv,2003-10-22,4,23,6,0,0
ParlaMint-RS-en_2003-10-23-0-meta.tsv,2003-10-23,2,19,7,0,0
ParlaMint-RS-en_2003-10-28-0-meta.tsv,2003-10-28,1,21,7,0,0
ParlaMint-RS-en_2003-10-29-0-meta.tsv,2003-10-29,1,10,6,0,0
ParlaMint-RS-en_2003-10-30-0-meta.tsv,2003-10-30,0,10,3,0,0
ParlaMint-RS-en_2003-10-31-0-meta.tsv,2003-10-31,0,9,2,0,0
ParlaMint-RS-en_2003-11-03-0-meta.tsv,2003-11-03,1,15,3,0,0
ParlaMint-RS-en_2003-11-04-0-meta.tsv,2003-11-04,1,14,3,0,0
ParlaMint-RS-en_2003-11-05-0-meta.tsv,2003-11-05,0,13,3,0,0
ParlaMint-RS-en_2003-11-06-0-meta.tsv,2003-11-06,1,10,2,0,0
ParlaMint-RS-en_2004-01-27-0-meta.tsv,2004-01-27,1,2,1,0,0
ParlaMint-RS-en_2004-01-27-1-meta.tsv,2004-01-27,1,2,1,0,0
ParlaMint-RS-en_2004-02-04-0-meta.tsv,2004-02-04,2,2,2,0,0
ParlaMint-RS-en_2004-02-09-0-meta.tsv,2004-02-09,0,1,0,0,0
ParlaMint-RS-en_2004-02-12-0-meta.tsv,2004-02-12,0,1,0,0,0
ParlaMint-RS-en_2004-02-17-0-meta.tsv,2004-02-17,1,8,7,0,0
ParlaMint-RS-en_2004-02-18-0-meta.tsv,2004-02-18,1,20,9,0,0
ParlaMint-RS-en_2004-02-19-0-meta.tsv,2004-02-19,0,13,12,0,0
ParlaMint-RS-en_2004-02-20-0-meta.tsv,2004-02-20,0,10,11,0,0
ParlaMint-RS-en_2004-02-23-0-meta.tsv,2004-02-23,0,17,13,0,0
ParlaMint-RS-en_2004-02-24-0-meta.tsv,2004-02-24,3,23,12,0,0
ParlaMint-RS-en_2004-02-26-0-meta.tsv,2004-02-26,1,20,13,0,0
ParlaMint-RS-en_2004-03-02-0-meta.tsv,2004-03-02,1,11,7,0,0
ParlaMint-RS-en_2004-03-03-0-meta.tsv,2004-03-03,3,27,15,0,0
ParlaMint-RS-en_2004-03-04-0-meta.tsv,2004-03-04,0,5,2,0,0
ParlaMint-RS-en_2004-03-16-0-meta.tsv,2004-03-16,1,10,4,0,0
ParlaMint-RS-en_2004-03-17-0-meta.tsv,2004-03-17,0,7,4,0,0
ParlaMint-RS-en_2004-03-23-0-meta.tsv,2004-03-23,1,25,6,0,0
ParlaMint-RS-en_2004-03-26-0-meta.tsv,2004-03-26,1,3,1,0,0
ParlaMint-RS-en_2004-03-30-0-meta.tsv,2004-03-30,2,19,4,0,0
ParlaMint-RS-en_2004-04-07-0-meta.tsv,2004-04-07,1,7,8,0,0
ParlaMint-RS-en_2004-04-08-0-meta.tsv,2004-04-08,6,24,13,0,0
ParlaMint-RS-en_2004-04-13-0-meta.tsv,2004-04-13,7,30,6,0,0
ParlaMint-RS-en_2004-04-14-0-meta.tsv,2004-04-14,2,25,7,0,0
ParlaMint-RS-en_2004-04-15-0-meta.tsv,2004-04-15,2,25,9,0,0
ParlaMint-RS-en_2004-04-19-0-meta.tsv,2004-04-19,1,14,2,0,0
ParlaMint-RS-en_2004-04-21-0-meta.tsv,2004-04-21,2,15,4,0,0
ParlaMint-RS-en_2004-04-29-0-meta.tsv,2004-04-29,1,5,6,0,0
ParlaMint-RS-en_2004-05-05-0-meta.tsv,2004-05-05,0,14,4,0,0
ParlaMint-RS-en_2004-05-07-0-meta.tsv,2004-05-07,1,8,6,0,0
ParlaMint-RS-en_2004-05-10-0-meta.tsv,2004-05-10,1,10,7,0,0
ParlaMint-RS-en_2004-05-11-0-meta.tsv,2004-05-11,2,14,7,0,0
ParlaMint-RS-en_2004-05-12-0-meta.tsv,2004-05-12,3,24,7,0,0
ParlaMint-RS-en_2004-05-13-0-meta.tsv,2004-05-13,2,19,10,0,0
ParlaMint-RS-en_2004-05-17-0-meta.tsv,2004-05-17,3,21,10,0,0
ParlaMint-RS-en_2004-05-18-0-meta.tsv,2004-05-18,2,18,9,0,0
ParlaMint-RS-en_2004-05-21-0-meta.tsv,2004-05-21,0,5,3,0,0
ParlaMint-RS-en_2004-05-24-0-meta.tsv,2004-05-24,0,5,4,0,0
ParlaMint-RS-en_2004-05-25-0-meta.tsv,2004-05-25,3,19,6,0,0
ParlaMint-RS-en_2004-05-26-0-meta.tsv,2004-05-26,1,21,5,0,0
ParlaMint-RS-en_2004-05-27-0-meta.tsv,2004-05-27,4,55,17,0,0
ParlaMint-RS-en_2004-05-28-0-meta.tsv,2004-05-28,0,1,0,0,0
ParlaMint-RS-en_2004-06-29-0-meta.tsv,2004-06-29,2,9,6,0,0
