Session,Date,Left,Centre,Right
ParlaMint-RS-en_2001-07-11-0-meta.tsv,2001-07-11,10,0,17
ParlaMint-RS-en_2001-07-12-0-meta.tsv,2001-07-12,9,0,14
ParlaMint-RS-en_2001-07-16-0-meta.tsv,2001-07-16,2,0,9
ParlaMint-RS-en_2001-09-17-0-meta.tsv,2001-09-17,23,0,18
ParlaMint-RS-en_2001-09-18-0-meta.tsv,2001-09-18,6,0,9
ParlaMint-RS-en_2001-09-19-0-meta.tsv,2001-09-19,11,0,14
ParlaMint-RS-en_2001-09-20-0-meta.tsv,2001-09-20,9,0,18
ParlaMint-RS-en_2001-09-24-0-meta.tsv,2001-09-24,4,0,13
ParlaMint-RS-en_2001-10-02-0-meta.tsv,2001-10-02,17,0,13
ParlaMint-RS-en_2001-10-03-0-meta.tsv,2001-10-03,5,0,7
ParlaMint-RS-en_2001-10-04-0-meta.tsv,2001-10-04,14,0,5
ParlaMint-RS-en_2001-10-08-0-meta.tsv,2001-10-08,9,0,14
ParlaMint-RS-en_2001-10-22-0-meta.tsv,2001-10-22,8,0,23
ParlaMint-RS-en_2001-10-24-0-meta.tsv,2001-10-24,3,0,9
ParlaMint-RS-en_2001-10-30-0-meta.tsv,2001-10-30,4,0,6
ParlaMint-RS-en_2001-10-31-0-meta.tsv,2001-10-31,8,0,15
ParlaMint-RS-en_2001-11-05-0-meta.tsv,2001-11-05,2,0,5
ParlaMint-RS-en_2001-11-06-0-meta.tsv,2001-11-06,1,0,4
ParlaMint-RS-en_2001-11-07-0-meta.tsv,2001-11-07,4,0,4
ParlaMint-RS-en_2001-11-08-0-meta.tsv,2001-11-08,3,0,2
ParlaMint-RS-en_2001-11-19-0-meta.tsv,2001-11-19,10,0,15
ParlaMint-RS-en_2001-11-20-0-meta.tsv,2001-11-20,7,0,14
ParlaMint-RS-en_2001-11-21-0-meta.tsv,2001-11-21,2,0,3
ParlaMint-RS-en_2001-11-22-0-meta.tsv,2001-11-22,11,0,17
ParlaMint-RS-en_2001-11-26-0-meta.tsv,2001-11-26,10,0,7
ParlaMint-RS-en_2001-11-27-0-meta.tsv,2001-11-27,6,0,11
ParlaMint-RS-en_2001-11-28-0-meta.tsv,2001-11-28,9,0,6
ParlaMint-RS-en_2001-12-03-0-meta.tsv,2001-12-03,6,0,12
ParlaMint-RS-en_2001-12-04-0-meta.tsv,2001-12-04,6,0,9
ParlaMint-RS-en_2001-12-05-0-meta.tsv,2001-12-05,0,0,0
ParlaMint-RS-en_2001-12-06-0-meta.tsv,2001-12-06,10,0,13
ParlaMint-RS-en_2001-12-10-0-meta.tsv,2001-12-10,9,0,6
ParlaMint-RS-en_2001-12-11-0-meta.tsv,2001-12-11,7,0,6
ParlaMint-RS-en_2001-12-12-0-meta.tsv,2001-12-12,6,0,7
ParlaMint-RS-en_2001-12-13-0-meta.tsv,2001-12-13,7,0,21
ParlaMint-RS-en_2001-12-17-0-meta.tsv,2001-12-17,0,0,1
ParlaMint-RS-en_2001-12-20-0-meta.tsv,2001-12-20,8,0,20
ParlaMint-RS-en_2001-12-21-0-meta.tsv,2001-12-21,3,0,10
ParlaMint-RS-en_2001-12-26-0-meta.tsv,2001-12-26,11,0,19
ParlaMint-RS-en_2001-12-27-0-meta.tsv,2001-12-27,8,0,9
ParlaMint-RS-en_2002-01-22-0-meta.tsv,2002-01-22,5,0,9
ParlaMint-RS-en_2002-01-23-0-meta.tsv,2002-01-23,7,0,7
ParlaMint-RS-en_2002-01-24-0-meta.tsv,2002-01-24,7,0,20
ParlaMint-RS-en_2002-01-28-0-meta.tsv,2002-01-28,6,0,13
ParlaMint-RS-en_2002-01-29-0-meta.tsv,2002-01-29,9,0,16
ParlaMint-RS-en_2002-01-30-0-meta.tsv,2002-01-30,3,0,10
ParlaMint-RS-en_2002-01-31-0-meta.tsv,2002-01-31,2,0,6
ParlaMint-RS-en_2002-02-04-0-meta.tsv,2002-02-04,9,0,12
ParlaMint-RS-en_2002-02-05-0-meta.tsv,2002-02-05,1,0,6
ParlaMint-RS-en_2002-02-06-0-meta.tsv,2002-02-06,9,0,5
ParlaMint-RS-en_2002-02-07-0-meta.tsv,2002-02-07,7,0,10
ParlaMint-RS-en_2002-02-11-0-meta.tsv,2002-02-11,7,0,14
ParlaMint-RS-en_2002-02-12-0-meta.tsv,2002-02-12,8,0,14
ParlaMint-RS-en_2002-02-13-0-meta.tsv,2002-02-13,13,0,11
ParlaMint-RS-en_2002-02-14-0-meta.tsv,2002-02-14,1,0,11
ParlaMint-RS-en_2002-02-18-0-meta.tsv,2002-02-18,4,0,11
ParlaMint-RS-en_2002-02-19-0-meta.tsv,2002-02-19,6,0,20
ParlaMint-RS-en_2002-02-20-0-meta.tsv,2002-02-20,3,0,20
ParlaMint-RS-en_2002-02-21-0-meta.tsv,2002-02-21,16,0,9
ParlaMint-RS-en_2002-02-25-0-meta.tsv,2002-02-25,2,0,12
ParlaMint-RS-en_2002-02-26-0-meta.tsv,2002-02-26,8,0,17
ParlaMint-RS-en_2002-02-27-0-meta.tsv,2002-02-27,6,0,7
ParlaMint-RS-en_2002-03-27-0-meta.tsv,2002-03-27,9,0,8
ParlaMint-RS-en_2002-03-28-0-meta.tsv,2002-03-28,11,0,9
ParlaMint-RS-en_2002-04-02-0-meta.tsv,2002-04-02,14,0,13
ParlaMint-RS-en_2002-04-03-0-meta.tsv,2002-04-03,1,0,3
ParlaMint-RS-en_2002-04-04-0-meta.tsv,2002-04-04,4,0,12
ParlaMint-RS-en_2002-04-09-0-meta.tsv,2002-04-09,13,0,8
ParlaMint-RS-en_2002-04-10-0-meta.tsv,2002-04-10,11,0,7
ParlaMint-RS-en_2002-04-11-0-meta.tsv,2002-04-11,6,0,5
ParlaMint-RS-en_2002-04-15-0-meta.tsv,2002-04-15,4,0,6
ParlaMint-RS-en_2002-04-16-0-meta.tsv,2002-04-16,3,0,8
ParlaMint-RS-en_2002-04-17-0-meta.tsv,2002-04-17,5,0,18
ParlaMint-RS-en_2002-04-18-0-meta.tsv,2002-04-18,1,0,3
ParlaMint-RS-en_2002-04-22-0-meta.tsv,2002-04-22,4,0,6
ParlaMint-RS-en_2002-04-23-0-meta.tsv,2002-04-23,9,0,8
ParlaMint-RS-en_2002-04-24-0-meta.tsv,2002-04-24,9,0,11
ParlaMint-RS-en_2002-04-25-0-meta.tsv,2002-04-25,5,0,9
ParlaMint-RS-en_2002-05-08-0-meta.tsv,2002-05-08,11,0,12
ParlaMint-RS-en_2002-05-09-0-meta.tsv,2002-05-09,6,0,6
ParlaMint-RS-en_2002-05-13-0-meta.tsv,2002-05-13,3,0,5
ParlaMint-RS-en_2002-05-14-0-meta.tsv,2002-05-14,9,0,4
ParlaMint-RS-en_2002-05-15-0-meta.tsv,2002-05-15,5,0,6
ParlaMint-RS-en_2002-05-21-0-meta.tsv,2002-05-21,0,0,3
ParlaMint-RS-en_2002-05-22-0-meta.tsv,2002-05-22,4,0,3
ParlaMint-RS-en_2002-06-04-0-meta.tsv,2002-06-04,5,0,3
ParlaMint-RS-en_2002-06-05-0-meta.tsv,2002-06-05,6,0,0
ParlaMint-RS-en_2002-06-06-0-meta.tsv,2002-06-06,8,0,3
ParlaMint-RS-en_2002-06-11-0-meta.tsv,2002-06-11,13,0,2
ParlaMint-RS-en_2002-06-12-0-meta.tsv,2002-06-12,3,0,0
ParlaMint-RS-en_2002-06-18-0-meta.tsv,2002-06-18,12,0,6
ParlaMint-RS-en_2002-06-19-0-meta.tsv,2002-06-19,11,0,3
ParlaMint-RS-en_2002-07-02-0-meta.tsv,2002-07-02,5,0,4
ParlaMint-RS-en_2002-07-03-0-meta.tsv,2002-07-03,10,0,6
ParlaMint-RS-en_2002-07-09-0-meta.tsv,2002-07-09,8,0,5
ParlaMint-RS-en_2002-07-10-0-meta.tsv,2002-07-10,7,0,4
ParlaMint-RS-en_2002-07-11-0-meta.tsv,2002-07-11,10,0,4
ParlaMint-RS-en_2002-07-15-0-meta.tsv,2002-07-15,11,0,5
ParlaMint-RS-en_2002-07-16-0-meta.tsv,2002-07-16,7,0,4
ParlaMint-RS-en_2002-07-17-0-meta.tsv,2002-07-17,13,0,5
ParlaMint-RS-en_2002-11-05-0-meta.tsv,2002-11-05,7,0,5
ParlaMint-RS-en_2002-11-12-0-meta.tsv,2002-11-12,1,0,1
ParlaMint-RS-en_2002-11-19-0-meta.tsv,2002-11-19,4,0,10
ParlaMint-RS-en_2002-11-20-0-meta.tsv,2002-11-20,8,0,7
ParlaMint-RS-en_2002-11-21-0-meta.tsv,2002-11-21,12,0,8
ParlaMint-RS-en_2002-12-03-0-meta.tsv,2002-12-03,1,0,1
ParlaMint-RS-en_2002-12-10-0-meta.tsv,2002-12-10,9,0,5
ParlaMint-RS-en_2002-12-11-0-meta.tsv,2002-12-11,11,0,6
ParlaMint-RS-en_2002-12-12-0-meta.tsv,2002-12-12,11,0,11
ParlaMint-RS-en_2002-12-13-0-meta.tsv,2002-12-13,9,0,9
ParlaMint-RS-en_2002-12-17-0-meta.tsv,2002-12-17,9,0,4
ParlaMint-RS-en_2002-12-18-0-meta.tsv,2002-12-18,6,0,5
ParlaMint-RS-en_2003-01-27-0-meta.tsv,2003-01-27,7,0,7
ParlaMint-RS-en_2003-02-05-0-meta.tsv,2003-02-05,7,0,7
ParlaMint-RS-en_2003-02-06-0-meta.tsv,2003-02-06,8,0,11
ParlaMint-RS-en_2003-02-11-0-meta.tsv,2003-02-11,9,0,9
ParlaMint-RS-en_2003-02-12-0-meta.tsv,2003-02-12,8,0,11
ParlaMint-RS-en_2003-02-13-0-meta.tsv,2003-02-13,12,0,12
ParlaMint-RS-en_2003-02-19-0-meta.tsv,2003-02-19,6,0,9
ParlaMint-RS-en_2003-02-20-0-meta.tsv,2003-02-20,6,0,8
ParlaMint-RS-en_2003-02-25-0-meta.tsv,2003-02-25,0,0,1
ParlaMint-RS-en_2003-02-26-0-meta.tsv,2003-02-26,9,0,8
ParlaMint-RS-en_2003-02-27-0-meta.tsv,2003-02-27,6,0,5
ParlaMint-RS-en_2003-02-28-0-meta.tsv,2003-02-28,9,0,12
ParlaMint-RS-en_2003-03-13-0-meta.tsv,2003-03-13,0,0,0
ParlaMint-RS-en_2003-03-18-0-meta.tsv,2003-03-18,8,0,7
ParlaMint-RS-en_2003-03-19-0-meta.tsv,2003-03-19,4,0,9
ParlaMint-RS-en_2003-03-25-0-meta.tsv,2003-03-25,10,0,8
ParlaMint-RS-en_2003-03-26-0-meta.tsv,2003-03-26,12,0,18
ParlaMint-RS-en_2003-04-02-0-meta.tsv,2003-04-02,13,0,15
ParlaMint-RS-en_2003-04-08-0-meta.tsv,2003-04-08,6,0,10
ParlaMint-RS-en_2003-04-09-0-meta.tsv,2003-04-09,7,0,10
ParlaMint-RS-en_2003-04-10-0-meta.tsv,2003-04-10,12,0,14
ParlaMint-RS-en_2003-04-11-0-meta.tsv,2003-04-11,3,0,16
ParlaMint-RS-en_2003-04-15-0-meta.tsv,2003-04-15,11,0,9
ParlaMint-RS-en_2003-04-16-0-meta.tsv,2003-04-16,12,0,20
ParlaMint-RS-en_2003-04-17-0-meta.tsv,2003-04-17,5,0,8
ParlaMint-RS-en_2003-04-18-0-meta.tsv,2003-04-18,12,0,11
ParlaMint-RS-en_2003-04-22-0-meta.tsv,2003-04-22,7,0,12
ParlaMint-RS-en_2003-04-23-0-meta.tsv,2003-04-23,11,0,16
ParlaMint-RS-en_2003-04-24-0-meta.tsv,2003-04-24,0,0,3
ParlaMint-RS-en_2003-05-13-0-meta.tsv,2003-05-13,10,0,8
ParlaMint-RS-en_2003-05-14-0-meta.tsv,2003-05-14,9,0,20
ParlaMint-RS-en_2003-05-15-0-meta.tsv,2003-05-15,5,0,17
ParlaMint-RS-en_2003-05-20-0-meta.tsv,2003-05-20,7,0,11
ParlaMint-RS-en_2003-05-21-0-meta.tsv,2003-05-21,3,0,5
ParlaMint-RS-en_2003-05-28-0-meta.tsv,2003-05-28,12,0,18
ParlaMint-RS-en_2003-05-29-0-meta.tsv,2003-05-29,14,0,10
ParlaMint-RS-en_2003-05-30-0-meta.tsv,2003-05-30,12,0,20
ParlaMint-RS-en_2003-06-04-0-meta.tsv,2003-06-04,6,0,6
ParlaMint-RS-en_2003-06-05-0-meta.tsv,2003-06-05,7,0,10
ParlaMint-RS-en_2003-06-10-0-meta.tsv,2003-06-10,10,0,19
ParlaMint-RS-en_2003-06-11-0-meta.tsv,2003-06-11,6,0,12
ParlaMint-RS-en_2003-06-17-0-meta.tsv,2003-06-17,5,0,5
ParlaMint-RS-en_2003-06-18-0-meta.tsv,2003-06-18,3,0,9
ParlaMint-RS-en_2003-06-19-0-meta.tsv,2003-06-19,9,0,13
ParlaMint-RS-en_2003-06-24-0-meta.tsv,2003-06-24,7,0,14
ParlaMint-RS-en_2003-06-25-0-meta.tsv,2003-06-25,8,0,12
ParlaMint-RS-en_2003-07-01-0-meta.tsv,2003-07-01,15,0,10
ParlaMint-RS-en_2003-07-02-0-meta.tsv,2003-07-02,11,0,12
ParlaMint-RS-en_2003-07-03-0-meta.tsv,2003-07-03,13,0,19
ParlaMint-RS-en_2003-07-08-0-meta.tsv,2003-07-08,11,0,9
ParlaMint-RS-en_2003-07-09-0-meta.tsv,2003-07-09,6,0,12
ParlaMint-RS-en_2003-07-10-0-meta.tsv,2003-07-10,0,0,2
ParlaMint-RS-en_2003-07-14-0-meta.tsv,2003-07-14,6,0,8
ParlaMint-RS-en_2003-07-15-0-meta.tsv,2003-07-15,4,0,7
ParlaMint-RS-en_2003-07-16-0-meta.tsv,2003-07-16,14,0,17
ParlaMint-RS-en_2003-07-17-0-meta.tsv,2003-07-17,14,0,12
ParlaMint-RS-en_2003-07-18-0-meta.tsv,2003-07-18,11,0,11
ParlaMint-RS-en_2003-07-22-0-meta.tsv,2003-07-22,8,0,13
ParlaMint-RS-en_2003-08-27-0-meta.tsv,2003-08-27,9,0,6
ParlaMint-RS-en_2003-10-14-0-meta.tsv,2003-10-14,0,0,0
ParlaMint-RS-en_2003-10-16-0-meta.tsv,2003-10-16,2,0,2
ParlaMint-RS-en_2003-10-22-0-meta.tsv,2003-10-22,4,0,8
ParlaMint-RS-en_2003-10-23-0-meta.tsv,2003-10-23,6,0,6
ParlaMint-RS-en_2003-10-28-0-meta.tsv,2003-10-28,5,0,4
ParlaMint-RS-en_2003-10-29-0-meta.tsv,2003-10-29,3,0,2
ParlaMint-RS-en_2003-10-30-0-meta.tsv,2003-10-30,2,0,4
ParlaMint-RS-en_2003-10-31-0-meta.tsv,2003-10-31,2,0,3
ParlaMint-RS-en_2003-11-03-0-meta.tsv,2003-11-03,3,0,6
ParlaMint-RS-en_2003-11-04-0-meta.tsv,2003-11-04,2,0,6
ParlaMint-RS-en_2003-11-05-0-meta.tsv,2003-11-05,5,0,6
ParlaMint-RS-en_2003-11-06-0-meta.tsv,2003-11-06,4,0,2
ParlaMint-RS-en_2004-01-27-0-meta.tsv,2004-01-27,0,0,3
ParlaMint-RS-en_2004-01-27-1-meta.tsv,2004-01-27,0,0,3
ParlaMint-RS-en_2004-02-04-0-meta.tsv,2004-02-04,1,0,2
ParlaMint-RS-en_2004-02-09-0-meta.tsv,2004-02-09,0,0,0
ParlaMint-RS-en_2004-02-12-0-meta.tsv,2004-02-12,0,0,0
ParlaMint-RS-en_2004-02-17-0-meta.tsv,2004-02-17,4,0,10
ParlaMint-RS-en_2004-02-18-0-meta.tsv,2004-02-18,8,0,18
ParlaMint-RS-en_2004-02-19-0-meta.tsv,2004-02-19,6,0,16
ParlaMint-RS-en_2004-02-20-0-meta.tsv,2004-02-20,4,0,16
ParlaMint-RS-en_2004-02-23-0-meta.tsv,2004-02-23,7,0,19
ParlaMint-RS-en_2004-02-24-0-meta.tsv,2004-02-24,12,0,23
ParlaMint-RS-en_2004-02-26-0-meta.tsv,2004-02-26,21,0,9
ParlaMint-RS-en_2004-03-02-0-meta.tsv,2004-03-02,8,0,8
ParlaMint-RS-en_2004-03-03-0-meta.tsv,2004-03-03,10,0,30
ParlaMint-RS-en_2004-03-04-0-meta.tsv,2004-03-04,3,0,3
ParlaMint-RS-en_2004-03-16-0-meta.tsv,2004-03-16,3,0,11
ParlaMint-RS-en_2004-03-17-0-meta.tsv,2004-03-17,2,0,8
ParlaMint-RS-en_2004-03-23-0-meta.tsv,2004-03-23,17,0,12
ParlaMint-RS-en_2004-03-26-0-meta.tsv,2004-03-26,1,0,3
ParlaMint-RS-en_2004-03-30-0-meta.tsv,2004-03-30,10,1,13
ParlaMint-RS-en_2004-04-07-0-meta.tsv,2004-04-07,5,0,10
ParlaMint-RS-en_2004-04-08-0-meta.tsv,2004-04-08,14,0,28
ParlaMint-RS-en_2004-04-13-0-meta.tsv,2004-04-13,8,0,33
ParlaMint-RS-en_2004-04-14-0-meta.tsv,2004-04-14,6,0,26
ParlaMint-RS-en_2004-04-15-0-meta.tsv,2004-04-15,9,0,23
ParlaMint-RS-en_2004-04-19-0-meta.tsv,2004-04-19,6,0,10
ParlaMint-RS-en_2004-04-21-0-meta.tsv,2004-04-21,6,0,14
ParlaMint-RS-en_2004-04-29-0-meta.tsv,2004-04-29,5,0,6
ParlaMint-RS-en_2004-05-05-0-meta.tsv,2004-05-05,5,0,11
ParlaMint-RS-en_2004-05-07-0-meta.tsv,2004-05-07,4,0,10
ParlaMint-RS-en_2004-05-10-0-meta.tsv,2004-05-10,6,0,10
ParlaMint-RS-en_2004-05-11-0-meta.tsv,2004-05-11,6,0,15
ParlaMint-RS-en_2004-05-12-0-meta.tsv,2004-05-12,6,0,26
ParlaMint-RS-en_2004-05-13-0-meta.tsv,2004-05-13,5,0,25
ParlaMint-RS-en_2004-05-17-0-meta.tsv,2004-05-17,4,0,29
ParlaMint-RS-en_2004-05-18-0-meta.tsv,2004-05-18,3,0,25
ParlaMint-RS-en_2004-05-21-0-meta.tsv,2004-05-21,2,0,6
ParlaMint-RS-en_2004-05-24-0-meta.tsv,2004-05-24,2,0,7
ParlaMint-RS-en_2004-05-25-0-meta.tsv,2004-05-25,6,0,21
ParlaMint-RS-en_2004-05-26-0-meta.tsv,2004-05-26,7,1,17
ParlaMint-RS-en_2004-05-27-0-meta.tsv,2004-05-27,23,1,50
ParlaMint-RS-en_2004-05-28-0-meta.tsv,2004-05-28,0,0,1
ParlaMint-RS-en_2004-06-29-0-meta.tsv,2004-06-29,6,0,11
ParlaMint-RS-en_2004-06-30-0-meta.tsv,2004-06-30,1,0,4
ParlaMint-RS-en_2004-07-01-0-meta.tsv,2004-07-01,5,0,14
ParlaMint-RS-en_2004-07-05-0-meta.tsv,2004-07-05,7,0,14
ParlaMint-RS-en_2004-07-06-0-meta.tsv,2004-07-06,8,0,26
ParlaMint-RS-en_2004-07-07-0-meta.tsv,2004-07-07,6,0,24
ParlaMint-RS-en_2004-07-08-0-meta.tsv,2004-07-08,3,0,22
ParlaMint-RS-en_2004-07-11-0-meta.tsv,2004-07-11,0,0,1
ParlaMint-RS-en_2004-07-12-0-meta.tsv,2004-07-12,6,0,18
ParlaMint-RS-en_2004-07-13-0-meta.tsv,2004-07-13,5,0,22
ParlaMint-RS-en_2004-07-14-0-meta.tsv,2004-07-14,4,0,21
ParlaMint-RS-en_2004-07-15-0-meta.tsv,2004-07-15,8,0,41
ParlaMint-RS-en_2004-07-19-0-meta.tsv,2004-07-19,3,0,13
ParlaMint-RS-en_2004-07-20-0-meta.tsv,2004-07-20,1,0,23
ParlaMint-RS-en_2004-07-21-0-meta.tsv,2004-07-21,4,0,11
ParlaMint-RS-en_2004-07-22-0-meta.tsv,2004-07-22,4,0,28
ParlaMint-RS-en_2004-07-23-0-meta.tsv,2004-07-23,1,0,2
ParlaMint-RS-en_2004-08-17-0-meta.tsv,2004-08-17,2,0,4
ParlaMint-RS-en_2004-08-18-0-meta.tsv,2004-08-18,5,0,6
ParlaMint-RS-en_2004-08-19-0-meta.tsv,2004-08-19,6,0,8
ParlaMint-RS-en_2004-08-25-0-meta.tsv,2004-08-25,9,0,12
ParlaMint-RS-en_2004-08-26-0-meta.tsv,2004-08-26,8,1,33
ParlaMint-RS-en_2004-10-06-0-meta.tsv,2004-10-06,5,0,9
ParlaMint-RS-en_2004-10-07-0-meta.tsv,2004-10-07,8,1,15
ParlaMint-RS-en_2004-10-13-0-meta.tsv,2004-10-13,0,0,3
ParlaMint-RS-en_2004-10-14-0-meta.tsv,2004-10-14,5,0,12
ParlaMint-RS-en_2004-10-18-0-meta.tsv,2004-10-18,5,0,16
ParlaMint-RS-en_2004-10-19-0-meta.tsv,2004-10-19,7,0,16
ParlaMint-RS-en_2004-10-21-0-meta.tsv,2004-10-21,1,0,7
ParlaMint-RS-en_2004-10-26-0-meta.tsv,2004-10-26,6,0,20
ParlaMint-RS-en_2004-10-27-0-meta.tsv,2004-10-27,9,0,28
ParlaMint-RS-en_2004-11-02-0-meta.tsv,2004-11-02,8,0,15
