Session,Date,Coalition,Opposition
ParlaMint-RS-en_2001-01-25-0-meta.tsv,2001-01-25,4,42
ParlaMint-RS-en_2001-02-12-0-meta.tsv,2001-02-12,11,42
ParlaMint-RS-en_2001-02-13-0-meta.tsv,2001-02-13,24,36
ParlaMint-RS-en_2001-02-14-0-meta.tsv,2001-02-14,19,15
ParlaMint-RS-en_2001-02-15-0-meta.tsv,2001-02-15,11,12
ParlaMint-RS-en_2001-02-27-0-meta.tsv,2001-02-27,18,35
ParlaMint-RS-en_2001-03-27-0-meta.tsv,2001-03-27,12,23
ParlaMint-RS-en_2001-03-28-0-meta.tsv,2001-03-28,22,30
ParlaMint-RS-en_2001-03-29-0-meta.tsv,2001-03-29,8,27
ParlaMint-RS-en_2001-03-30-0-meta.tsv,2001-03-30,19,32
ParlaMint-RS-en_2001-04-09-0-meta.tsv,2001-04-09,19,26
ParlaMint-RS-en_2001-04-10-0-meta.tsv,2001-04-10,11,28
ParlaMint-RS-en_2001-04-11-0-meta.tsv,2001-04-11,13,20
ParlaMint-RS-en_2001-04-12-0-meta.tsv,2001-04-12,13,29
ParlaMint-RS-en_2001-04-17-0-meta.tsv,2001-04-17,16,22
ParlaMint-RS-en_2001-04-18-0-meta.tsv,2001-04-18,13,24
ParlaMint-RS-en_2001-04-19-0-meta.tsv,2001-04-19,1,3
ParlaMint-RS-en_2001-04-23-0-meta.tsv,2001-04-23,8,29
ParlaMint-RS-en_2001-04-24-0-meta.tsv,2001-04-24,16,24
ParlaMint-RS-en_2001-04-25-0-meta.tsv,2001-04-25,9,17
ParlaMint-RS-en_2001-04-26-0-meta.tsv,2001-04-26,7,21
ParlaMint-RS-en_2001-05-03-0-meta.tsv,2001-05-03,5,30
ParlaMint-RS-en_2001-05-04-0-meta.tsv,2001-05-04,8,5
ParlaMint-RS-en_2001-05-08-0-meta.tsv,2001-05-08,7,33
ParlaMint-RS-en_2001-05-09-0-meta.tsv,2001-05-09,8,15
ParlaMint-RS-en_2001-05-10-0-meta.tsv,2001-05-10,9,30
ParlaMint-RS-en_2001-05-11-0-meta.tsv,2001-05-11,10,23
ParlaMint-RS-en_2001-05-14-0-meta.tsv,2001-05-14,13,30
ParlaMint-RS-en_2001-05-15-0-meta.tsv,2001-05-15,8,28
ParlaMint-RS-en_2001-05-16-0-meta.tsv,2001-05-16,14,26
ParlaMint-RS-en_2001-05-17-0-meta.tsv,2001-05-17,18,27
ParlaMint-RS-en_2001-05-21-0-meta.tsv,2001-05-21,13,12
ParlaMint-RS-en_2001-05-22-0-meta.tsv,2001-05-22,24,24
ParlaMint-RS-en_2001-05-23-0-meta.tsv,2001-05-23,19,26
ParlaMint-RS-en_2001-05-24-0-meta.tsv,2001-05-24,10,16
ParlaMint-RS-en_2001-05-28-0-meta.tsv,2001-05-28,16,20
ParlaMint-RS-en_2001-05-30-0-meta.tsv,2001-05-30,19,15
ParlaMint-RS-en_2001-05-31-0-meta.tsv,2001-05-31,17,20
ParlaMint-RS-en_2001-06-11-0-meta.tsv,2001-06-11,17,24
ParlaMint-RS-en_2001-06-12-0-meta.tsv,2001-06-12,13,28
ParlaMint-RS-en_2001-06-13-0-meta.tsv,2001-06-13,8,25
ParlaMint-RS-en_2001-06-14-0-meta.tsv,2001-06-14,13,9
ParlaMint-RS-en_2001-06-18-0-meta.tsv,2001-06-18,14,24
ParlaMint-RS-en_2001-06-19-0-meta.tsv,2001-06-19,12,14
ParlaMint-RS-en_2001-06-20-0-meta.tsv,2001-06-20,11,12
ParlaMint-RS-en_2001-06-21-0-meta.tsv,2001-06-21,15,14
ParlaMint-RS-en_2001-06-25-0-meta.tsv,2001-06-25,17,22
ParlaMint-RS-en_2001-06-26-0-meta.tsv,2001-06-26,22,24
ParlaMint-RS-en_2001-06-27-0-meta.tsv,2001-06-27,18,7
ParlaMint-RS-en_2001-07-09-0-meta.tsv,2001-07-09,28,31
ParlaMint-RS-en_2001-07-10-0-meta.tsv,2001-07-10,12,18
ParlaMint-RS-en_2001-07-11-0-meta.tsv,2001-07-11,19,25
ParlaMint-RS-en_2001-07-12-0-meta.tsv,2001-07-12,15,21
ParlaMint-RS-en_2001-07-16-0-meta.tsv,2001-07-16,2,11
ParlaMint-RS-en_2001-09-17-0-meta.tsv,2001-09-17,12,37
ParlaMint-RS-en_2001-09-18-0-meta.tsv,2001-09-18,8,12
ParlaMint-RS-en_2001-09-19-0-meta.tsv,2001-09-19,18,24
ParlaMint-RS-en_2001-09-20-0-meta.tsv,2001-09-20,19,24
ParlaMint-RS-en_2001-09-24-0-meta.tsv,2001-09-24,9,15
ParlaMint-RS-en_2001-10-02-0-meta.tsv,2001-10-02,16,28
ParlaMint-RS-en_2001-10-03-0-meta.tsv,2001-10-03,9,11
ParlaMint-RS-en_2001-10-04-0-meta.tsv,2001-10-04,11,19
ParlaMint-RS-en_2001-10-08-0-meta.tsv,2001-10-08,23,18
ParlaMint-RS-en_2001-10-22-0-meta.tsv,2001-10-22,11,29
ParlaMint-RS-en_2001-10-24-0-meta.tsv,2001-10-24,11,9
ParlaMint-RS-en_2001-10-30-0-meta.tsv,2001-10-30,10,10
ParlaMint-RS-en_2001-10-31-0-meta.tsv,2001-10-31,8,22
ParlaMint-RS-en_2001-11-05-0-meta.tsv,2001-11-05,7,6
ParlaMint-RS-en_2001-11-06-0-meta.tsv,2001-11-06,4,5
ParlaMint-RS-en_2001-11-07-0-meta.tsv,2001-11-07,7,8
ParlaMint-RS-en_2001-11-08-0-meta.tsv,2001-11-08,5,5
ParlaMint-RS-en_2001-11-19-0-meta.tsv,2001-11-19,14,25
ParlaMint-RS-en_2001-11-20-0-meta.tsv,2001-11-20,14,21
ParlaMint-RS-en_2001-11-21-0-meta.tsv,2001-11-21,11,4
ParlaMint-RS-en_2001-11-22-0-meta.tsv,2001-11-22,9,26
ParlaMint-RS-en_2001-11-26-0-meta.tsv,2001-11-26,8,15
ParlaMint-RS-en_2001-11-27-0-meta.tsv,2001-11-27,25,13
ParlaMint-RS-en_2001-11-28-0-meta.tsv,2001-11-28,17,15
ParlaMint-RS-en_2001-12-03-0-meta.tsv,2001-12-03,14,18
ParlaMint-RS-en_2001-12-04-0-meta.tsv,2001-12-04,12,10
ParlaMint-RS-en_2001-12-05-0-meta.tsv,2001-12-05,2,0
ParlaMint-RS-en_2001-12-06-0-meta.tsv,2001-12-06,18,22
ParlaMint-RS-en_2001-12-10-0-meta.tsv,2001-12-10,7,13
ParlaMint-RS-en_2001-12-11-0-meta.tsv,2001-12-11,12,11
ParlaMint-RS-en_2001-12-12-0-meta.tsv,2001-12-12,13,9
ParlaMint-RS-en_2001-12-13-0-meta.tsv,2001-12-13,17,26
ParlaMint-RS-en_2001-12-17-0-meta.tsv,2001-12-17,1,1
ParlaMint-RS-en_2001-12-20-0-meta.tsv,2001-12-20,5,27
ParlaMint-RS-en_2001-12-21-0-meta.tsv,2001-12-21,10,12
ParlaMint-RS-en_2001-12-26-0-meta.tsv,2001-12-26,13,29
ParlaMint-RS-en_2001-12-27-0-meta.tsv,2001-12-27,15,15
ParlaMint-RS-en_2002-01-22-0-meta.tsv,2002-01-22,24,10
ParlaMint-RS-en_2002-01-23-0-meta.tsv,2002-01-23,17,10
ParlaMint-RS-en_2002-01-24-0-meta.tsv,2002-01-24,14,21
ParlaMint-RS-en_2002-01-28-0-meta.tsv,2002-01-28,12,13
ParlaMint-RS-en_2002-01-29-0-meta.tsv,2002-01-29,6,22
ParlaMint-RS-en_2002-01-30-0-meta.tsv,2002-01-30,8,11
ParlaMint-RS-en_2002-01-31-0-meta.tsv,2002-01-31,5,6
ParlaMint-RS-en_2002-02-04-0-meta.tsv,2002-02-04,8,17
ParlaMint-RS-en_2002-02-05-0-meta.tsv,2002-02-05,18,4
ParlaMint-RS-en_2002-02-06-0-meta.tsv,2002-02-06,21,13
ParlaMint-RS-en_2002-02-07-0-meta.tsv,2002-02-07,13,14
ParlaMint-RS-en_2002-02-11-0-meta.tsv,2002-02-11,15,19
ParlaMint-RS-en_2002-02-12-0-meta.tsv,2002-02-12,17,19
ParlaMint-RS-en_2002-02-13-0-meta.tsv,2002-02-13,22,21
ParlaMint-RS-en_2002-02-14-0-meta.tsv,2002-02-14,13,11
ParlaMint-RS-en_2002-02-18-0-meta.tsv,2002-02-18,16,11
ParlaMint-RS-en_2002-02-19-0-meta.tsv,2002-02-19,19,21
ParlaMint-RS-en_2002-02-20-0-meta.tsv,2002-02-20,9,21
ParlaMint-RS-en_2002-02-21-0-meta.tsv,2002-02-21,4,25
ParlaMint-RS-en_2002-02-25-0-meta.tsv,2002-02-25,18,10
ParlaMint-RS-en_2002-02-26-0-meta.tsv,2002-02-26,16,20
ParlaMint-RS-en_2002-02-27-0-meta.tsv,2002-02-27,15,9
ParlaMint-RS-en_2002-03-27-0-meta.tsv,2002-03-27,16,14
ParlaMint-RS-en_2002-03-28-0-meta.tsv,2002-03-28,11,19
ParlaMint-RS-en_2002-04-02-0-meta.tsv,2002-04-02,5,26
ParlaMint-RS-en_2002-04-03-0-meta.tsv,2002-04-03,6,2
ParlaMint-RS-en_2002-04-04-0-meta.tsv,2002-04-04,23,10
ParlaMint-RS-en_2002-04-09-0-meta.tsv,2002-04-09,13,18
ParlaMint-RS-en_2002-04-10-0-meta.tsv,2002-04-10,11,17
ParlaMint-RS-en_2002-04-11-0-meta.tsv,2002-04-11,18,10
ParlaMint-RS-en_2002-04-15-0-meta.tsv,2002-04-15,15,8
ParlaMint-RS-en_2002-04-16-0-meta.tsv,2002-04-16,14,10
ParlaMint-RS-en_2002-04-17-0-meta.tsv,2002-04-17,13,22
ParlaMint-RS-en_2002-04-18-0-meta.tsv,2002-04-18,7,3
ParlaMint-RS-en_2002-04-22-0-meta.tsv,2002-04-22,16,8
ParlaMint-RS-en_2002-04-23-0-meta.tsv,2002-04-23,29,15
ParlaMint-RS-en_2002-04-24-0-meta.tsv,2002-04-24,16,18
ParlaMint-RS-en_2002-04-25-0-meta.tsv,2002-04-25,7,12
ParlaMint-RS-en_2002-05-08-0-meta.tsv,2002-05-08,13,20
ParlaMint-RS-en_2002-05-09-0-meta.tsv,2002-05-09,9,12
ParlaMint-RS-en_2002-05-13-0-meta.tsv,2002-05-13,9,7
ParlaMint-RS-en_2002-05-14-0-meta.tsv,2002-05-14,10,13
ParlaMint-RS-en_2002-05-15-0-meta.tsv,2002-05-15,4,10
ParlaMint-RS-en_2002-05-21-0-meta.tsv,2002-05-21,5,2
ParlaMint-RS-en_2002-05-22-0-meta.tsv,2002-05-22,6,5
ParlaMint-RS-en_2002-06-04-0-meta.tsv,2002-06-04,23,5
ParlaMint-RS-en_2002-06-05-0-meta.tsv,2002-06-05,12,6
ParlaMint-RS-en_2002-06-06-0-meta.tsv,2002-06-06,22,8
ParlaMint-RS-en_2002-06-11-0-meta.tsv,2002-06-11,8,14
ParlaMint-RS-en_2002-06-12-0-meta.tsv,2002-06-12,6,3
ParlaMint-RS-en_2002-06-18-0-meta.tsv,2002-06-18,15,14
ParlaMint-RS-en_2002-06-19-0-meta.tsv,2002-06-19,12,12
ParlaMint-RS-en_2002-07-02-0-meta.tsv,2002-07-02,11,6
ParlaMint-RS-en_2002-07-03-0-meta.tsv,2002-07-03,11,12
ParlaMint-RS-en_2002-07-09-0-meta.tsv,2002-07-09,20,9
ParlaMint-RS-en_2002-07-10-0-meta.tsv,2002-07-10,11,8
ParlaMint-RS-en_2002-07-11-0-meta.tsv,2002-07-11,15,11
ParlaMint-RS-en_2002-07-15-0-meta.tsv,2002-07-15,12,13
ParlaMint-RS-en_2002-07-16-0-meta.tsv,2002-07-16,14,8
ParlaMint-RS-en_2002-07-17-0-meta.tsv,2002-07-17,23,14
ParlaMint-RS-en_2002-11-05-0-meta.tsv,2002-11-05,11,12
ParlaMint-RS-en_2002-11-12-0-meta.tsv,2002-11-12,1,2
ParlaMint-RS-en_2002-11-19-0-meta.tsv,2002-11-19,18,10
ParlaMint-RS-en_2002-11-20-0-meta.tsv,2002-11-20,16,12
ParlaMint-RS-en_2002-11-21-0-meta.tsv,2002-11-21,16,17
ParlaMint-RS-en_2002-12-03-0-meta.tsv,2002-12-03,2,2
ParlaMint-RS-en_2002-12-10-0-meta.tsv,2002-12-10,7,14
ParlaMint-RS-en_2002-12-11-0-meta.tsv,2002-12-11,14,16
ParlaMint-RS-en_2002-12-12-0-meta.tsv,2002-12-12,23,19
ParlaMint-RS-en_2002-12-13-0-meta.tsv,2002-12-13,11,16
ParlaMint-RS-en_2002-12-17-0-meta.tsv,2002-12-17,17,11
ParlaMint-RS-en_2002-12-18-0-meta.tsv,2002-12-18,5,11
ParlaMint-RS-en_2003-01-27-0-meta.tsv,2003-01-27,28,9
ParlaMint-RS-en_2003-02-05-0-meta.tsv,2003-02-05,17,12
ParlaMint-RS-en_2003-02-06-0-meta.tsv,2003-02-06,8,17
ParlaMint-RS-en_2003-02-11-0-meta.tsv,2003-02-11,11,15
ParlaMint-RS-en_2003-02-12-0-meta.tsv,2003-02-12,23,15
ParlaMint-RS-en_2003-02-13-0-meta.tsv,2003-02-13,16,22
ParlaMint-RS-en_2003-02-19-0-meta.tsv,2003-02-19,14,13
ParlaMint-RS-en_2003-02-20-0-meta.tsv,2003-02-20,23,11
ParlaMint-RS-en_2003-02-25-0-meta.tsv,2003-02-25,1,1
ParlaMint-RS-en_2003-02-26-0-meta.tsv,2003-02-26,14,14
ParlaMint-RS-en_2003-02-27-0-meta.tsv,2003-02-27,19,9
ParlaMint-RS-en_2003-02-28-0-meta.tsv,2003-02-28,28,17
ParlaMint-RS-en_2003-03-13-0-meta.tsv,2003-03-13,1,0
ParlaMint-RS-en_2003-03-18-0-meta.tsv,2003-03-18,14,14
ParlaMint-RS-en_2003-03-19-0-meta.tsv,2003-03-19,13,12
ParlaMint-RS-en_2003-03-25-0-meta.tsv,2003-03-25,13,15
ParlaMint-RS-en_2003-03-26-0-meta.tsv,2003-03-26,15,26
ParlaMint-RS-en_2003-04-02-0-meta.tsv,2003-04-02,11,28
ParlaMint-RS-en_2003-04-08-0-meta.tsv,2003-04-08,15,11
ParlaMint-RS-en_2003-04-09-0-meta.tsv,2003-04-09,14,14
ParlaMint-RS-en_2003-04-10-0-meta.tsv,2003-04-10,8,24
ParlaMint-RS-en_2003-04-11-0-meta.tsv,2003-04-11,12,18
ParlaMint-RS-en_2003-04-15-0-meta.tsv,2003-04-15,16,18
ParlaMint-RS-en_2003-04-16-0-meta.tsv,2003-04-16,6,30
ParlaMint-RS-en_2003-04-17-0-meta.tsv,2003-04-17,18,11
ParlaMint-RS-en_2003-04-18-0-meta.tsv,2003-04-18,10,22
ParlaMint-RS-en_2003-04-22-0-meta.tsv,2003-04-22,14,19
ParlaMint-RS-en_2003-04-23-0-meta.tsv,2003-04-23,9,25
ParlaMint-RS-en_2003-04-24-0-meta.tsv,2003-04-24,3,3
ParlaMint-RS-en_2003-05-13-0-meta.tsv,2003-05-13,13,16
ParlaMint-RS-en_2003-05-14-0-meta.tsv,2003-05-14,4,28
ParlaMint-RS-en_2003-05-15-0-meta.tsv,2003-05-15,8,20
ParlaMint-RS-en_2003-05-20-0-meta.tsv,2003-05-20,11,18
ParlaMint-RS-en_2003-05-21-0-meta.tsv,2003-05-21,10,8
ParlaMint-RS-en_2003-05-28-0-meta.tsv,2003-05-28,5,30
ParlaMint-RS-en_2003-05-29-0-meta.tsv,2003-05-29,17,23
ParlaMint-RS-en_2003-05-30-0-meta.tsv,2003-05-30,4,31
ParlaMint-RS-en_2003-06-04-0-meta.tsv,2003-06-04,15,9
ParlaMint-RS-en_2003-06-05-0-meta.tsv,2003-06-05,17,17
ParlaMint-RS-en_2003-06-10-0-meta.tsv,2003-06-10,11,28
ParlaMint-RS-en_2003-06-11-0-meta.tsv,2003-06-11,8,17
ParlaMint-RS-en_2003-06-17-0-meta.tsv,2003-06-17,10,9
ParlaMint-RS-en_2003-06-18-0-meta.tsv,2003-06-18,11,9
ParlaMint-RS-en_2003-06-19-0-meta.tsv,2003-06-19,7,20
ParlaMint-RS-en_2003-06-24-0-meta.tsv,2003-06-24,10,19
ParlaMint-RS-en_2003-06-25-0-meta.tsv,2003-06-25,4,18
ParlaMint-RS-en_2003-07-01-0-meta.tsv,2003-07-01,11,24
ParlaMint-RS-en_2003-07-02-0-meta.tsv,2003-07-02,13,19
ParlaMint-RS-en_2003-07-03-0-meta.tsv,2003-07-03,5,30
ParlaMint-RS-en_2003-07-08-0-meta.tsv,2003-07-08,13,19
ParlaMint-RS-en_2003-07-09-0-meta.tsv,2003-07-09,10,18
ParlaMint-RS-en_2003-07-10-0-meta.tsv,2003-07-10,3,2
ParlaMint-RS-en_2003-07-14-0-meta.tsv,2003-07-14,22,13
ParlaMint-RS-en_2003-07-15-0-meta.tsv,2003-07-15,13,9
ParlaMint-RS-en_2003-07-16-0-meta.tsv,2003-07-16,10,30
ParlaMint-RS-en_2003-07-17-0-meta.tsv,2003-07-17,8,26
ParlaMint-RS-en_2003-07-18-0-meta.tsv,2003-07-18,4,20
ParlaMint-RS-en_2003-07-22-0-meta.tsv,2003-07-22,15,20
ParlaMint-RS-en_2003-08-27-0-meta.tsv,2003-08-27,21,13
ParlaMint-RS-en_2003-10-14-0-meta.tsv,2003-10-14,1,0
ParlaMint-RS-en_2003-10-16-0-meta.tsv,2003-10-16,9,3
ParlaMint-RS-en_2003-10-22-0-meta.tsv,2003-10-22,22,9
ParlaMint-RS-en_2003-10-23-0-meta.tsv,2003-10-23,15,11
ParlaMint-RS-en_2003-10-28-0-meta.tsv,2003-10-28,21,7
ParlaMint-RS-en_2003-10-29-0-meta.tsv,2003-10-29,11,5
ParlaMint-RS-en_2003-10-30-0-meta.tsv,2003-10-30,8,5
ParlaMint-RS-en_2003-10-31-0-meta.tsv,2003-10-31,6,5
ParlaMint-RS-en_2003-11-03-0-meta.tsv,2003-11-03,12,7
ParlaMint-RS-en_2003-11-04-0-meta.tsv,2003-11-04,13,6
ParlaMint-RS-en_2003-11-05-0-meta.tsv,2003-11-05,7,9
ParlaMint-RS-en_2003-11-06-0-meta.tsv,2003-11-06,8,6
ParlaMint-RS-en_2004-01-27-0-meta.tsv,2004-01-27,0,3
ParlaMint-RS-en_2004-01-27-1-meta.tsv,2004-01-27,0,3
ParlaMint-RS-en_2004-02-04-0-meta.tsv,2004-02-04,0,3
ParlaMint-RS-en_2004-02-09-0-meta.tsv,2004-02-09,0,0
ParlaMint-RS-en_2004-02-12-0-meta.tsv,2004-02-12,0,0
ParlaMint-RS-en_2004-02-17-0-meta.tsv,2004-02-17,3,10
ParlaMint-RS-en_2004-02-18-0-meta.tsv,2004-02-18,13,13
ParlaMint-RS-en_2004-02-19-0-meta.tsv,2004-02-19,5,17
ParlaMint-RS-en_2004-02-20-0-meta.tsv,2004-02-20,3,17
ParlaMint-RS-en_2004-02-23-0-meta.tsv,2004-02-23,6,20
ParlaMint-RS-en_2004-02-24-0-meta.tsv,2004-02-24,15,20
ParlaMint-RS-en_2004-02-26-0-meta.tsv,2004-02-26,17,13
ParlaMint-RS-en_2004-03-02-0-meta.tsv,2004-03-02,7,9
ParlaMint-RS-en_2004-03-03-0-meta.tsv,2004-03-03,13,27
ParlaMint-RS-en_2004-03-04-0-meta.tsv,2004-03-04,4,2
ParlaMint-RS-en_2004-03-16-0-meta.tsv,2004-03-16,4,10
ParlaMint-RS-en_2004-03-17-0-meta.tsv,2004-03-17,3,7
ParlaMint-RS-en_2004-03-23-0-meta.tsv,2004-03-23,20,9
ParlaMint-RS-en_2004-03-26-0-meta.tsv,2004-03-26,2,2
ParlaMint-RS-en_2004-03-30-0-meta.tsv,2004-03-30,8,16
ParlaMint-RS-en_2004-04-07-0-meta.tsv,2004-04-07,9,6
ParlaMint-RS-en_2004-04-08-0-meta.tsv,2004-04-08,16,26
ParlaMint-RS-en_2004-04-13-0-meta.tsv,2004-04-13,9,31
ParlaMint-RS-en_2004-04-14-0-meta.tsv,2004-04-14,12,20
ParlaMint-RS-en_2004-04-15-0-meta.tsv,2004-04-15,9,23
ParlaMint-RS-en_2004-04-19-0-meta.tsv,2004-04-19,5,11
ParlaMint-RS-en_2004-04-21-0-meta.tsv,2004-04-21,6,14
ParlaMint-RS-en_2004-04-29-0-meta.tsv,2004-04-29,6,5
ParlaMint-RS-en_2004-05-05-0-meta.tsv,2004-05-05,5,11
ParlaMint-RS-en_2004-05-07-0-meta.tsv,2004-05-07,4,10
ParlaMint-RS-en_2004-05-10-0-meta.tsv,2004-05-10,7,9
ParlaMint-RS-en_2004-05-11-0-meta.tsv,2004-05-11,9,12
ParlaMint-RS-en_2004-05-12-0-meta.tsv,2004-05-12,13,18
ParlaMint-RS-en_2004-05-13-0-meta.tsv,2004-05-13,9,21
ParlaMint-RS-en_2004-05-17-0-meta.tsv,2004-05-17,12,21
ParlaMint-RS-en_2004-05-18-0-meta.tsv,2004-05-18,12,16
ParlaMint-RS-en_2004-05-21-0-meta.tsv,2004-05-21,2,6
ParlaMint-RS-en_2004-05-24-0-meta.tsv,2004-05-24,6,3
ParlaMint-RS-en_2004-05-25-0-meta.tsv,2004-05-25,12,15
ParlaMint-RS-en_2004-05-26-0-meta.tsv,2004-05-26,13,12
ParlaMint-RS-en_2004-05-27-0-meta.tsv,2004-05-27,23,51
ParlaMint-RS-en_2004-05-28-0-meta.tsv,2004-05-28,1,0
ParlaMint-RS-en_2004-06-29-0-meta.tsv,2004-06-29,12,5
ParlaMint-RS-en_2004-06-30-0-meta.tsv,2004-06-30,2,3
ParlaMint-RS-en_2004-07-01-0-meta.tsv,2004-07-01,8,11
ParlaMint-RS-en_2004-07-05-0-meta.tsv,2004-07-05,6,15
ParlaMint-RS-en_2004-07-06-0-meta.tsv,2004-07-06,11,23
ParlaMint-RS-en_2004-07-07-0-meta.tsv,2004-07-07,7,23
ParlaMint-RS-en_2004-07-08-0-meta.tsv,2004-07-08,6,19
ParlaMint-RS-en_2004-07-11-0-meta.tsv,2004-07-11,1,0
ParlaMint-RS-en_2004-07-12-0-meta.tsv,2004-07-12,9,15
ParlaMint-RS-en_2004-07-13-0-meta.tsv,2004-07-13,11,16
ParlaMint-RS-en_2004-07-14-0-meta.tsv,2004-07-14,6,19
ParlaMint-RS-en_2004-07-15-0-meta.tsv,2004-07-15,13,36
ParlaMint-RS-en_2004-07-19-0-meta.tsv,2004-07-19,6,10
ParlaMint-RS-en_2004-07-20-0-meta.tsv,2004-07-20,6,18
ParlaMint-RS-en_2004-07-21-0-meta.tsv,2004-07-21,5,10
ParlaMint-RS-en_2004-07-22-0-meta.tsv,2004-07-22,6,26
ParlaMint-RS-en_2004-07-23-0-meta.tsv,2004-07-23,1,2
ParlaMint-RS-en_2004-08-17-0-meta.tsv,2004-08-17,3,3
ParlaMint-RS-en_2004-08-18-0-meta.tsv,2004-08-18,6,5
ParlaMint-RS-en_2004-08-19-0-meta.tsv,2004-08-19,6,8
ParlaMint-RS-en_2004-08-25-0-meta.tsv,2004-08-25,6,14
ParlaMint-RS-en_2004-08-26-0-meta.tsv,2004-08-26,15,27
ParlaMint-RS-en_2004-10-06-0-meta.tsv,2004-10-06,6,8
ParlaMint-RS-en_2004-10-07-0-meta.tsv,2004-10-07,8,16
ParlaMint-RS-en_2004-10-13-0-meta.tsv,2004-10-13,2,1
ParlaMint-RS-en_2004-10-14-0-meta.tsv,2004-10-14,9,8
ParlaMint-RS-en_2004-10-18-0-meta.tsv,2004-10-18,10,11
ParlaMint-RS-en_2004-10-19-0-meta.tsv,2004-10-19,7,16
ParlaMint-RS-en_2004-10-21-0-meta.tsv,2004-10-21,2,6
ParlaMint-RS-en_2004-10-26-0-meta.tsv,2004-10-26,10,16
ParlaMint-RS-en_2004-10-27-0-meta.tsv,2004-10-27,8,29
ParlaMint-RS-en_2004-11-02-0-meta.tsv,2004-11-02,12,11
ParlaMint-RS-en_2004-11-03-0-meta.tsv,2004-11-03,12,20
ParlaMint-RS-en_2004-11-04-0-meta.tsv,2004-11-04,8,23
ParlaMint-RS-en_2004-11-05-0-meta.tsv,2004-11-05,9,12
ParlaMint-RS-en_2004-11-08-0-meta.tsv,2004-11-08,8,15
ParlaMint-RS-en_2004-11-09-0-meta.tsv,2004-11-09,11,32
ParlaMint-RS-en_2004-11-10-0-meta.tsv,2004-11-10,6,22
ParlaMint-RS-en_2004-11-11-0-meta.tsv,2004-11-11,9,23
ParlaMint-RS-en_2004-11-12-0-meta.tsv,2004-11-12,9,18
ParlaMint-RS-en_2004-11-13-0-meta.tsv,2004-11-13,3,25
ParlaMint-RS-en_2004-11-18-0-meta.tsv,2004-11-18,6,5
ParlaMint-RS-en_2004-11-19-0-meta.tsv,2004-11-19,10,46
ParlaMint-RS-en_2004-12-01-0-meta.tsv,2004-12-01,5,11
ParlaMint-RS-en_2004-12-02-0-meta.tsv,2004-12-02,9,24
ParlaMint-RS-en_2004-12-03-0-meta.tsv,2004-12-03,10,14
ParlaMint-RS-en_2004-12-06-0-meta.tsv,2004-12-06,8,24
ParlaMint-RS-en_2004-12-07-0-meta.tsv,2004-12-07,10,10
ParlaMint-RS-en_2004-12-08-0-meta.tsv,2004-12-08,10,19
ParlaMint-RS-en_2004-12-09-0-meta.tsv,2004-12-09,4,14
