Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	VermeulenBrecht	Vermeulen, Brecht	M	1969	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	NajmSimon	Najm, Simon	U	-	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	VermeulenBrecht	Vermeulen, Brecht	M	1969	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	DeVriendtWouter	De Vriendt, Wouter	M	1977	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PS	Parti Socialiste	Opposition	Centre-left to left	FernandezFernandezJulie	Fernandez Fernandez, Julie	F	1972	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	LanjriNahima	Lanjri, Nahima	F	1968	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	cdH	Centre démocrate humaniste	Opposition	Centre to centre-right	DallemagneGeorges	Dallemagne, Georges	M	1958	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	DeConinckMonica	De Coninck, Monica	F	1956	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Vuye_Wouters	Vuye & Wouters: V-Kamerleden	Opposition	-	VuyeHendrik	Vuye, Hendrik	M	1962	
ParlaMint-BE-en_2019-02-06-54-commissie-ic1029x	ParlaMint-BE_2019-02-06-54-commissie-ic1029x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-02-2019	2019-02-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PP	Parti Populaire	Opposition	Right to far-right	CarcaciAldo	Carcaci, Aldo	M	1949	
