Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	GeensKoen	Geens, Koen	M	1958	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	DeCremPieter	De Crem, Pieter	M	1962	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	DeWitSophie	De Wit, Sophie	F	1973	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	MP	notMinister	cdH	Centre démocrate humaniste	Opposition	Centre to centre-right	DallemagneGeorges	Dallemagne, Georges	M	1958	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	VandenBurreGilles	Vanden Burre, Gilles	M	1978	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	KitirMeryame	Kitir, Meryame	F	1980	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	GeensKoen	Geens, Koen	M	1958	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	MP	notMinister	cdH	Centre démocrate humaniste	Opposition	Centre to centre-right	DallemagneGeorges	Dallemagne, Georges	M	1958	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	GeensKoen	Geens, Koen	M	1958	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	DeCremPieter	De Crem, Pieter	M	1962	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	DeWitSophie	De Wit, Sophie	F	1973	
ParlaMint-BE-en_2019-12-10-55-commissie-ic069x	ParlaMint-BE_2019-12-10-55-commissie-ic069x.u12	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 10-12-2019	2019-12-10	Committee	Zittingperiode 55	-	-	-	-	Reference	English	Regular	MP	notMinister	cdH	Centre démocrate humaniste	Opposition	Centre to centre-right	DallemagneGeorges	Dallemagne, Georges	M	1958	
