Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	LambrechtAnnick	Lambrecht, Annick	F	1969	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	GilkinetGeorges	Gilkinet, Georges	M	1971	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	GeensKoen	Geens, Koen	M	1958	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	LambrechtAnnick	Lambrecht, Annick	F	1969	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	GilkinetGeorges	Gilkinet, Georges	M	1971	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	GoffinPhilippe	Goffin, Philippe	M	1967	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	CalomneGautier	Calomne, Gautier	M	1980	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	VermeulenBrecht	Vermeulen, Brecht	M	1969	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	GeensKoen	Geens, Koen	M	1958	
ParlaMint-BE-en_2019-01-16-54-commissie-ic1018x	ParlaMint-BE_2019-01-16-54-commissie-ic1018x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 16-01-2019	2019-01-16	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	CalomneGautier	Calomne, Gautier	M	1980	
